#  File format type:   4
#
#  SPECT3D transition powers file.
#  RUN NAME:  ne_50-200_1e18-1e21
#  Total number of transitions   =     4122
#  Number of written transitions =     2054
#  Plasma temperature (eV)       =     1.2000E+02
#  Mass density (g/cm3)          =     2.5137E-03
#  Cell areal density (g/cm2)    =     1.0055E-03
#  Material mass fractions       =     1.0000E+00
#  DCA material number fractions =     1.0000E+00
# -----------------------------------------------------
#
#
#   Trans.  Trans  Upper  Upper  Lower  Lower   Ioniz   Energy     Line Power Line Center Line Width
#   Index   Model  Level  Model  Level  Model   Stage   (eV)       (W/cm2)    Opt. Depth      eV
# --------------------------------------------------------------------------------------------------
       1      1      3      1      2      1       8     1.5889E+01  1.023E+07  8.132E-01  1.875E-02
       2      1      4      1      2      1       8     1.6093E+01  1.643E+07  1.684E+00  1.879E-02
       5      1      5      1      3      1       8     1.2048E+02  8.022E+08  5.005E-01  7.717E-02
       6      1      5      1      4      1       8     1.2027E+02  1.286E+09  1.005E+00  7.713E-02
       7      1      6      1      2      1       8     1.4074E+02  5.278E+09  4.358E+00  1.468E-01
      10      1      6      1      5      1       8     4.3741E+00  5.187E+05  4.313E-02  1.603E-01
      12      1      7      1      3      1       8     1.2638E+02  5.508E+09  1.749E+01  6.302E-02
      13      1      7      1      4      1       8     1.2617E+02  8.497E+09  2.973E+01  7.616E-02
      15      1      7      1      6      1       8     1.5251E+00  9.467E+03  7.564E-03  1.264E-01
      17      1      8      1      3      1       8     1.6632E+02  3.892E+08  4.276E-02  1.933E-01
      18      1      8      1      4      1       8     1.6612E+02  7.455E+08  8.503E-02  1.933E-01
      20      1      8      1      6      1       8     4.1472E+01  1.854E+08  1.295E-01  2.745E-01
      22      1      9      1      2      1       8     1.8400E+02  5.252E+09  7.985E-01  2.088E-01
      25      1      9      1      5      1       8     4.7632E+01  4.672E+08  3.143E-01  2.221E-01
      27      1      9      1      7      1       8     4.1733E+01  8.364E+07  6.500E-02  2.038E-01
      28      1      9      1      8      1       8     1.7861E+00  3.465E+04  6.312E-03  3.210E-01
      30      1     10      1      3      1       8     1.6874E+02  5.205E+09  1.249E+00  1.679E-01
      31      1     10      1      4      1       8     1.6854E+02  7.858E+09  2.459E+00  1.705E-01
      33      1     10      1      6      1       8     4.3893E+01  1.176E+09  1.595E+00  2.453E-01
      36      1     10      1      9      1       8     6.3499E-01  9.226E+02  1.433E-03  2.914E-01
      41      1     11      1      7      1       8     4.2397E+01  2.032E+09  9.197E+00  1.550E-01
      43      1     11      1     10      1       8     2.8907E-02  7.282E-03  1.910E-06  2.361E-01
      45      1     12      1      3      1       8     1.8712E+02  1.819E+08  7.517E-03  4.277E-01
      46      1     12      1      4      1       8     1.8692E+02  3.581E+08  1.490E-02  4.277E-01
      48      1     12      1      6      1       8     6.2272E+01  1.160E+08  1.829E-02  5.089E-01
      51      1     12      1      9      1       8     1.9015E+01  2.505E+07  2.694E-02  5.548E-01
