#  File format type:   4
#
#  SPECT3D transition powers file.
#  RUN NAME:  ne_50-200_1e18-1e21
#  Total number of transitions   =     4122
#  Number of written transitions =     2050
#  Plasma temperature (eV)       =     2.0000E+02
#  Mass density (g/cm3)          =     8.3789E-03
#  Cell areal density (g/cm2)    =     3.3515E-03
#  Material mass fractions       =     1.0000E+00
#  DCA material number fractions =     1.0000E+00
# -----------------------------------------------------
#
#
#   Trans.  Trans  Upper  Upper  Lower  Lower   Ioniz   Energy     Line Power Line Center Line Width
#   Index   Model  Level  Model  Level  Model   Stage   (eV)       (W/cm2)    Opt. Depth      eV
# --------------------------------------------------------------------------------------------------
       1      1      3      1      2      1       8     1.5889E+01  2.655E+06  2.703E-02  5.014E-02
       2      1      4      1      2      1       8     1.6093E+01  5.448E+06  5.612E-02  5.019E-02
       5      1      5      1      3      1       8     1.2048E+02  2.781E+08  2.198E-02  1.893E-01
       6      1      5      1      4      1       8     1.2027E+02  5.465E+08  4.418E-02  1.892E-01
       7      1      6      1      2      1       8     1.4074E+02  4.339E+09  2.713E-01  2.574E-01
      10      1      6      1      5      1       8     4.3741E+00  1.349E+05  2.731E-03  3.385E-01
      12      1      7      1      3      1       8     1.2638E+02  5.103E+09  8.274E-01  1.457E-01
      13      1      7      1      4      1       8     1.2617E+02  7.998E+09  1.568E+00  1.588E-01
      15      1      7      1      6      1       8     1.5251E+00  2.399E+03  4.620E-04  2.746E-01
      17      1      8      1      3      1       8     1.6632E+02  1.153E+08  1.836E-03  5.161E-01
      18      1      8      1      4      1       8     1.6612E+02  2.289E+08  3.654E-03  5.161E-01
      20      1      8      1      6      1       8     4.1472E+01  5.888E+07  7.419E-03  6.629E-01
      22      1      9      1      2      1       8     1.8400E+02  2.407E+09  3.402E-02  5.295E-01
      25      1      9      1      5      1       8     4.7632E+01  1.685E+08  1.664E-02  6.104E-01
      27      1      9      1      7      1       8     4.1733E+01  2.529E+07  3.443E-03  5.619E-01
      28      1      9      1      8      1       8     1.7861E+00  9.956E+03  3.651E-04  9.150E-01
      30      1     10      1      3      1       8     1.6874E+02  2.751E+09  5.448E-02  4.406E-01
      31      1     10      1      4      1       8     1.6854E+02  5.201E+09  1.075E-01  4.432E-01
      33      1     10      1      6      1       8     4.3893E+01  6.598E+08  9.429E-02  5.836E-01
      36      1     10      1      9      1       8     6.3499E-01  2.640E+02  8.280E-05  8.350E-01
      41      1     11      1      7      1       8     4.2397E+01  1.847E+09  5.047E-01  4.040E-01
      43      1     11      1     10      1       8     2.8907E-02  2.081E-03  1.407E-07  6.704E-01
      45      1     12      1      3      1       8     1.8712E+02  4.602E+07  3.174E-04  1.198E+00
      46      1     12      1      4      1       8     1.8692E+02  9.122E+07  6.299E-04  1.198E+00
      48      1     12      1      6      1       8     6.2272E+01  2.963E+07  1.022E-03  1.344E+00
      51      1     12      1      9      1       8     1.9015E+01  6.446E+06  1.599E-03  1.596E+00
      53      1     13      1      2      1       8     2.0394E+02  9.836E+08  6.259E-03  1.202E+00
      56      1     13      1      5      1       8     6.7569E+01  9.467E+07  2.912E-03  1.283E+00
      58      1     13      1      7      1       8     6.1670E+01  1.106E+07  4.165E-04  1.258E+00
      59      1     13      1      8      1       8     2.1723E+01  1.197E+07  2.378E-03  1.588E+00
      61      1     13      1     10      1       8     1.9302E+01  4.280E+06  1.118E-03  1.516E+00
      63      1     13      1     12      1       8     9.2247E-01  1.221E+03  6.856E-05  2.259E+00
      65      1     14      1      3      1       8     1.8836E+02  1.006E+09  8.025E-03  1.091E+00
      66      1     14      1      4      1       8     1.8816E+02  1.987E+09  1.599E-02  1.091E+00
      68      1     14      1      6      1       8     6.3509E+01  3.485E+08  1.348E-02  1.238E+00
      71      1     14      1      9      1       8     2.0251E+01  4.521E+07  1.128E-02  1.489E+00
      73      1     14      1     11      1       8     1.9587E+01  1.620E+06  4.809E-04  1.317E+00
      75      1     14      1     13      1       8     3.1361E-01  2.922E+01  1.419E-05  2.152E+00
      80      1     15      1      7      1       8     6.1991E+01  6.119E+08  3.057E-02  9.878E-01
      82      1     15      1     10      1       8     1.9623E+01  1.081E+08  3.482E-02  1.245E+00
      85      1     15      1     14      1       8     7.4800E-03  4.152E-05  1.000E-30  1.882E+00
      91      1     16      1     11      1       8     1.9655E+01  3.252E+08  1.529E-01  9.447E-01
