#  File format type:   4
#
#  SPECT3D transition powers file.
#  RUN NAME:  ne_50-200_1e18-1e21
#  Total number of transitions   =     4122
#  Number of written transitions =     2043
#  Plasma temperature (eV)       =     1.5000E+02
#  Mass density (g/cm3)          =     2.5137E-04
#  Cell areal density (g/cm2)    =     1.0055E-04
#  Material mass fractions       =     1.0000E+00
#  DCA material number fractions =     1.0000E+00
# -----------------------------------------------------
#
#
#   Trans.  Trans  Upper  Upper  Lower  Lower   Ioniz   Energy     Line Power Line Center Line Width
#   Index   Model  Level  Model  Level  Model   Stage   (eV)       (W/cm2)    Opt. Depth      eV
# --------------------------------------------------------------------------------------------------
       1      1      3      1      2      1       8     1.5889E+01  4.266E+05  9.355E-02  4.955E-03
       2      1      4      1      2      1       8     1.6093E+01  7.733E+05  2.173E-01  4.998E-03
       5      1      5      1      3      1       8     1.2048E+02  1.024E+07  5.252E-02  3.090E-02
       6      1      5      1      4      1       8     1.2027E+02  1.928E+07  1.038E-01  3.086E-02
       7      1      6      1      2      1       8     1.4074E+02  1.597E+08  2.166E-01  1.022E-01
      10      1      6      1      5      1       8     4.3741E+00  5.154E+03  9.504E-04  7.785E-02
      12      1      7      1      3      1       8     1.2638E+02  1.193E+08  1.417E+00  3.070E-02
      13      1      7      1      4      1       8     1.2617E+02  1.957E+08  1.917E+00  4.383E-02
      15      1      7      1      6      1       8     1.5251E+00  9.103E+01  1.735E-04  5.770E-02
      17      1      8      1      3      1       8     1.6632E+02  3.055E+06  6.862E-03  5.158E-02
      18      1      8      1      4      1       8     1.6612E+02  6.019E+06  1.343E-02  5.154E-02
      20      1      8      1      6      1       8     4.1472E+01  1.571E+06  5.929E-03  9.640E-02
      22      1      9      1      2      1       8     1.8400E+02  5.869E+07  9.303E-02  6.887E-02
      25      1      9      1      5      1       8     4.7632E+01  4.452E+06  2.801E-02  4.434E-02
      27      1      9      1      7      1       8     4.1733E+01  6.735E+05  6.164E-03  3.972E-02
      28      1      9      1      8      1       8     1.7861E+00  2.658E+02  4.426E-04  4.576E-02
      30      1     10      1      3      1       8     1.6874E+02  6.231E+07  1.746E-01  4.947E-02
      31      1     10      1      4      1       8     1.6854E+02  1.075E+08  3.228E-01  5.212E-02
      33      1     10      1      6      1       8     4.3893E+01  1.750E+07  6.733E-02  9.049E-02
      36      1     10      1      9      1       8     6.3499E-01  7.041E+00  1.223E-04  3.937E-02
      41      1     11      1      7      1       8     4.2397E+01  4.102E+07  5.898E-01  4.162E-02
      43      1     11      1     10      1       8     2.8907E-02  5.552E-05  1.000E-30  3.467E-02
      45      1     12      1      3      1       8     1.8712E+02  1.407E+06  1.784E-03  7.966E-02
      46      1     12      1      4      1       8     1.8692E+02  2.787E+06  3.482E-03  7.962E-02
      48      1     12      1      6      1       8     6.2272E+01  9.077E+05  1.192E-03  1.245E-01
      51      1     12      1      9      1       8     1.9015E+01  1.973E+05  2.444E-03  7.311E-02
      53      1     13      1      2      1       8     2.0394E+02  3.042E+07  3.351E-02  8.323E-02
      56      1     13      1      5      1       8     6.7569E+01  2.994E+06  6.696E-03  5.866E-02
      58      1     13      1      7      1       8     6.1670E+01  3.507E+05  7.489E-04  7.749E-02
      59      1     13      1      8      1       8     2.1723E+01  3.793E+05  3.870E-03  6.012E-02
      61      1     13      1     10      1       8     1.9302E+01  1.358E+05  1.804E-03  6.139E-02
      63      1     13      1     12      1       8     9.2247E-01  3.876E+01  1.011E-04  7.948E-02
      65      1     14      1      3      1       8     1.8836E+02  3.126E+07  4.275E-02  7.620E-02
      66      1     14      1      4      1       8     1.8816E+02  6.001E+07  8.374E-02  7.615E-02
      68      1     14      1      6      1       8     6.3509E+01  1.111E+07  1.463E-02  1.210E-01
      71      1     14      1      9      1       8     2.0251E+01  1.445E+06  1.676E-02  6.963E-02
      73      1     14      1     11      1       8     1.9587E+01  5.199E+04  7.536E-04  5.710E-02
      75      1     14      1     13      1       8     3.1361E-01  9.387E-01  2.410E-05  7.563E-02
      80      1     15      1      7      1       8     6.1991E+01  1.934E+07  4.889E-02  6.807E-02
      82      1     15      1     10      1       8     1.9623E+01  3.409E+06  5.528E-02  5.196E-02
      85      1     15      1     14      1       8     7.4800E-03  1.335E-06  1.000E-30  6.607E-02
      91      1     16      1     11      1       8     1.9655E+01  9.872E+06  2.283E-01  4.387E-02
      93      1     16      1     15      1       8     6.0560E-02  2.863E-04  1.000E-30  5.302E-02
      95      1     17      1      3      1       8     1.9833E+02  7.371E+05  5.393E-04  1.256E-01
      96      1     17      1      4      1       8     1.9813E+02  1.467E+06  1.056E-03  1.256E-01
      97      1     17      1      6      1       8     7.3479E+01  5.313E+05  3.677E-04  1.704E-01
      99      1     17      1      9      1       8     3.0222E+01  1.506E+05  4.310E-04  1.191E-01
     102      1     17      1     13      1       8     1.0284E+01  3.901E+04  6.278E-04  1.251E-01
     104      1     18      1      2      1       8     2.1470E+02  1.720E+07  1.109E-02  1.296E-01
     107      1     18      1      5      1       8     7.8336E+01  1.890E+06  1.684E-03  1.051E-01
     108      1     18      1      7      1       8     7.2437E+01  1.952E+05  1.833E-04  1.239E-01
     109      1     18      1      8      1       8     3.2490E+01  3.346E+05  8.394E-04  1.065E-01
     111      1     18      1     10      1       8     3.0069E+01  9.458E+04  2.799E-04  1.078E-01
     113      1     18      1     12      1       8     1.1689E+01  5.900E+04  7.257E-04  1.259E-01
     115      1     18      1     14      1       8     1.0453E+01  3.308E+04  5.266E-04  1.219E-01
     117      1     18      1     17      1       8     4.8232E-01  5.516E+00  2.340E-05  1.672E-01
     119      1     19      1      3      1       8     1.9902E+02  1.677E+07  1.291E-02  1.211E-01
     120      1     19      1      4      1       8     1.9882E+02  3.309E+07  2.535E-02  1.210E-01
     121      1     19      1      6      1       8     7.4170E+01  6.529E+06  4.585E-03  1.659E-01
     123      1     19      1      9      1       8     3.0912E+01  1.203E+06  3.451E-03  1.145E-01
     125      1     19      1     11      1       8     3.0248E+01  3.069E+04  9.972E-05  1.020E-01
     127      1     19      1     13      1       8     1.0975E+01  2.121E+05  3.100E-03  1.205E-01
     129      1     19      1     15      1       8     1.0654E+01  1.971E+04  3.336E-04  1.110E-01
     132      1     19      1     18      1       8     2.0831E-01  3.611E-01  7.621E-06  1.624E-01
     136      1     20      1      7      1       8     7.2924E+01  1.007E+07  1.085E-02  1.089E-01
     138      1     20      1     10      1       8     3.0556E+01  2.551E+06  8.629E-03  9.278E-02
     141      1     20      1     14      1       8     1.0940E+01  5.359E+05  8.767E-03  1.094E-01
     143      1     20      1     16      1       8     1.0872E+01  8.532E+03  1.627E-04  9.633E-02
     145      1     20      1     19      1       8     2.7887E-01  1.410E-01  1.438E-06  1.498E-01
     148      1     21      1     11      1       8     3.0535E+01  3.493E+06  1.422E-02  8.284E-02
     150      1     21      1     15      1       8     1.0940E+01  1.051E+06  2.070E-02  9.183E-02
     153      1     21      1     20      1       8     7.5365E-03  7.725E-07  1.000E-30  1.291E-01
     157      1     22      1     16      1       8     1.0881E+01  1.834E+06  4.748E-02  7.182E-02
     159      1     22      1     21      1       8     1.3214E-03  5.003E-10  1.000E-30  1.051E-01
     161      1     23      1      3      1       8     2.0517E+02  4.243E+05  1.847E-04  1.995E-01
     162      1     23      1      4      1       8     2.0497E+02  8.462E+05  3.622E-04  1.994E-01
     163      1     23      1      6      1       8     8.0323E+01  3.230E+05  1.334E-04  2.443E-01
     164      1     23      1      9      1       8     3.7065E+01  1.011E+05  1.184E-04  1.929E-01
     166      1     23      1     13      1       8     1.7128E+01  3.491E+04  1.326E-04  1.989E-01
     169      1     23      1     18      1       8     6.3616E+00  1.108E+04  2.236E-04  2.408E-01
     171      1     24      1      2      1       8     2.2123E+02  1.010E+07  3.913E-03  2.095E-01
     172      1     24      1      5      1       8     8.4862E+01  1.176E+06  5.265E-04  1.849E-01
     173      1     24      1      7      1       8     7.8963E+01  1.135E+05  5.630E-05  1.986E-01
     174      1     24      1      8      1       8     3.9016E+01  2.374E+05  2.523E-04  1.863E-01
     175      1     24      1     10      1       8     3.6595E+01  5.972E+04  7.174E-05  1.825E-01
     176      1     24      1     12      1       8     1.8215E+01  5.869E+04  1.965E-04  2.057E-01
     178      1     24      1     14      1       8     1.6979E+01  2.689E+04  1.055E-04  1.966E-01
     180      1     24      1     17      1       8     7.0085E+00  1.259E+04  2.084E-04  2.470E-01
     182      1     24      1     19      1       8     6.3179E+00  9.607E+03  2.012E-04  2.370E-01
     184      1     24      1     23      1       8     1.6457E-01  1.871E-01  3.609E-06  3.179E-01
     186      1     25      1      3      1       8     2.0544E+02  9.642E+06  4.379E-03  1.941E-01
     187      1     25      1      4      1       8     2.0523E+02  1.915E+07  8.585E-03  1.941E-01
     188      1     25      1      6      1       8     8.0584E+01  3.966E+06  1.682E-03  2.389E-01
     189      1     25      1      9      1       8     3.7326E+01  8.214E+05  9.874E-04  1.876E-01
     190      1     25      1     11      1       8     3.6662E+01  1.761E+04  2.289E-05  1.750E-01
     192      1     25      1     13      1       8     1.7389E+01  2.022E+05  7.708E-04  1.936E-01
     194      1     25      1     15      1       8     1.7068E+01  1.388E+04  5.796E-05  1.840E-01
     197      1     25      1     18      1       8     6.6220E+00  4.367E+04  8.342E-04  2.354E-01
     199      1     25      1     20      1       8     6.1349E+00  5.754E+03  1.388E-04  2.228E-01
     202      1     25      1     24      1       8     9.5840E-02  2.788E-02  1.402E-06  3.126E-01
     204      1     26      1      7      1       8     7.9363E+01  5.621E+06  3.063E-03  1.797E-01
     205      1     26      1     10      1       8     3.6995E+01  1.603E+06  2.160E-03  1.636E-01
     207      1     26      1     14      1       8     1.7379E+01  4.540E+05  1.884E-03  1.777E-01
     209      1     26      1     16      1       8     1.7311E+01  4.920E+03  2.246E-05  1.646E-01
     211      1     26      1     19      1       8     6.7178E+00  1.132E+05  2.261E-03  2.181E-01
     213      1     26      1     21      1       8     6.4314E+00  4.191E+03  1.036E-04  1.989E-01
     216      1     26      1     25      1       8     3.0410E-01  2.057E-01  1.093E-06  2.893E-01
     218      1     27      1     11      1       8     3.6971E+01  1.813E+06  2.750E-03  1.470E-01
     220      1     27      1     15      1       8     1.7377E+01  7.430E+05  3.537E-03  1.559E-01
     223      1     27      1     20      1       8     6.4438E+00  1.803E+05  4.460E-03  1.947E-01
     225      1     27      1     22      1       8     6.4350E+00  1.617E+03  4.815E-05  1.702E-01
     227      1     27      1     26      1       8     4.8600E-03  2.709E-07  1.000E-30  2.606E-01
     230      1     28      1     16      1       8     1.7317E+01  8.314E+05  4.804E-03  1.303E-01
     232      1     28      1     21      1       8     6.4372E+00  3.112E+05  9.184E-03  1.646E-01
     235      1     28      1     27      1       8     9.6000E-04  3.728E-10  1.000E-30  2.261E-01
     236      1     29      1      2      1       8     2.2538E+02  5.567E+06  1.550E-03  3.183E-01
     237      1     29      1      5      1       8     8.9018E+01  6.720E+05  1.927E-04  2.938E-01
     238      1     29      1      7      1       8     8.3119E+01  6.188E+04  2.026E-05  3.126E-01
     239      1     29      1      8      1       8     4.3172E+01  1.437E+05  8.941E-05  2.952E-01
     240      1     29      1     10      1       8     4.0751E+01  3.367E+04  2.354E-05  2.965E-01
     241      1     29      1     12      1       8     2.2372E+01  4.006E+04  6.801E-05  3.146E-01
     242      1     29      1     14      1       8     2.1136E+01  1.632E+04  3.133E-05  3.106E-01
     243      1     29      1     17      1       8     1.1165E+01  1.188E+04  6.376E-05  3.559E-01
     245      1     29      1     19      1       8     1.0474E+01  7.461E+03  4.621E-05  3.511E-01
     247      1     29      1     23      1       8     4.3209E+00  2.471E+03  6.698E-05  4.268E-01
     249      1     29      1     25      1       8     4.0605E+00  2.717E+03  8.440E-05  4.214E-01
     252      1     30      1      3      1       8     2.0959E+02  2.351E+05  7.228E-05  3.121E-01
     253      1     30      1      4      1       8     2.0939E+02  4.676E+05  1.413E-04  3.121E-01
     254      1     30      1      6      1       8     8.4742E+01  1.830E+05  5.280E-05  3.570E-01
     255      1     30      1      9      1       8     4.1484E+01  6.024E+04  4.065E-05  3.055E-01
     256      1     30      1     13      1       8     2.1547E+01  2.289E+04  4.138E-05  3.115E-01
     258      1     30      1     18      1       8     1.0780E+01  9.328E+03  5.297E-05  3.534E-01
     261      1     30      1     24      1       8     4.2541E+00  3.423E+03  9.372E-05  4.305E-01
     263      1     30      1     29      1       8     9.7810E-02  3.696E-02  1.129E-06  5.377E-01
     265      1     31      1      3      1       8     2.0968E+02  5.184E+06  1.669E-03  3.062E-01
     266      1     31      1      4      1       8     2.0947E+02  1.031E+07  3.268E-03  3.062E-01
     267      1     31      1      6      1       8     8.4824E+01  2.215E+06  6.688E-04  3.510E-01
     268      1     31      1      9      1       8     4.1566E+01  4.899E+05  3.459E-04  2.997E-01
     269      1     31      1     11      1       8     4.0902E+01  9.451E+03  6.926E-06  2.871E-01
     270      1     31      1     13      1       8     2.1629E+01  1.370E+05  2.574E-04  3.057E-01
     271      1     31      1     15      1       8     2.1308E+01  8.008E+03  1.605E-05  2.961E-01
     273      1     31      1     18      1       8     1.0862E+01  4.170E+04  2.435E-04  3.475E-01
     275      1     31      1     20      1       8     1.0375E+01  4.524E+03  3.048E-05  3.349E-01
     278      1     31      1     24      1       8     4.3360E+00  1.037E+04  2.839E-04  4.246E-01
     280      1     31      1     26      1       8     3.9361E+00  1.801E+03  6.369E-05  4.012E-01
     282      1     31      1     29      1       8     1.7973E-01  2.523E-01  2.256E-06  5.318E-01
     285      1     32      1      7      1       8     8.3517E+01  2.967E+06  1.055E-03  2.881E-01
     286      1     32      1     10      1       8     4.1149E+01  8.973E+05  6.785E-04  2.720E-01
     287      1     32      1     14      1       8     2.1534E+01  2.847E+05  5.759E-04  2.861E-01
     288      1     32      1     16      1       8     2.1466E+01  2.487E+03  5.355E-06  2.730E-01
     290      1     32      1     19      1       8     1.0872E+01  9.330E+04  5.789E-04  3.265E-01
     292      1     32      1     21      1       8     1.0586E+01  2.595E+03  1.843E-05  3.073E-01
