#  File format type:   4
#
#  SPECT3D transition powers file.
#  RUN NAME:  ne_50-200_1e18-1e21
#  Total number of transitions   =     4122
#  Number of written transitions =     1690
#  Plasma temperature (eV)       =     6.0000E+01
#  Mass density (g/cm3)          =     1.6758E-04
#  Cell areal density (g/cm2)    =     6.7031E-05
#  Material mass fractions       =     1.0000E+00
#  DCA material number fractions =     1.0000E+00
# -----------------------------------------------------
#
#
#   Trans.  Trans  Upper  Upper  Lower  Lower   Ioniz   Energy     Line Power Line Center Line Width
#   Index   Model  Level  Model  Level  Model   Stage   (eV)       (W/cm2)    Opt. Depth      eV
# --------------------------------------------------------------------------------------------------
       1      1      3      1      2      1       8     1.5889E+01  1.611E+06  2.583E+00  3.489E-03
       2      1      4      1      2      1       8     1.6093E+01  2.397E+06  5.526E+00  3.516E-03
       5      1      5      1      3      1       8     1.2048E+02  3.279E+07  6.855E-01  2.078E-02
       6      1      5      1      4      1       8     1.2027E+02  4.584E+07  1.357E+00  2.076E-02
       7      1      6      1      2      1       8     1.4074E+02  2.748E+08  2.546E+00  9.049E-02
      10      1      6      1      5      1       8     4.3741E+00  2.695E+04  9.730E-03  7.610E-02
      12      1      7      1      3      1       8     1.2638E+02  1.368E+08  1.897E+01  2.037E-02
      13      1      7      1      4      1       8     1.2617E+02  2.038E+08  2.260E+01  3.351E-02
      15      1      7      1      6      1       8     1.5251E+00  4.762E+02  1.717E-03  5.641E-02
      17      1      8      1      3      1       8     1.6632E+02  1.100E+07  8.183E-02  3.628E-02
      18      1      8      1      4      1       8     1.6612E+02  2.051E+07  1.604E-01  3.625E-02
      20      1      8      1      6      1       8     4.1472E+01  5.733E+06  4.307E-02  9.015E-02
      22      1      9      1      2      1       8     1.8400E+02  1.021E+08  1.215E+00  5.224E-02
      25      1      9      1      5      1       8     4.7632E+01  1.437E+07  2.210E-01  3.761E-02
      27      1      9      1      7      1       8     4.1733E+01  2.454E+06  4.625E-02  3.368E-02
      28      1      9      1      8      1       8     1.7861E+00  1.002E+03  3.510E-03  4.092E-02
      30      1     10      1      3      1       8     1.6874E+02  9.763E+07  2.130E+00  3.438E-02
      31      1     10      1      4      1       8     1.6854E+02  1.409E+08  3.880E+00  3.705E-02
      33      1     10      1      6      1       8     4.3893E+01  4.465E+07  4.922E-01  8.444E-02
      36      1     10      1      9      1       8     6.3499E-01  2.649E+01  8.277E-04  3.501E-02
      41      1     11      1      7      1       8     4.2397E+01  5.999E+07  4.464E+00  3.640E-02
      43      1     11      1     10      1       8     2.8907E-02  2.091E-04  1.000E-30  3.123E-02
      45      1     12      1      3      1       8     1.8712E+02  4.390E+06  1.904E-02  5.923E-02
      46      1     12      1      4      1       8     1.8692E+02  8.560E+06  3.721E-02  5.920E-02
      48      1     12      1      6      1       8     6.2272E+01  2.846E+06  8.636E-03  1.131E-01
      51      1     12      1      9      1       8     1.9015E+01  6.175E+05  1.628E-02  6.341E-02
      53      1     13      1      2      1       8     2.0394E+02  7.219E+07  4.167E-01  6.150E-02
      56      1     13      1      5      1       8     6.7569E+01  9.037E+06  5.027E-02  4.684E-02
      58      1     13      1      7      1       8     6.1670E+01  1.098E+06  5.448E-03  6.636E-02
      59      1     13      1      8      1       8     2.1723E+01  1.168E+06  2.560E-02  5.018E-02
      61      1     13      1     10      1       8     1.9302E+01  4.226E+05  1.213E-02  5.204E-02
      63      1     13      1     12      1       8     9.2247E-01  1.218E+02  7.248E-04  6.762E-02
      65      1     14      1      3      1       8     1.8836E+02  7.268E+07  4.623E-01  5.623E-02
      66      1     14      1      4      1       8     1.8816E+02  1.174E+08  9.070E-01  5.620E-02
      68      1     14      1      6      1       8     6.3509E+01  3.095E+07  1.064E-01  1.101E-01
      71      1     14      1      9      1       8     2.0251E+01  4.160E+06  1.127E-01  6.040E-02
      73      1     14      1     11      1       8     1.9587E+01  1.624E+05  5.084E-03  4.878E-02
      75      1     14      1     13      1       8     3.1361E-01  2.944E+00  1.562E-04  6.437E-02
      80      1     15      1      7      1       8     6.1991E+01  4.805E+07  3.604E-01  5.833E-02
      82      1     15      1     10      1       8     1.9623E+01  8.464E+06  3.708E-01  4.400E-02
      85      1     15      1     14      1       8     7.4800E-03  4.186E-06  1.000E-30  5.625E-02
      91      1     16      1     11      1       8     1.9655E+01  1.775E+07  1.539E+00  3.748E-02
      93      1     16      1     15      1       8     6.0560E-02  8.976E-04  9.676E-08  4.513E-02
      95      1     17      1      3      1       8     1.9833E+02  2.102E+06  5.231E-03  9.786E-02
      96      1     17      1      4      1       8     1.9813E+02  4.166E+06  1.026E-02  9.783E-02
      97      1     17      1      6      1       8     7.3479E+01  1.518E+06  2.625E-03  1.517E-01
      99      1     17      1      9      1       8     3.0222E+01  4.303E+05  2.816E-03  1.020E-01
     102      1     17      1     13      1       8     1.0284E+01  1.114E+05  4.035E-03  1.060E-01
     104      1     18      1      2      1       8     2.1470E+02  4.436E+07  1.252E-01  1.005E-01
     107      1     18      1      5      1       8     7.8336E+01  5.340E+06  1.210E-02  8.584E-02
     108      1     18      1      7      1       8     7.2437E+01  5.565E+05  1.301E-03  1.054E-01
     109      1     18      1      8      1       8     3.2490E+01  9.505E+05  5.578E-03  8.918E-02
     111      1     18      1     10      1       8     3.0069E+01  2.694E+05  1.893E-03  9.103E-02
     113      1     18      1     12      1       8     1.1689E+01  1.677E+05  4.712E-03  1.066E-01
     115      1     18      1     14      1       8     1.0453E+01  9.415E+04  3.391E-03  1.033E-01
     117      1     18      1     17      1       8     4.8232E-01  1.574E+01  1.604E-04  1.423E-01
     119      1     19      1      3      1       8     1.9902E+02  4.323E+07  1.263E-01  9.396E-02
     120      1     19      1      4      1       8     1.9882E+02  7.870E+07  2.483E-01  9.393E-02
     121      1     19      1      6      1       8     7.4170E+01  1.811E+07  3.278E-02  1.478E-01
     123      1     19      1      9      1       8     3.0912E+01  3.366E+06  2.274E-02  9.813E-02
     125      1     19      1     11      1       8     3.0248E+01  8.738E+04  6.592E-04  8.650E-02
     127      1     19      1     13      1       8     1.0975E+01  5.945E+05  2.000E-02  1.021E-01
     129      1     19      1     15      1       8     1.0654E+01  5.604E+04  2.145E-03  9.397E-02
     132      1     19      1     18      1       8     2.0831E-01  1.029E+00  5.558E-05  1.382E-01
     136      1     20      1      7      1       8     7.2924E+01  2.692E+07  7.711E-02  9.236E-02
     138      1     20      1     10      1       8     3.0556E+01  6.923E+06  5.800E-02  7.806E-02
     141      1     20      1     14      1       8     1.0940E+01  1.456E+06  5.683E-02  9.283E-02
     143      1     20      1     16      1       8     1.0872E+01  2.422E+04  1.046E-03  8.170E-02
     145      1     20      1     19      1       8     2.7887E-01  4.006E-01  1.232E-05  1.277E-01
     148      1     21      1     11      1       8     3.0535E+01  9.238E+06  9.352E-02  7.029E-02
     150      1     21      1     15      1       8     1.0940E+01  2.705E+06  1.344E-01  7.778E-02
     153      1     21      1     20      1       8     7.5365E-03  2.195E-06  1.000E-30  1.100E-01
     157      1     22      1     16      1       8     1.0881E+01  4.253E+06  3.115E-01  6.071E-02
     159      1     22      1     21      1       8     1.3214E-03  1.421E-09  1.000E-30  8.953E-02
     161      1     23      1      3      1       8     2.0517E+02  1.164E+06  1.697E-03  1.604E-01
     162      1     23      1      4      1       8     2.0497E+02  2.318E+06  3.334E-03  1.604E-01
