#  File format type:   4
#
#  SPECT3D transition powers file.
#  RUN NAME:  ne_50-200_1e18-1e21
#  Total number of transitions   =     4122
#  Number of written transitions =     1352
#  Plasma temperature (eV)       =     5.0000E+01
#  Mass density (g/cm3)          =     1.6758E-04
#  Cell areal density (g/cm2)    =     6.7031E-05
#  Material mass fractions       =     1.0000E+00
#  DCA material number fractions =     1.0000E+00
# -----------------------------------------------------
#
#
#   Trans.  Trans  Upper  Upper  Lower  Lower   Ioniz   Energy     Line Power Line Center Line Width
#   Index   Model  Level  Model  Level  Model   Stage   (eV)       (W/cm2)    Opt. Depth      eV
# --------------------------------------------------------------------------------------------------
       1      1      3      1      2      1       8     1.5889E+01  2.170E+06  6.641E+00  3.435E-03
       2      1      4      1      2      1       8     1.6093E+01  3.229E+06  1.382E+01  3.460E-03
       5      1      5      1      3      1       8     1.2048E+02  3.723E+07  1.475E+00  1.984E-02
       6      1      5      1      4      1       8     1.2027E+02  5.226E+07  2.942E+00  1.982E-02
       7      1      6      1      2      1       8     1.4074E+02  2.583E+08  5.622E+00  8.931E-02
      10      1      6      1      5      1       8     4.3741E+00  4.405E+04  1.930E-02  7.681E-02
      12      1      7      1      3      1       8     1.2638E+02  1.596E+08  4.141E+01  1.923E-02
      13      1      7      1      4      1       8     1.2617E+02  2.248E+08  4.858E+01  3.238E-02
      15      1      7      1      6      1       8     1.5251E+00  7.832E+02  3.467E-03  5.702E-02
      17      1      8      1      3      1       8     1.6632E+02  1.541E+07  1.698E-01  3.569E-02
      18      1      8      1      4      1       8     1.6612E+02  2.730E+07  3.352E-01  3.567E-02
      20      1      8      1      6      1       8     4.1472E+01  8.289E+06  7.466E-02  9.131E-02
      22      1      9      1      2      1       8     1.8400E+02  1.060E+08  2.671E+00  5.143E-02
      25      1      9      1      5      1       8     4.7632E+01  1.936E+07  3.801E-01  3.870E-02
      27      1      9      1      7      1       8     4.1733E+01  3.572E+06  7.774E-02  3.471E-02
      28      1      9      1      8      1       8     1.7861E+00  1.497E+03  5.884E-03  4.342E-02
      30      1     10      1      3      1       8     1.6874E+02  1.318E+08  4.450E+00  3.355E-02
      31      1     10      1      4      1       8     1.6854E+02  1.593E+08  8.137E+00  3.622E-02
      33      1     10      1      6      1       8     4.3893E+01  5.263E+07  8.543E-01  8.536E-02
      36      1     10      1      9      1       8     6.3499E-01  3.956E+01  1.372E-03  3.732E-02
      41      1     11      1      7      1       8     4.2397E+01  7.221E+07  7.658E+00  3.696E-02
      43      1     11      1     10      1       8     2.8907E-02  3.123E-04  1.000E-30  3.308E-02
      45      1     12      1      3      1       8     1.8712E+02  6.105E+06  3.766E-02  6.030E-02
      46      1     12      1      4      1       8     1.8692E+02  1.172E+07  7.410E-02  6.027E-02
      48      1     12      1      6      1       8     6.2272E+01  3.993E+06  1.464E-02  1.159E-01
      51      1     12      1      9      1       8     1.9015E+01  8.663E+05  2.546E-02  6.761E-02
      53      1     13      1      2      1       8     2.0394E+02  8.140E+07  8.770E-01  6.237E-02
      56      1     13      1      5      1       8     6.7569E+01  1.240E+07  8.167E-02  4.961E-02
      58      1     13      1      7      1       8     6.1670E+01  1.543E+06  9.013E-03  6.907E-02
      59      1     13      1      8      1       8     2.1723E+01  1.627E+06  3.967E-02  5.436E-02
      61      1     13      1     10      1       8     1.9302E+01  5.927E+05  1.846E-02  5.603E-02
      63      1     13      1     12      1       8     9.2247E-01  1.718E+02  1.120E-03  7.393E-02
      65      1     14      1      3      1       8     1.8836E+02  8.259E+07  9.225E-01  5.698E-02
      66      1     14      1      4      1       8     1.8816E+02  1.270E+08  1.822E+00  5.696E-02
      68      1     14      1      6      1       8     6.3509E+01  4.019E+07  1.811E-01  1.126E-01
      71      1     14      1      9      1       8     2.0251E+01  5.581E+06  1.747E-01  6.428E-02
      73      1     14      1     11      1       8     1.9587E+01  2.282E+05  7.811E-03  5.221E-02
      75      1     14      1     13      1       8     3.1361E-01  4.149E+00  2.407E-04  7.039E-02
      80      1     15      1      7      1       8     6.1991E+01  5.917E+07  6.006E-01  6.028E-02
      82      1     15      1     10      1       8     1.9623E+01  1.061E+07  5.780E-01  4.723E-02
      85      1     15      1     14      1       8     7.4800E-03  5.900E-06  1.000E-30  6.152E-02
      91      1     16      1     11      1       8     1.9655E+01  2.085E+07  2.409E+00  3.987E-02
      93      1     16      1     15      1       8     6.0560E-02  1.265E-03  8.631E-07  4.936E-02
      95      1     17      1      3      1       8     1.9833E+02  2.856E+06  1.003E-02  1.023E-01
      96      1     17      1      4      1       8     1.9813E+02  5.636E+06  1.981E-02  1.022E-01
      97      1     17      1      6      1       8     7.3479E+01  2.069E+06  4.356E-03  1.579E-01
      99      1     17      1      9      1       8     3.0222E+01  5.864E+05  4.385E-03  1.096E-01
     102      1     17      1     13      1       8     1.0284E+01  1.518E+05  6.054E-03  1.157E-01
     104      1     18      1      2      1       8     2.1470E+02  5.497E+07  2.514E-01  1.048E-01
     107      1     18      1      5      1       8     7.8336E+01  7.225E+06  1.978E-02  9.200E-02
     108      1     18      1      7      1       8     7.2437E+01  7.578E+05  2.095E-03  1.115E-01
     109      1     18      1      8      1       8     3.2490E+01  1.292E+06  8.574E-03  9.676E-02
     111      1     18      1     10      1       8     3.0069E+01  3.668E+05  2.866E-03  9.843E-02
     113      1     18      1     12      1       8     1.1689E+01  2.281E+05  7.087E-03  1.163E-01
     115      1     18      1     14      1       8     1.0453E+01  1.281E+05  5.084E-03  1.127E-01
     117      1     18      1     17      1       8     4.8232E-01  2.145E+01  2.403E-04  1.556E-01
     119      1     19      1      3      1       8     1.9902E+02  5.399E+07  2.403E-01  9.799E-02
     120      1     19      1      4      1       8     1.9882E+02  9.293E+07  4.759E-01  9.796E-02
     121      1     19      1      6      1       8     7.4170E+01  2.418E+07  5.450E-02  1.536E-01
     123      1     19      1      9      1       8     3.0912E+01  4.532E+06  3.491E-02  1.053E-01
     125      1     19      1     11      1       8     3.0248E+01  1.190E+05  9.900E-04  9.321E-02
     127      1     19      1     13      1       8     1.0975E+01  8.021E+05  3.001E-02  1.114E-01
     129      1     19      1     15      1       8     1.0654E+01  7.624E+04  3.212E-03  1.025E-01
     132      1     19      1     18      1       8     2.0831E-01  1.401E+00  8.397E-05  1.512E-01
     136      1     20      1      7      1       8     7.2924E+01  3.517E+07  1.254E-01  9.735E-02
     138      1     20      1     10      1       8     3.0556E+01  9.176E+06  8.782E-02  8.434E-02
     141      1     20      1     14      1       8     1.0940E+01  1.932E+06  8.525E-02  1.011E-01
     143      1     20      1     16      1       8     1.0872E+01  3.293E+04  1.565E-03  8.898E-02
     145      1     20      1     19      1       8     2.7887E-01  5.450E-01  1.896E-05  1.396E-01
     148      1     21      1     11      1       8     3.0535E+01  1.204E+07  1.455E-01  7.541E-02
     150      1     21      1     15      1       8     1.0940E+01  3.494E+06  2.016E-01  8.474E-02
     153      1     21      1     20      1       8     7.5365E-03  2.986E-06  1.000E-30  1.202E-01
     157      1     22      1     16      1       8     1.0881E+01  5.260E+06  4.674E-01  6.610E-02
     159      1     22      1     21      1       8     1.3214E-03  1.933E-09  1.000E-30  9.790E-02
     161      1     23      1      3      1       8     2.0517E+02  1.552E+06  3.267E-03  1.705E-01
     162      1     23      1      4      1       8     2.0497E+02  3.085E+06  6.459E-03  1.705E-01
     163      1     23      1      6      1       8     8.0323E+01  1.184E+06  1.513E-03  2.261E-01
     164      1     23      1      9      1       8     3.7065E+01  3.707E+05  1.183E-03  1.778E-01
     166      1     23      1     13      1       8     1.7128E+01  1.279E+05  1.256E-03  1.839E-01
     169      1     23      1     18      1       8     6.3616E+00  4.059E+04  2.054E-03  2.237E-01
     171      1     24      1      2      1       8     2.2123E+02  3.448E+07  8.312E-02  1.790E-01
     172      1     24      1      5      1       8     8.4862E+01  4.294E+06  6.039E-03  1.662E-01
     173      1     24      1      7      1       8     7.8963E+01  4.166E+05  6.086E-04  1.805E-01
     174      1     24      1      8      1       8     3.9016E+01  8.699E+05  2.513E-03  1.710E-01
     175      1     24      1     10      1       8     3.6595E+01  2.192E+05  7.127E-04  1.675E-01
     176      1     24      1     12      1       8     1.8215E+01  2.151E+05  1.877E-03  1.905E-01
     178      1     24      1     14      1       8     1.6979E+01  9.867E+04  9.988E-04  1.818E-01
     180      1     24      1     17      1       8     7.0085E+00  4.615E+04  1.928E-03  2.298E-01
     182      1     24      1     19      1       8     6.3179E+00  3.522E+04  1.840E-03  2.202E-01
     184      1     24      1     23      1       8     1.6457E-01  6.874E-01  3.524E-05  2.964E-01
     186      1     25      1      3      1       8     2.0544E+02  3.311E+07  7.737E-02  1.655E-01
     187      1     25      1      4      1       8     2.0523E+02  6.203E+07  1.530E-01  1.655E-01
     188      1     25      1      6      1       8     8.0584E+01  1.432E+07  1.910E-02  2.211E-01
     189      1     25      1      9      1       8     3.7326E+01  2.991E+06  9.811E-03  1.728E-01
     190      1     25      1     11      1       8     3.6662E+01  6.467E+04  2.235E-04  1.607E-01
     192      1     25      1     13      1       8     1.7389E+01  7.378E+05  7.308E-03  1.789E-01
     194      1     25      1     15      1       8     1.7068E+01  5.095E+04  5.475E-04  1.700E-01
     197      1     25      1     18      1       8     6.6220E+00  1.593E+05  7.683E-03  2.187E-01
     199      1     25      1     20      1       8     6.1349E+00  2.111E+04  1.255E-03  2.070E-01
     202      1     25      1     24      1       8     9.5840E-02  1.024E-01  1.531E-05  2.914E-01
     204      1     26      1      7      1       8     7.9363E+01  1.997E+07  3.421E-02  1.629E-01
     205      1     26      1     10      1       8     3.6995E+01  5.758E+06  2.110E-02  1.499E-01
