#  File format type:   4
#
#  SPECT3D transition powers file.
#  RUN NAME:  ne-ne-h-xe_3mm
#  Total number of transitions   =     6012
#  Number of written transitions =     2770
#  Plasma temperature (eV)       =     1.0000E+02
#  Mass density (g/cm3)          =     2.9172E-04
#  Cell areal density (g/cm2)    =     8.7516E-05
#  Material mass fractions       =     1.0000E+00
#  DCA material number fractions =     1.4800E-01    8.5000E-01    2.0000E-03
# -----------------------------------------------------
#
#
#   Trans.  Trans  Upper  Upper  Lower  Lower   Ioniz   Energy     Line Power Line Center Line Width
#   Index   Model  Level  Model  Level  Model   Stage   (eV)       (W/cm2)    Opt. Depth      eV
# --------------------------------------------------------------------------------------------------
       1      1      2      1      1      1       1     1.0199E+01  4.788E+03  1.813E-04  7.713E-02
       4      1      4      1      1      1       1     1.0199E+01  9.576E+03  3.626E-04  7.713E-02
       7      1      6      1      1      1       1     1.2088E+01  2.294E+02  5.317E-05  1.643E-01
       9      1      6      1      3      1       1     1.8887E+00  4.812E+00  2.351E-05  2.202E-01
      12      1      5      1      2      1       1     1.8887E+00  1.506E-01  3.170E-07  5.003E-01
      14      1      5      1      4      1       1     1.8886E+00  3.011E-01  6.340E-07  5.003E-01
      16      1      7      1      2      1       1     1.8887E+00  7.701E+00  2.481E-05  3.270E-01
      18      1      7      1      4      1       1     1.8887E+00  1.539E+01  4.960E-05  3.270E-01
      19      1      9      1      1      1       1     1.2749E+01  2.231E+00  1.160E-05  2.750E-01
      21      1      9      1      3      1       1     2.5497E+00  6.332E-02  7.578E-07  1.822E+00
      24      1      9      1      5      1       1     6.6104E-01  5.206E-03  2.269E-08  1.713E+00
      25      1      9      1      7      1       1     6.6103E-01  5.901E-04  2.904E-09  1.539E+00
      27      1      8      1      2      1       1     2.5497E+00  1.879E-03  2.779E-08  1.449E+00
      29      1      8      1      4      1       1     2.5497E+00  3.757E-03  5.558E-08  1.449E+00
      30      1      8      1      6      1       1     6.6103E-01  1.040E-03  4.431E-09  1.763E+00
      34      1     10      1      2      1       1     2.5497E+00  7.515E-02  1.434E-06  1.124E+00
      36      1     10      1      4      1       1     2.5497E+00  1.505E-01  2.872E-06  1.124E+00
      37      1     10      1      6      1       1     6.6104E-01  1.993E-02  1.041E-07  1.438E+00
      45      1     11      1      7      1       1     6.6103E-01  5.470E-02  3.962E-07  1.046E+00
      46      1     13      1      1      1       1     1.3054E+01  5.250E-02  3.439E-06  4.504E-01
      48      1     13      1      3      1       1     2.8557E+00  1.656E-03  1.917E-07  3.296E+00
      50      1     13      1      5      1       1     9.6701E-01  1.855E-04  5.831E-09  3.646E+00
      51      1     13      1      7      1       1     9.6699E-01  1.691E-05  5.617E-10  3.473E+00
      53      1     13      1      8      1       1     3.0597E-01  2.638E-05  2.559E-10  4.594E+00
      54      1     13      1     10      1       1     3.0596E-01  6.743E-06  7.042E-11  4.269E+00
      57      1     12      1      2      1       1     2.8557E+00  4.770E-05  5.279E-09  3.447E+00
      59      1     12      1      4      1       1     2.8556E+00  9.540E-05  1.056E-08  3.447E+00
      60      1     12      1      6      1       1     9.6700E-01  3.412E-05  1.042E-09  3.762E+00
      63      1     12      1      9      1       1     3.0596E-01  7.695E-06  7.362E-11  4.659E+00
      67      1     14      1      2      1       1     2.8557E+00  1.750E-03  2.281E-07  2.927E+00
      69      1     14      1      4      1       1     2.8557E+00  3.496E-03  4.556E-07  2.927E+00
      70      1     14      1      6      1       1     9.6700E-01  6.380E-04  2.261E-08  3.242E+00
