#  File format type:   4
#
#  SPECT3D transition powers file.
#  RUN NAME:  ne-ne-h-xe_3mm
#  Total number of transitions   =     6012
#  Number of written transitions =     2728
#  Plasma temperature (eV)       =     4.0000E+02
#  Mass density (g/cm3)          =     2.9172E-04
#  Cell areal density (g/cm2)    =     8.7516E-05
#  Material mass fractions       =     1.0000E+00
#  DCA material number fractions =     1.4800E-01    8.5000E-01    2.0000E-03
# -----------------------------------------------------
#
#
#   Trans.  Trans  Upper  Upper  Lower  Lower   Ioniz   Energy     Line Power Line Center Line Width
#   Index   Model  Level  Model  Level  Model   Stage   (eV)       (W/cm2)    Opt. Depth      eV
# --------------------------------------------------------------------------------------------------
       1      1      2      1      1      1       1     1.0199E+01  5.751E+02  8.588E-06  7.056E-02
       4      1      4      1      1      1       1     1.0199E+01  1.150E+03  1.718E-05  7.056E-02
       7      1      6      1      1      1       1     1.2088E+01  2.013E+01  2.640E-06  1.414E-01
       9      1      6      1      3      1       1     1.8887E+00  4.224E-01  7.007E-07  2.450E-01
      12      1      5      1      2      1       1     1.8887E+00  1.321E-02  1.853E-08  2.933E-01
      14      1      5      1      4      1       1     1.8886E+00  2.643E-02  3.706E-08  2.933E-01
      16      1      7      1      2      1       1     1.8887E+00  6.759E-01  1.426E-06  1.924E-01
      18      1      7      1      4      1       1     1.8887E+00  1.351E+00  2.850E-06  1.924E-01
      19      1      9      1      1      1       1     1.2749E+01  1.909E-01  5.322E-07  2.298E-01
      21      1      9      1      3      1       1     2.5497E+00  5.418E-03  1.024E-08  2.018E+00
      24      1      9      1      5      1       1     6.6104E-01  4.455E-04  1.000E-30  9.976E-01
      25      1      9      1      7      1       1     6.6103E-01  5.049E-05  1.000E-30  8.967E-01
      27      1      8      1      2      1       1     2.5497E+00  1.608E-04  7.310E-10  8.460E-01
      29      1      8      1      4      1       1     2.5497E+00  3.215E-04  1.462E-09  8.460E-01
      30      1      8      1      6      1       1     6.6103E-01  8.899E-05  1.000E-30  1.027E+00
      34      1     10      1      2      1       1     2.5497E+00  6.430E-03  3.771E-08  6.568E-01
      36      1     10      1      4      1       1     2.5497E+00  1.288E-02  7.554E-08  6.568E-01
      37      1     10      1      6      1       1     6.6104E-01  1.705E-03  1.000E-30  8.379E-01
      45      1     11      1      7      1       1     6.6103E-01  4.680E-03  1.000E-30  6.095E-01
      46      1     13      1      1      1       1     1.3054E+01  4.494E-03  1.555E-07  3.690E-01
      48      1     13      1      3      1       1     2.8557E+00  1.417E-04  5.753E-09  1.922E+00
      50      1     13      1      5      1       1     9.6701E-01  1.588E-05  1.000E-30  2.124E+00
      51      1     13      1      7      1       1     9.6699E-01  1.447E-06  1.000E-30  2.023E+00
      53      1     13      1      8      1       1     3.0597E-01  2.258E-06  1.011E-11  2.674E+00
      54      1     13      1     10      1       1     3.0596E-01  5.772E-07  2.782E-12  2.485E+00
