#  File format type:   4
#
#  SPECT3D transition powers file.
#  RUN NAME:  ne-ne-h-xe_3mm
#  Total number of transitions   =     6012
#  Number of written transitions =     2705
#  Plasma temperature (eV)       =     5.0000E+02
#  Mass density (g/cm3)          =     2.9172E-05
#  Cell areal density (g/cm2)    =     8.7516E-06
#  Material mass fractions       =     1.0000E+00
#  DCA material number fractions =     1.4800E-01    8.5000E-01    2.0000E-03
# -----------------------------------------------------
#
#
#   Trans.  Trans  Upper  Upper  Lower  Lower   Ioniz   Energy     Line Power Line Center Line Width
#   Index   Model  Level  Model  Level  Model   Stage   (eV)       (W/cm2)    Opt. Depth      eV
# --------------------------------------------------------------------------------------------------
       1      1      2      1      1      1       1     1.0199E+01  5.723E+00  4.415E-07  2.671E-02
       4      1      4      1      1      1       1     1.0199E+01  1.145E+01  8.830E-07  2.671E-02
       7      1      6      1      1      1       1     1.2088E+01  3.604E+00  1.676E-07  4.138E-02
       9      1      6      1      3      1       1     1.8887E+00  7.562E-02  3.087E-08  5.541E-02
      12      1      5      1      2      1       1     1.8887E+00  2.365E-03  1.962E-09  2.921E-02
      14      1      5      1      4      1       1     1.8886E+00  4.729E-03  3.925E-09  2.921E-02
      16      1      7      1      2      1       1     1.8887E+00  1.210E-01  1.491E-07  2.019E-02
      18      1      7      1      4      1       1     1.8887E+00  2.419E-01  2.980E-07  2.019E-02
      19      1      9      1      1      1       1     1.2749E+01  1.179E-01  4.352E-08  5.720E-02
      21      1      9      1      3      1       1     2.5497E+00  3.346E-03  1.163E-09  4.384E-01
      24      1      9      1      5      1       1     6.6104E-01  2.751E-04  4.265E-09  9.029E-02
      25      1      9      1      7      1       1     6.6103E-01  3.118E-05  5.794E-10  8.126E-02
      27      1      8      1      2      1       1     2.5497E+00  9.928E-05  2.010E-10  7.970E-02
      29      1      8      1      4      1       1     2.5497E+00  1.985E-04  4.020E-10  7.970E-02
      30      1      8      1      6      1       1     6.6103E-01  5.496E-05  8.735E-10  9.293E-02
      34      1     10      1      2      1       1     2.5497E+00  3.971E-03  1.027E-08  6.278E-02
      36      1     10      1      4      1       1     2.5497E+00  7.955E-03  2.057E-08  6.278E-02
      37      1     10      1      6      1       1     6.6104E-01  1.053E-03  1.971E-08  7.600E-02
      45      1     11      1      7      1       1     6.6103E-01  2.890E-03  7.517E-08  5.557E-02
      46      1     13      1      1      1       1     1.3054E+01  3.153E-03  1.343E-08  8.106E-02
      48      1     13      1      3      1       1     2.8557E+00  9.943E-05  5.664E-10  1.764E-01
      50      1     13      1      5      1       1     9.6701E-01  1.114E-05  1.000E-30  1.915E-01
      51      1     13      1      7      1       1     9.6699E-01  1.015E-06  1.000E-30  1.825E-01
      53      1     13      1      8      1       1     3.0597E-01  1.584E-06  1.000E-30  2.397E-01
      54      1     13      1     10      1       1     3.0596E-01  4.049E-07  1.000E-30  2.228E-01
      57      1     12      1      2      1       1     2.8557E+00  2.864E-06  1.560E-11  1.843E-01
      59      1     12      1      4      1       1     2.8556E+00  5.729E-06  3.120E-11  1.843E-01
