#  File format type:   4
#
#  SPECT3D transition powers file.
#  RUN NAME:  ne-ne-h-xe_3mm
#  Total number of transitions   =     6012
#  Number of written transitions =     2714
#  Plasma temperature (eV)       =     5.0000E+02
#  Mass density (g/cm3)          =     2.9172E-03
#  Cell areal density (g/cm2)    =     8.7516E-04
#  Material mass fractions       =     1.0000E+00
#  DCA material number fractions =     1.4800E-01    8.5000E-01    2.0000E-03
# -----------------------------------------------------
#
#
#   Trans.  Trans  Upper  Upper  Lower  Lower   Ioniz   Energy     Line Power Line Center Line Width
#   Index   Model  Level  Model  Level  Model   Stage   (eV)       (W/cm2)    Opt. Depth      eV
# --------------------------------------------------------------------------------------------------
       1      1      2      1      1      1       1     1.0199E+01  1.972E+03  7.987E-05  3.096E-01
       4      1      4      1      1      1       1     1.0199E+01  3.945E+03  1.597E-04  3.096E-01
       7      1      6      1      1      1       1     1.2088E+01  1.604E+01  1.995E-05  6.739E-01
       9      1      6      1      3      1       1     1.8887E+00  3.364E-01  1.000E-30  1.127E+00
      12      1      5      1      2      1       1     1.8887E+00  1.053E-02  1.000E-30  2.600E+00
      14      1      5      1      4      1       1     1.8886E+00  2.105E-02  1.000E-30  2.600E+00
      16      1      7      1      2      1       1     1.8887E+00  5.384E-01  1.000E-30  1.698E+00
      18      1      7      1      4      1       1     1.8887E+00  1.076E+00  1.000E-30  1.698E+00
      19      1      9      1      1      1       1     1.2749E+01  1.393E-01  4.538E-06  1.140E+00
      21      1      9      1      3      1       1     2.5497E+00  3.953E-03  2.737E-09  9.352E+00
      24      1      9      1      5      1       1     6.6104E-01  3.250E-04  1.665E-10  8.912E+00
      25      1      9      1      7      1       1     6.6103E-01  3.684E-05  2.099E-11  8.010E+00
      27      1      8      1      2      1       1     2.5497E+00  1.173E-04  1.010E-10  7.534E+00
      29      1      8      1      4      1       1     2.5497E+00  2.345E-04  2.019E-10  7.534E+00
      30      1      8      1      6      1       1     6.6103E-01  6.493E-05  3.229E-11  9.175E+00
      34      1     10      1      2      1       1     2.5497E+00  4.693E-03  5.209E-09  5.843E+00
      36      1     10      1      4      1       1     2.5497E+00  9.401E-03  1.043E-08  5.843E+00
      37      1     10      1      6      1       1     6.6104E-01  1.245E-03  7.587E-10  7.484E+00
      45      1     11      1      7      1       1     6.6103E-01  3.417E-03  2.864E-09  5.442E+00
      46      1     13      1      1      1       1     1.3054E+01  3.252E-03  1.327E-06  1.878E+00
      48      1     13      1      3      1       1     2.8557E+00  1.026E-04  7.407E-10  1.715E+01
      50      1     13      1      5      1       1     9.6701E-01  1.149E-05  2.245E-11  1.898E+01
      51      1     13      1      7      1       1     9.6699E-01  1.048E-06  2.148E-12  1.807E+01
      53      1     13      1      8      1       1     3.0597E-01  1.634E-06  2.097E-13  2.391E+01
      54      1     13      1     10      1       1     3.0596E-01  4.177E-07  5.772E-14  2.222E+01
      57      1     12      1      2      1       1     2.8557E+00  2.954E-06  2.040E-11  1.794E+01
      59      1     12      1      4      1       1     2.8556E+00  5.908E-06  4.080E-11  1.794E+01
      60      1     12      1      6      1       1     9.6700E-01  2.113E-06  4.000E-12  1.958E+01
      63      1     12      1      9      1       1     3.0596E-01  4.765E-07  6.033E-14  2.425E+01
      67      1     14      1      2      1       1     2.8557E+00  1.085E-04  8.817E-10  1.523E+01
      69      1     14      1      4      1       1     2.8557E+00  2.167E-04  1.761E-09  1.523E+01
      70      1     14      1      6      1       1     9.6700E-01  3.954E-05  8.679E-11  1.687E+01
      73      1     14      1      9      1       1     3.0597E-01  5.500E-06  7.831E-13  2.154E+01
      76      1     14      1     11      1       1     3.0596E-01  1.867E-07  3.020E-14  1.897E+01
      81      1     15      1      7      1       1     9.6699E-01  7.438E-05  1.993E-10  1.381E+01
      83      1     15      1     10      1       1     3.0596E-01  1.339E-05  2.286E-12  1.796E+01
      89      1     16      1     11      1       1     3.0596E-01  2.844E-05  6.439E-12  1.353E+01
      90      1     18      1      1      1       1     1.3221E+01  1.448E-04  5.296E-07  2.627E+00
      92      1     18      1      3      1       1     3.0219E+00  4.786E-06  1.834E-10  3.565E+01
      93      1     18      1      5      1       1     1.1332E+00  6.001E-07  4.822E-12  3.748E+01
      94      1     18      1      7      1       1     1.1332E+00  4.918E-08  4.047E-13  3.658E+01
      96      1     18      1      8      1       1     4.7217E-01  1.167E-07  3.003E-14  4.241E+01
      97      1     18      1     10      1       1     4.7216E-01  2.466E-08  6.613E-15  4.072E+01
     100      1     18      1     12      1       1     1.6620E-01  2.243E-08  5.796E-27  5.281E+01
     104      1     17      1      2      1       1     3.0219E+00  1.370E-07  5.080E-12  3.685E+01
     106      1     17      1      4      1       1     3.0218E+00  2.734E-07  1.014E-11  3.685E+01
     107      1     17      1      6      1       1     1.1332E+00  1.061E-07  8.296E-13  3.849E+01
     108      1     17      1      9      1       1     4.7217E-01  3.114E-08  7.880E-15  4.316E+01
     115      1     19      1      2      1       1     3.0219E+00  4.788E-06  1.985E-10  3.291E+01
     117      1     19      1      4      1       1     3.0219E+00  9.602E-06  3.981E-10  3.291E+01
     118      1     19      1      6      1       1     1.1332E+00  1.968E-06  1.712E-11  3.455E+01
     119      1     19      1      9      1       1     4.7217E-01  3.770E-07  1.048E-13  3.922E+01
     123      1     19      1     13      1       1     1.6620E-01  6.911E-08  1.000E-30  4.928E+01
     129      1     20      1      7      1       1     1.1332E+00  3.154E-06  3.129E-11  3.025E+01
     131      1     20      1     10      1       1     4.7216E-01  7.873E-07  2.492E-13  3.439E+01
     133      1     20      1     14      1       1     1.6620E-01  1.560E-07  1.000E-30  4.378E+01
     137      1     21      1     11      1       1     4.7216E-01  1.082E-06  4.151E-13  2.832E+01
     139      1     21      1     15      1       1     1.6620E-01  3.082E-07  6.519E-26  3.669E+01
     141      1     22      1     16      1       1     1.6620E-01  5.608E-07  1.000E-30  2.853E+01
     153      1     24      1      1      1       1     1.3321E+01  1.001E-05  2.387E-07  3.582E+00
     154      1     24      1      3      1       1     3.1221E+00  3.404E-07  5.791E-11  6.631E+01
     155      1     24      1      5      1       1     1.2334E+00  4.528E-08  1.414E-12  6.814E+01
     168      1     25      1      2      1       1     3.1221E+00  3.304E-07  5.943E-11  6.259E+01
     169      1     25      1      4      1       1     3.1221E+00  6.608E-07  1.188E-10  6.259E+01
     170      1     25      1      6      1       1     1.2334E+00  1.441E-07  4.758E-12  6.423E+01
     171      1     25      1      9      1       1     5.7238E-01  3.104E-08  2.508E-14  6.890E+01
     184      1     26      1      7      1       1     1.2334E+00  2.124E-07  7.680E-12  5.847E+01
     185      1     26      1     10      1       1     5.7238E-01  5.995E-08  5.316E-14  6.261E+01
     193      1     27      1     11      1       1     5.7238E-01  6.803E-08  6.896E-14  5.458E+01
     195      1     27      1     15      1       1     2.6642E-01  2.695E-08  7.314E-27  6.295E+01
     200      1     28      1     16      1       1     2.6642E-01  3.069E-08  1.000E-30  5.235E+01
     216      1     31      1      1      1       1     1.3386E+01  9.631E-07  4.971E-09  1.131E+02
     217      1     31      1      3      1       1     3.1871E+00  3.340E-08  2.176E-11  1.135E+02
     233      1     32      1      2      1       1     3.1872E+00  3.180E-08  2.156E-11  1.087E+02
     234      1     32      1      4      1       1     3.1871E+00  6.361E-08  4.312E-11  1.087E+02
     293      1     39      1      1      1       1     1.3431E+01  1.165E-07  4.376E-08  1.820E+02
     511      1     55      1     54      1       8     1.5889E+01  6.674E+02  3.242E-05  1.657E-02
     512      1     56      1     54      1       8     1.6093E+01  1.409E+03  6.560E-05  1.665E-02
     515      1     57      1     55      1       8     1.2048E+02  4.603E+04  1.943E-05  8.240E-02
     516      1     57      1     56      1       8     1.2027E+02  9.234E+04  3.921E-05  8.232E-02
     517      1     58      1     54      1       8     1.4074E+02  8.849E+05  1.522E-04  1.564E-01
     520      1     58      1     57      1       8     4.3741E+00  2.211E+01  8.026E-07  1.303E-01
     522      1     59      1     55      1       8     1.2638E+02  1.409E+06  5.907E-04  7.457E-02
     523      1     59      1     56      1       8     1.2617E+02  2.797E+06  1.009E-03  8.767E-02
     525      1     59      1     58      1       8     1.5251E+00  3.950E-01  8.585E-09  1.010E-01
     527      1     60      1     55      1       8     1.6632E+02  1.972E+04  1.949E-06  1.715E-01
     528      1     60      1     56      1       8     1.6612E+02  3.921E+04  3.893E-06  1.714E-01
     530      1     60      1     58      1       8     4.1472E+01  1.012E+04  4.013E-06  2.157E-01
     532      1     61      1     54      1       8     1.8400E+02  4.279E+05  3.378E-05  1.909E-01
