#  File format type:   4
#
#  SPECT3D transition powers file.
#  RUN NAME:  ne-ne-h-xe_3mm
#  Total number of transitions   =     6012
#  Number of written transitions =     2787
#  Plasma temperature (eV)       =     1.0000E+02
#  Mass density (g/cm3)          =     1.4586E-03
#  Cell areal density (g/cm2)    =     4.3758E-04
#  Material mass fractions       =     1.0000E+00
#  DCA material number fractions =     1.4800E-01    8.5000E-01    2.0000E-03
# -----------------------------------------------------
#
#
#   Trans.  Trans  Upper  Upper  Lower  Lower   Ioniz   Energy     Line Power Line Center Line Width
#   Index   Model  Level  Model  Level  Model   Stage   (eV)       (W/cm2)    Opt. Depth      eV
# --------------------------------------------------------------------------------------------------
       1      1      2      1      1      1       1     1.0199E+01  2.797E+04  1.287E-03  2.321E-01
       4      1      4      1      1      1       1     1.0199E+01  5.588E+04  2.575E-03  2.321E-01
       7      1      6      1      1      1       1     1.2088E+01  2.943E+02  3.723E-04  5.109E-01
       9      1      6      1      3      1       1     1.8887E+00  6.174E+00  3.671E-05  6.228E-01
      12      1      5      1      2      1       1     1.8887E+00  1.931E-01  2.886E-07  2.389E+00
      14      1      5      1      4      1       1     1.8886E+00  3.863E-01  5.773E-07  2.389E+00
      16      1      7      1      2      1       1     1.8887E+00  9.881E+00  2.264E-05  1.560E+00
      18      1      7      1      4      1       1     1.8887E+00  1.975E+01  4.525E-05  1.560E+00
      19      1      9      1      1      1       1     1.2749E+01  2.569E+00  8.383E-05  8.682E-01
      21      1      9      1      3      1       1     2.5497E+00  7.292E-02  1.497E-06  5.171E+00
      24      1      9      1      5      1       1     6.6104E-01  5.995E-03  1.474E-08  8.195E+00
      25      1      9      1      7      1       1     6.6103E-01  6.795E-04  1.858E-09  7.365E+00
      27      1      8      1      2      1       1     2.5497E+00  2.163E-03  3.206E-08  6.926E+00
      29      1      8      1      4      1       1     2.5497E+00  4.325E-03  6.412E-08  6.926E+00
      30      1      8      1      6      1       1     6.6103E-01  1.197E-03  2.858E-09  8.437E+00
      34      1     10      1      2      1       1     2.5497E+00  8.658E-02  1.654E-06  5.371E+00
      36      1     10      1      4      1       1     2.5497E+00  1.734E-01  3.313E-06  5.371E+00
      37      1     10      1      6      1       1     6.6104E-01  2.296E-02  6.714E-08  6.882E+00
      45      1     11      1      7      1       1     6.6103E-01  6.305E-02  2.535E-07  5.004E+00
      46      1     13      1      1      1       1     1.3054E+01  5.983E-02  2.430E-05  1.435E+00
      48      1     13      1      3      1       1     2.8557E+00  1.887E-03  1.939E-07  1.577E+01
      50      1     13      1      5      1       1     9.6701E-01  2.114E-04  1.729E-09  1.745E+01
      51      1     13      1      7      1       1     9.6699E-01  1.927E-05  1.654E-10  1.662E+01
      53      1     13      1      8      1       1     3.0597E-01  3.006E-05  6.012E-23  2.199E+01
      54      1     13      1     10      1       1     3.0596E-01  7.685E-06  1.827E-23  2.043E+01
      57      1     12      1      2      1       1     2.8557E+00  5.432E-05  5.341E-09  1.649E+01
      59      1     12      1      4      1       1     2.8556E+00  1.086E-04  1.068E-08  1.649E+01
      60      1     12      1      6      1       1     9.6700E-01  3.885E-05  3.081E-10  1.800E+01
      63      1     12      1      9      1       1     3.0596E-01  8.763E-06  1.977E-23  2.230E+01
      67      1     14      1      2      1       1     2.8557E+00  1.997E-03  2.308E-07  1.400E+01
      69      1     14      1      4      1       1     2.8557E+00  3.989E-03  4.610E-07  1.400E+01
      70      1     14      1      6      1       1     9.6700E-01  7.280E-04  6.685E-09  1.551E+01
      73      1     14      1      9      1       1     3.0597E-01  1.013E-04  1.995E-22  1.981E+01
      76      1     14      1     11      1       1     3.0596E-01  3.438E-06  9.419E-24  1.745E+01
      81      1     15      1      7      1       1     9.6699E-01  1.371E-03  1.535E-08  1.270E+01
      83      1     15      1     10      1       1     3.0596E-01  2.468E-04  3.994E-22  1.651E+01
      89      1     16      1     11      1       1     3.0596E-01  5.247E-04  1.004E-21  1.245E+01
      90      1     18      1      1      1       1     1.3221E+01  2.639E-03  9.699E-06  2.010E+00
      92      1     18      1      3      1       1     3.0219E+00  8.723E-05  4.800E-08  3.278E+01
      93      1     18      1      5      1       1     1.1332E+00  1.094E-05  3.713E-10  3.446E+01
      94      1     18      1      7      1       1     1.1332E+00  8.964E-07  3.117E-11  3.363E+01
      96      1     18      1      8      1       1     4.7217E-01  2.127E-06  2.788E-23  3.900E+01
      97      1     18      1     10      1       1     4.7216E-01  4.495E-07  6.281E-24  3.744E+01
     100      1     18      1     12      1       1     1.6620E-01  4.088E-07  2.993E-24  4.857E+01
     101      1     18      1     14      1       1     1.6620E-01  1.611E-07  1.386E-24  4.608E+01
     104      1     17      1      2      1       1     3.0219E+00  2.494E-06  1.330E-09  3.389E+01
     106      1     17      1      4      1       1     3.0218E+00  4.980E-06  2.655E-09  3.389E+01
     107      1     17      1      6      1       1     1.1332E+00  1.931E-06  6.389E-11  3.540E+01
     108      1     17      1      9      1       1     4.7217E-01  5.671E-07  8.032E-24  3.969E+01
     111      1     17      1     13      1       1     1.6620E-01  1.500E-07  1.257E-24  4.895E+01
