#  File format type:   4
#
#  SPECT3D transition powers file.
#  RUN NAME:  xe_750-1300_4mm
#  Total number of transitions   =     1380
#  Number of written transitions =      624
#  Plasma temperature (eV)       =     1.0000E+02
#  Mass density (g/cm3)          =     1.0902E-01
#  Cell areal density (g/cm2)    =     4.3607E-02
#  Material mass fractions       =     1.0000E+00
#  DCA material number fractions =     1.0000E+00
# -----------------------------------------------------
#
#
#   Trans.  Trans  Upper  Upper  Lower  Lower   Ioniz   Energy     Line Power Line Center Line Width
#   Index   Model  Level  Model  Level  Model   Stage   (eV)       (W/cm2)    Opt. Depth      eV
# --------------------------------------------------------------------------------------------------
       1      1      3      1      2      1      52     1.1982E+02  6.676E+10  2.460E-05  2.431E-02
       2      1      4      1      2      1      52     4.9234E+02  1.033E+12  9.294E+01  4.956E-02
       4      1      6      1      5      1      52     1.0651E+02  2.086E+11  1.581E-01  7.880E+01
       6      1      7      1      6      1      52     6.8034E+01  3.227E+10  2.205E-02  9.474E+01
       7      1      9      1      8      1      52     3.8672E+01  8.963E+09  5.225E-01  2.902E+01
       9      1     10      1      9      1      52     3.4641E+01  7.953E+09  1.432E-01  3.162E+01
      11      1     11      1     10      1      52     9.4480E+00  3.079E+07  5.324E-02  8.746E+00
      13      1     12      1      9      1      52     8.3242E+02  5.483E+14  1.000E-30  4.526E+01
      14      1     13      1      8      1      52     8.9349E+02  1.682E+14  1.304E+00  2.777E+01
      16      1     13      1     10      1      52     8.2018E+02  1.451E+14  1.000E-30  1.595E+01
      17      1     13      1     12      1      52     2.2396E+01  1.640E+09  1.278E+00  1.731E+01
      19      1     14      1      9      1      52     8.6975E+02  4.891E+14  7.347E-01  3.799E+01
      21      1     14      1     11      1      52     8.2566E+02  3.461E+13  1.000E-30  3.363E+00
      23      1     14      1     13      1      52     1.4925E+01  6.675E+08  2.535E-01  2.093E+01
      25      1     15      1     10      1      52     8.3968E+02  4.147E+14  2.373E+00  1.324E+01
      28      1     15      1     14      1      52     4.5752E+00  5.350E+06  1.609E-01  5.009E+00
      30      1     16      1     11      1      52     8.3260E+02  3.466E+14  6.037E+00  6.199E+00
      32      1     16      1     15      1      52     2.3647E+00  2.456E+05  7.656E-02  2.251E+00
      34      1     17      1      9      1      52     1.3019E+03  4.602E+14  1.000E-30  4.559E+01
      36      1     17      1     13      1      52     4.4709E+02  1.166E+14  1.000E-30  2.879E+01
      38      1     18      1      8      1      52     1.3534E+03  2.395E+14  5.834E-01  1.682E+01
      40      1     18      1     10      1      52     1.2800E+03  1.124E+14  1.000E-30  9.484E+00
      41      1     18      1     12      1      52     4.8226E+02  2.004E+13  2.335E+00  1.694E+01
      43      1     18      1     14      1      52     4.4493E+02  3.894E+13  1.000E-30  1.062E+01
      45      1     18      1     17      1      52     1.2770E+01  2.443E+08  2.424E+00  1.099E+01
      47      1     19      1      9      1      52     1.3234E+03  6.770E+14  1.715E-01  4.131E+01
      49      1     19      1     11      1      52     1.2793E+03  2.288E+13  1.000E-30  4.869E+00
      51      1     19      1     13      1      52     4.6860E+02  6.092E+13  1.134E+00  2.451E+01
      53      1     19      1     15      1      52     4.4910E+02  1.422E+13  1.000E-30  2.805E+00
      56      1     19      1     18      1      52     8.7378E+00  1.411E+08  5.175E-01  1.324E+01
      58      1     20      1     10      1      52     1.2912E+03  7.795E+14  4.306E-01  1.525E+01
      61      1     20      1     14      1      52     4.5609E+02  4.472E+13  3.996E+00  7.345E+00
      63      1     20      1     16      1      52     4.4915E+02  4.004E+12  1.000E-30  1.589E+00
