#  File format type:   4
#
#  SPECT3D transition powers file.
#  RUN NAME:  xe_750-1300_4mm
#  Total number of transitions   =     1380
#  Number of written transitions =      624
#  Plasma temperature (eV)       =     2.0000E+02
#  Mass density (g/cm3)          =     1.0902E-02
#  Cell areal density (g/cm2)    =     4.3607E-03
#  Material mass fractions       =     1.0000E+00
#  DCA material number fractions =     1.0000E+00
# -----------------------------------------------------
#
#
#   Trans.  Trans  Upper  Upper  Lower  Lower   Ioniz   Energy     Line Power Line Center Line Width
#   Index   Model  Level  Model  Level  Model   Stage   (eV)       (W/cm2)    Opt. Depth      eV
# --------------------------------------------------------------------------------------------------
       1      1      3      1      2      1      52     1.1982E+02  6.676E+09  5.465E-07  1.252E-02
       2      1      4      1      2      1      52     4.9234E+02  1.773E+11  9.804E+00  4.813E-02
       4      1      6      1      5      1      52     1.0651E+02  2.483E+10  1.582E-02  7.872E+01
       6      1      7      1      6      1      52     6.8034E+01  3.323E+09  2.207E-03  9.467E+01
       7      1      9      1      8      1      52     3.8672E+01  1.376E+09  5.277E-02  2.873E+01
       9      1     10      1      9      1      52     3.4641E+01  9.333E+08  1.444E-02  3.136E+01
      11      1     11      1     10      1      52     9.4480E+00  3.288E+06  5.453E-03  8.539E+00
      13      1     12      1      9      1      52     8.3242E+02  5.483E+13  1.000E-30  4.478E+01
      14      1     13      1      8      1      52     8.9349E+02  3.681E+13  1.327E-01  2.730E+01
      16      1     13      1     10      1      52     8.2018E+02  1.451E+13  1.000E-30  1.550E+01
      17      1     13      1     12      1      52     2.2396E+01  3.543E+08  1.335E-01  1.660E+01
      19      1     14      1      9      1      52     8.6975E+02  8.418E+13  7.443E-02  3.755E+01
      21      1     14      1     11      1      52     8.2566E+02  3.461E+12  1.000E-30  2.975E+00
      23      1     14      1     13      1      52     1.4925E+01  8.605E+07  2.621E-02  2.025E+01
      25      1     15      1     10      1      52     8.3968E+02  1.186E+14  2.448E-01  1.287E+01
      28      1     15      1     14      1      52     4.5752E+00  6.365E+05  1.831E-02  4.416E+00
      30      1     16      1     11      1      52     8.3260E+02  1.439E+14  6.348E-01  5.928E+00
      32      1     16      1     15      1      52     2.3647E+00  2.685E+04  9.828E-03  1.774E+00
      34      1     17      1      9      1      52     1.3019E+03  4.602E+13  1.000E-30  4.473E+01
      36      1     17      1     13      1      52     4.4709E+02  1.166E+13  1.000E-30  2.769E+01
      38      1     18      1      8      1      52     1.3534E+03  3.788E+13  6.173E-02  1.596E+01
      40      1     18      1     10      1      52     1.2800E+03  1.124E+13  1.000E-30  8.650E+00
      41      1     18      1     12      1      52     4.8226E+02  5.635E+12  2.510E-01  1.584E+01
      43      1     18      1     14      1      52     4.4493E+02  3.894E+12  1.000E-30  9.555E+00
      45      1     18      1     17      1      52     1.2770E+01  6.834E+07  2.817E-01  9.480E+00
      47      1     19      1      9      1      52     1.3234E+03  8.153E+13  1.759E-02  4.050E+01
      49      1     19      1     11      1      52     1.2793E+03  2.288E+12  1.000E-30  4.110E+00
      51      1     19      1     13      1      52     4.6860E+02  1.248E+13  1.191E-01  2.346E+01
      53      1     19      1     15      1      52     4.4910E+02  1.422E+12  1.000E-30  1.841E+00
      56      1     19      1     18      1      52     8.7378E+00  2.143E+07  5.833E-02  1.178E+01
      58      1     20      1     10      1      52     1.2912E+03  1.132E+14  4.567E-02  1.454E+01
      61      1     20      1     14      1      52     4.5609E+02  1.498E+13  4.627E-01  6.406E+00
      63      1     20      1     16      1      52     4.4915E+02  4.004E+11  1.000E-30  7.659E-01
      65      1     20      1     19      1      52     2.4178E+00  1.176E+05  3.992E-02  2.611E+00
      67      1     21      1     11      1      52     1.2829E+03  1.149E+14  7.288E-02  6.973E+00
      69      1     21      1     15      1      52     4.5271E+02  1.527E+13  1.124E+00  2.948E+00
      72      1     21      1     20      1      52     1.2002E+00  5.795E+03  2.680E-02  1.090E+00
      75      1     22      1     16      1      52     4.5135E+02  1.454E+13  2.271E+00  1.689E+00
      77      1     22      1     21      1      52     1.0028E+00  1.543E+03  1.776E-02  5.816E-01
      79      1     23      1     13      1      52     7.2854E+02  1.118E+13  1.000E-30  2.770E+01
      81      1     23      1     18      1      52     2.6868E+02  3.275E+12  1.000E-30  1.609E+01
      83      1     24      1     12      1      52     7.5883E+02  7.007E+12  1.086E-01  1.008E+01
      85      1     24      1     14      1      52     7.2151E+02  3.470E+12  1.000E-30  5.188E+00
      86      1     24      1     17      1      52     2.8935E+02  1.150E+12  4.332E-01  1.007E+01
      88      1     24      1     19      1      52     2.6784E+02  1.225E+12  1.000E-30  6.353E+00
      90      1     24      1     23      1      52     7.9016E+00  1.566E+07  5.155E-01  5.993E+00
      92      1     25      1     13      1      52     7.4204E+02  1.464E+13  2.946E-02  2.501E+01
      94      1     25      1     15      1      52     7.2254E+02  1.121E+12  1.000E-30  1.860E+00
      96      1     25      1     18      1      52     2.8218E+02  2.542E+12  2.137E-01  1.346E+01
      98      1     25      1     20      1      52     2.7102E+02  5.491E+11  1.000E-30  1.336E+00
     101      1     25      1     24      1      52     5.5989E+00  6.447E+06  1.115E-01  7.520E+00
     103      1     26      1     14      1      52     7.2843E+02  2.013E+13  9.553E-02  7.312E+00
     105      1     26      1     16      1      52     7.2149E+02  2.636E+11  1.000E-30  1.292E+00
     107      1     26      1     19      1      52     2.7476E+02  2.591E+12  7.812E-01  3.702E+00
     109      1     26      1     21      1      52     2.7114E+02  2.339E+11  1.000E-30  5.619E-01
     112      1     26      1     25      1      52     1.3194E+00  2.208E+04  6.997E-02  1.786E+00
     114      1     27      1     15      1      52     7.2446E+02  2.296E+13  1.805E-01  3.516E+00
     117      1     27      1     20      1      52     2.7295E+02  2.374E+12  1.740E+00  1.742E+00
     119      1     27      1     22      1      52     2.7075E+02  6.910E+10  1.000E-30  3.518E-01
     121      1     27      1     26      1      52     6.0740E-01  9.862E+02  4.882E-02  8.095E-01
     123      1     28      1     16      1      52     7.2273E+02  2.044E+13  2.188E-01  2.097E+00
     125      1     28      1     21      1      52     2.7238E+02  2.211E+12  3.311E+00  1.026E+00
     128      1     28      1     27      1      52     6.3240E-01  7.027E+02  3.977E-02  4.732E-01
     129      1     29      1     13      1      52     9.1039E+02  8.891E+12  1.000E-30  2.773E+01
     131      1     29      1     18      1      52     4.5053E+02  3.405E+12  1.000E-30  1.612E+01
     134      1     29      1     24      1      52     1.7396E+02  1.084E+12  1.000E-30  1.031E+01
     136      1     30      1     12      1      52     9.3797E+02  6.172E+12  7.049E-02  6.907E+00
     137      1     30      1     14      1      52     9.0065E+02  2.638E+12  1.000E-30  4.642E+00
     138      1     30      1     17      1      52     4.6848E+02  1.677E+12  1.732E-01  6.893E+00
     140      1     30      1     19      1      52     4.4698E+02  1.206E+12  1.000E-30  3.711E+00
     142      1     30      1     23      1      52     1.8704E+02  2.848E+11  6.871E-01  6.914E+00
     144      1     30      1     25      1      52     1.7354E+02  4.383E+11  1.000E-30  4.543E+00
     146      1     30      1     29      1      52     5.1810E+00  4.031E+06  8.385E-01  4.128E+00
     147      1     31      1     13      1      52     9.1941E+02  1.250E+13  1.242E-02  2.593E+01
     148      1     31      1     15      1      52     8.9991E+02  7.962E+11  1.000E-30  2.658E+00
     150      1     31      1     18      1      52     4.5956E+02  3.528E+12  5.354E-02  1.438E+01
     152      1     31      1     20      1      52     4.4840E+02  4.893E+11  1.000E-30  1.127E+00
     155      1     31      1     24      1      52     1.8298E+02  6.385E+11  3.511E-01  8.509E+00
     157      1     31      1     26      1      52     1.7606E+02  2.242E+11  1.000E-30  1.110E+00
     160      1     31      1     30      1      52     3.8407E+00  2.283E+06  1.889E-01  5.276E+00
     161      1     32      1     14      1      52     9.0519E+02  1.717E+13  3.653E-02  7.850E+00
     162      1     32      1     16      1      52     8.9825E+02  1.701E+11  1.000E-30  1.831E+00
     164      1     32      1     19      1      52     4.5152E+02  4.555E+12  1.685E-01  4.247E+00
     166      1     32      1     21      1      52     4.4790E+02  1.823E+11  1.000E-30  7.965E-01
     169      1     32      1     25      1      52     1.7808E+02  5.672E+11  1.177E+00  2.453E+00
     171      1     32      1     27      1      52     1.7615E+02  1.151E+11  1.000E-30  5.454E-01
     174      1     32      1     31      1      52     7.0280E-01  3.721E+03  1.011E-01  1.416E+00
     175      1     33      1     15      1      52     9.0089E+02  1.874E+13  5.978E-02  3.897E+00
     177      1     33      1     20      1      52     4.4938E+02  5.183E+12  3.184E-01  2.110E+00
     179      1     33      1     22      1      52     4.4717E+02  4.470E+10  1.000E-30  6.299E-01
     181      1     33      1     26      1      52     1.7704E+02  5.305E+11  2.390E+00  1.227E+00
     183      1     33      1     28      1      52     1.7580E+02  5.125E+10  1.000E-30  3.744E-01
     185      1     33      1     32      1      52     2.7490E-01  1.174E+02  6.493E-02  7.458E-01
     186      1     34      1     16      1      52     8.9895E+02  1.390E+13  5.652E-02  2.370E+00
     188      1     34      1     21      1      52     4.4860E+02  5.272E+12  4.619E-01  1.299E+00
     191      1     34      1     27      1      52     1.7685E+02  6.216E+11  4.019E+00  7.685E-01
     194      1     34      1     33      1      52     4.2420E-01  3.050E+02  4.951E-02  5.036E-01
     195      1     35      1     13      1      52     1.0346E+03  6.858E+12  1.000E-30  2.785E+01
     196      1     35      1     18      1      52     5.7478E+02  2.891E+12  1.000E-30  1.624E+01
     198      1     35      1     24      1      52     2.9820E+02  1.214E+12  1.000E-30  1.037E+01
     201      1     35      1     30      1      52     1.1906E+02  4.146E+11  1.000E-30  7.160E+00
     203      1     36      1     12      1      52     1.0606E+03  5.045E+12  5.275E-02  5.077E+00
     204      1     36      1     14      1      52     1.0233E+03  1.980E+12  1.000E-30  5.490E+00
     205      1     36      1     17      1      52     5.9109E+02  1.629E+12  1.052E-01  5.063E+00
     206      1     36      1     19      1      52     5.6958E+02  9.850E+11  1.000E-30  2.912E+00
     207      1     36      1     23      1      52     3.0964E+02  4.881E+11  2.550E-01  5.077E+00
     209      1     36      1     25      1      52     2.9614E+02  4.689E+11  1.000E-30  2.938E+00
     211      1     36      1     29      1      52     1.2779E+02  8.162E+10  9.970E-01  5.118E+00
     213      1     36      1     31      1      52     1.1877E+02  1.762E+11  1.000E-30  3.522E+00
     215      1     36      1     35      1      52     3.5433E+00  1.167E+06  1.206E+00  3.168E+00
     216      1     37      1     13      1      52     1.0410E+03  1.000E+13  6.593E-03  2.657E+01
     217      1     37      1     15      1      52     1.0215E+03  5.720E+11  1.000E-30  3.300E+00
     218      1     37      1     18      1      52     5.8110E+02  3.291E+12  2.255E-02  1.502E+01
     219      1     37      1     20      1      52     5.6995E+02  3.769E+11  1.000E-30  1.577E+00
     221      1     37      1     24      1      52     3.0452E+02  1.029E+12  8.760E-02  9.145E+00
     223      1     37      1     26      1      52     2.9760E+02  2.187E+11  1.000E-30  9.323E-01
     226      1     37      1     30      1      52     1.2539E+02  1.897E+11  5.227E-01  5.938E+00
     228      1     37      1     32      1      52     1.2084E+02  9.830E+10  1.000E-30  1.072E+00
     231      1     37      1     36      1      52     2.7803E+00  9.259E+05  2.907E-01  4.039E+00
     232      1     38      1     14      1      52     1.0264E+03  1.348E+13  1.811E-02  8.227E+00
     233      1     38      1     16      1      52     1.0194E+03  1.144E+11  1.000E-30  2.233E+00
     234      1     38      1     19      1      52     5.7269E+02  4.457E+12  6.471E-02  4.649E+00
     235      1     38      1     21      1      52     5.6908E+02  1.293E+11  1.000E-30  1.168E+00
     237      1     38      1     25      1      52     2.9925E+02  1.253E+12  2.566E-01  2.848E+00
     239      1     38      1     27      1      52     2.9733E+02  1.012E+11  1.000E-30  6.810E-01
     242      1     38      1     31      1      52     1.2188E+02  1.609E+11  1.528E+00  1.889E+00
     244      1     38      1     33      1      52     1.2090E+02  5.639E+10  1.000E-30  6.487E-01
     247      1     38      1     37      1      52     3.3030E-01  4.606E+02  1.220E-01  1.322E+00
     248      1     39      1     15      1      52     1.0219E+03  1.400E+13  2.683E-02  4.185E+00
     249      1     39      1     20      1      52     5.7035E+02  5.159E+12  1.103E-01  2.398E+00
     250      1     39      1     22      1      52     5.6815E+02  2.839E+10  1.000E-30  9.121E-01
     252      1     39      1     26      1      52     2.9801E+02  1.404E+12  4.546E-01  1.509E+00
     254      1     39      1     28      1      52     2.9677E+02  3.910E+10  1.000E-30  5.745E-01
     256      1     39      1     32      1      52     1.2125E+02  2.353E+11  2.600E+00  1.065E+00
     258      1     39      1     34      1      52     1.2055E+02  3.013E+10  1.000E-30  5.005E-01
     260      1     39      1     38      1      52     7.3900E-02  2.728E+00  6.755E-02  7.695E-01
     261      1     40      1     16      1      52     1.0198E+03  9.180E+12  2.191E-02  2.602E+00
     262      1     40      1     21      1      52     5.6945E+02  5.028E+12  1.344E-01  1.525E+00
     264      1     40      1     27      1      52     2.9770E+02  1.495E+12  6.383E-01  9.948E-01
     267      1     40      1     33      1      52     1.2127E+02  2.715E+11  3.722E+00  7.460E-01
     270      1     40      1     39      1      52     2.9800E-01  1.355E+02  4.437E-02  6.451E-01
     271      1     41      1     13      1      52     1.1233E+03  5.294E+12  1.000E-30  2.802E+01
     272      1     41      1     18      1      52     6.6340E+02  2.346E+12  1.000E-30  1.641E+01
     273      1     41      1     24      1      52     3.8682E+02  1.081E+12  1.000E-30  1.053E+01
