#  File format type:   4
#
#  SPECT3D transition powers file.
#  RUN NAME:  xe_750-1300_4mm
#  Total number of transitions   =     1380
#  Number of written transitions =      624
#  Plasma temperature (eV)       =     2.5000E+02
#  Mass density (g/cm3)          =     2.1803E-03
#  Cell areal density (g/cm2)    =     8.7214E-04
#  Material mass fractions       =     1.0000E+00
#  DCA material number fractions =     1.0000E+00
# -----------------------------------------------------
#
#
#   Trans.  Trans  Upper  Upper  Lower  Lower   Ioniz   Energy     Line Power Line Center Line Width
#   Index   Model  Level  Model  Level  Model   Stage   (eV)       (W/cm2)    Opt. Depth      eV
# --------------------------------------------------------------------------------------------------
       1      1      3      1      2      1      52     1.1982E+02  1.335E+09  2.135E-08  1.292E-02
       2      1      4      1      2      1      52     4.9234E+02  1.205E+11  1.791E+00  5.270E-02
       4      1      6      1      5      1      52     1.0651E+02  5.065E+09  3.165E-03  7.871E+01
       6      1      7      1      6      1      52     6.8034E+01  6.661E+08  4.413E-04  9.467E+01
       7      1      9      1      8      1      52     3.8672E+01  2.915E+08  1.056E-02  2.872E+01
       9      1     10      1      9      1      52     3.4641E+01  1.901E+08  2.889E-03  3.134E+01
      11      1     11      1     10      1      52     9.4480E+00  6.621E+05  1.092E-03  8.526E+00
      13      1     12      1      9      1      52     8.3242E+02  1.097E+13  1.000E-30  4.476E+01
      14      1     13      1      8      1      52     8.9349E+02  8.396E+12  2.656E-02  2.728E+01
      16      1     13      1     10      1      52     8.2018E+02  2.902E+12  1.000E-30  1.548E+01
      17      1     13      1     12      1      52     2.2396E+01  8.085E+07  2.677E-02  1.655E+01
      19      1     14      1      9      1      52     8.6975E+02  1.822E+13  1.489E-02  3.753E+01
      21      1     14      1     11      1      52     8.2566E+02  6.922E+11  1.000E-30  2.959E+00
      23      1     14      1     13      1      52     1.4925E+01  1.773E+07  5.252E-03  2.021E+01
      25      1     15      1     10      1      52     8.3968E+02  2.941E+13  4.902E-02  1.286E+01
      28      1     15      1     14      1      52     4.5752E+00  1.302E+05  3.694E-03  4.379E+00
      30      1     16      1     11      1      52     8.3260E+02  4.359E+13  1.272E-01  5.918E+00
      32      1     16      1     15      1      52     2.3647E+00  5.436E+03  2.000E-03  1.744E+00
      34      1     17      1      9      1      52     1.3019E+03  9.203E+12  1.000E-30  4.469E+01
      36      1     17      1     13      1      52     4.4709E+02  2.332E+12  1.000E-30  2.762E+01
      38      1     18      1      8      1      52     1.3534E+03  8.098E+12  1.238E-02  1.592E+01
      40      1     18      1     10      1      52     1.2800E+03  2.248E+12  1.000E-30  8.610E+00
      41      1     18      1     12      1      52     4.8226E+02  1.403E+12  5.041E-02  1.577E+01
      43      1     18      1     14      1      52     4.4493E+02  7.788E+11  1.000E-30  9.493E+00
      45      1     18      1     17      1      52     1.2770E+01  1.735E+07  5.690E-02  9.386E+00
      47      1     19      1      9      1      52     1.3234E+03  1.667E+13  3.522E-03  4.046E+01
      49      1     19      1     11      1      52     1.2793E+03  4.575E+11  1.000E-30  4.075E+00
