#  File format type:   4
#
#  SPECT3D transition powers file.
#  RUN NAME:  ne-ne-h-xe_3mm
#  Total number of transitions   =     6012
#  Number of written transitions =     2707
#  Plasma temperature (eV)       =     1.0000E+02
#  Mass density (g/cm3)          =     2.9172E-02
#  Cell areal density (g/cm2)    =     8.7516E-03
#  Material mass fractions       =     1.0000E+00
#  DCA material number fractions =     1.4800E-01    8.5000E-01    2.0000E-03
# -----------------------------------------------------
#
#
#   Trans.  Trans  Upper  Upper  Lower  Lower   Ioniz   Energy     Line Power Line Center Line Width
#   Index   Model  Level  Model  Level  Model   Stage   (eV)       (W/cm2)    Opt. Depth      eV
# --------------------------------------------------------------------------------------------------
       1      1      2      1      1      1       1     1.0199E+01  4.103E+04  3.400E-02  2.070E+00
       4      1      4      1      1      1       1     1.0199E+01  7.957E+04  6.800E-02  2.070E+00
       7      1      6      1      1      1       1     1.2088E+01  2.807E+02  9.126E-03  4.621E+00
       9      1      6      1      3      1       1     1.8887E+00  5.942E+00  3.094E-06  4.466E+00
      12      1      5      1      2      1       1     1.8887E+00  1.816E-01  9.376E-09  4.600E+01
      14      1      5      1      4      1       1     1.8886E+00  3.632E-01  1.875E-08  4.600E+01
      16      1      7      1      2      1       1     1.8887E+00  9.871E+00  7.353E-07  3.002E+01
      18      1      7      1      4      1       1     1.8887E+00  1.973E+01  1.470E-06  3.002E+01
      19      1      9      1      1      1       1     1.2749E+01  1.576E+00  1.953E-03  7.902E+00
      21      1      9      1      3      1       1     2.5497E+00  4.484E-02  8.789E-08  3.715E+01
      24      1      9      1      5      1       1     6.6104E-01  3.686E-03  7.869E-20  1.578E+02
      25      1      9      1      7      1       1     6.6103E-01  4.179E-04  1.206E-20  1.419E+02
      27      1      8      1      2      1       1     2.5497E+00  1.241E-03  7.251E-10  1.334E+02
      29      1      8      1      4      1       1     2.5497E+00  2.483E-03  1.450E-09  1.334E+02
      30      1      8      1      6      1       1     6.6103E-01  6.872E-04  1.906E-20  1.625E+02
      34      1     10      1      2      1       1     2.5497E+00  6.014E-02  3.741E-08  1.034E+02
      36      1     10      1      4      1       1     2.5497E+00  1.205E-01  7.493E-08  1.034E+02
      37      1     10      1      6      1       1     6.6104E-01  1.595E-02  2.803E-19  1.325E+02
      45      1     11      1      7      1       1     6.6103E-01  5.068E-02  7.230E-19  9.637E+01
      46      1     13      1      1      1       1     1.3054E+01  8.398E-03  5.660E-04  1.311E+01
      48      1     13      1      3      1       1     2.8557E+00  2.650E-04  4.362E-09  3.037E+02
      50      1     13      1      5      1       1     9.6701E-01  2.969E-05  4.186E-20  3.361E+02
