#  File format type:   4
#
#  SPECT3D transition powers file.
#  RUN NAME:  ne-ne-h-xe_3mm
#  Total number of transitions   =     6012
#  Number of written transitions =     2717
#  Plasma temperature (eV)       =     4.0000E+02
#  Mass density (g/cm3)          =     1.4586E-02
#  Cell areal density (g/cm2)    =     4.3758E-03
#  Material mass fractions       =     1.0000E+00
#  DCA material number fractions =     1.4800E-01    8.5000E-01    2.0000E-03
# -----------------------------------------------------
#
#
#   Trans.  Trans  Upper  Upper  Lower  Lower   Ioniz   Energy     Line Power Line Center Line Width
#   Index   Model  Level  Model  Level  Model   Stage   (eV)       (W/cm2)    Opt. Depth      eV
# --------------------------------------------------------------------------------------------------
       1      1      2      1      1      1       1     1.0199E+01  3.076E+03  6.405E-04  1.047E+00
       4      1      4      1      1      1       1     1.0199E+01  6.148E+03  1.281E-03  1.047E+00
       7      1      6      1      1      1       1     1.2088E+01  2.253E+01  1.950E-04  2.325E+00
       9      1      6      1      3      1       1     1.8887E+00  4.726E-01  2.350E-07  3.285E+00
      12      1      5      1      2      1       1     1.8887E+00  1.477E-02  1.667E-09  1.450E+01
      14      1      5      1      4      1       1     1.8886E+00  2.953E-02  3.334E-09  1.450E+01
      16      1      7      1      2      1       1     1.8887E+00  7.581E-01  1.307E-07  9.461E+00
      18      1      7      1      4      1       1     1.8887E+00  1.515E+00  2.614E-07  9.461E+00
      19      1      9      1      1      1       1     1.2749E+01  1.899E-01  4.174E-05  3.967E+00
      21      1      9      1      3      1       1     2.5497E+00  5.390E-03  6.676E-09  2.731E+01
      24      1      9      1      5      1       1     6.6104E-01  4.432E-04  8.786E-23  4.974E+01
      25      1      9      1      7      1       1     6.6103E-01  5.024E-05  1.013E-23  4.470E+01
      27      1      8      1      2      1       1     2.5497E+00  1.592E-04  1.289E-10  4.203E+01
      29      1      8      1      4      1       1     2.5497E+00  3.184E-04  2.579E-10  4.203E+01
      30      1      8      1      6      1       1     6.6103E-01  8.815E-05  2.030E-23  5.121E+01
      34      1     10      1      2      1       1     2.5497E+00  6.448E-03  6.651E-09  3.259E+01
      36      1     10      1      4      1       1     2.5497E+00  1.292E-02  1.332E-08  3.259E+01
      37      1     10      1      6      1       1     6.6104E-01  1.710E-03  3.243E-22  4.177E+01
      45      1     11      1      7      1       1     6.6103E-01  4.737E-03  6.912E-22  3.037E+01
      46      1     13      1      1      1       1     1.3054E+01  4.041E-03  1.210E-05  6.574E+00
      48      1     13      1      3      1       1     2.8557E+00  1.275E-04  7.796E-10  9.569E+01
      50      1     13      1      5      1       1     9.6701E-01  1.428E-05  3.683E-23  1.059E+02
      51      1     13      1      7      1       1     9.6699E-01  1.302E-06  3.383E-24  1.009E+02
      53      1     13      1      8      1       1     3.0597E-01  2.031E-06  1.722E-24  1.334E+02
      54      1     13      1     10      1       1     3.0596E-01  5.191E-07  5.414E-25  1.240E+02
      57      1     12      1      2      1       1     2.8557E+00  3.633E-06  2.148E-11  1.001E+02
      59      1     12      1      4      1       1     2.8556E+00  7.266E-06  4.296E-11  1.001E+02
      60      1     12      1      6      1       1     9.6700E-01  2.599E-06  7.177E-24  1.093E+02
      63      1     12      1      9      1       1     3.0596E-01  5.861E-07  5.975E-25  1.353E+02
      67      1     14      1      2      1       1     2.8557E+00  1.374E-04  9.282E-10  8.499E+01
      69      1     14      1      4      1       1     2.8557E+00  2.744E-04  1.854E-09  8.499E+01
      70      1     14      1      6      1       1     9.6700E-01  5.008E-05  1.235E-22  9.416E+01
      73      1     14      1      9      1       1     3.0597E-01  6.965E-06  5.714E-24  1.202E+02
      76      1     14      1     11      1       1     3.0596E-01  2.365E-07  2.698E-25  1.059E+02
      81      1     15      1      7      1       1     9.6699E-01  9.656E-05  1.936E-22  7.710E+01
      83      1     15      1     10      1       1     3.0596E-01  1.739E-05  1.144E-23  1.002E+02
      89      1     16      1     11      1       1     3.0596E-01  3.792E-05  2.013E-23  7.554E+01
      90      1     18      1      1      1       1     1.3221E+01  1.405E-04  4.829E-06  9.218E+00
      92      1     18      1      3      1       1     3.0219E+00  4.646E-06  1.930E-10  1.990E+02
      93      1     18      1      5      1       1     1.1332E+00  5.825E-07  2.451E-23  2.092E+02
      96      1     18      1      8      1       1     4.7217E-01  1.133E-07  1.016E-24  2.367E+02
     104      1     17      1      2      1       1     3.0219E+00  1.302E-07  5.347E-12  2.057E+02
     106      1     17      1      4      1       1     3.0218E+00  2.599E-07  1.068E-11  2.057E+02
     115      1     19      1      2      1       1     3.0219E+00  4.835E-06  2.090E-10  1.836E+02
     117      1     19      1      4      1       1     3.0219E+00  9.697E-06  4.191E-10  1.836E+02
     118      1     19      1      6      1       1     1.1332E+00  1.987E-06  7.867E-23  1.928E+02
     119      1     19      1      9      1       1     4.7217E-01  3.807E-07  3.222E-24  2.189E+02
     129      1     20      1      7      1       1     1.1332E+00  3.363E-06  1.183E-22  1.688E+02
     131      1     20      1     10      1       1     4.7216E-01  8.393E-07  6.467E-24  1.920E+02
     133      1     20      1     14      1       1     1.6620E-01  1.663E-07  6.777E-25  2.444E+02
     137      1     21      1     11      1       1     4.7216E-01  1.227E-06  8.434E-24  1.580E+02
     139      1     21      1     15      1       1     1.6620E-01  3.497E-07  1.285E-24  2.048E+02
     141      1     22      1     16      1       1     1.6620E-01  6.785E-07  2.228E-24  1.592E+02
     153      1     24      1      1      1       1     1.3321E+01  5.542E-06  4.890E-05  1.259E+01
     154      1     24      1      3      1       1     3.1221E+00  1.884E-07  6.095E-11  3.701E+02
     168      1     25      1      2      1       1     3.1221E+00  1.969E-07  6.256E-11  3.493E+02
     169      1     25      1      4      1       1     3.1221E+00  3.938E-07  1.251E-10  3.493E+02
     184      1     26      1      7      1       1     1.2334E+00  1.403E-07  7.904E-23  3.263E+02
     216      1     31      1      1      1       1     1.3386E+01  1.706E-07  1.117E-06  6.313E+02
     511      1     55      1     54      1       8     1.5889E+01  1.173E+04  6.142E-05  6.397E-02
     512      1     56      1     54      1       8     1.6093E+01  2.475E+04  1.265E-04  6.404E-02
     515      1     57      1     55      1       8     1.2048E+02  1.550E+06  5.323E-05  2.437E-01
     516      1     57      1     56      1       8     1.2027E+02  3.110E+06  1.071E-04  2.436E-01
     517      1     58      1     54      1       8     1.4074E+02  2.981E+07  6.804E-04  3.128E-01
     520      1     58      1     57      1       8     4.3741E+00  7.454E+02  6.118E-06  4.103E-01
     522      1     59      1     55      1       8     1.2638E+02  4.727E+07  2.000E-03  1.887E-01
     523      1     59      1     56      1       8     1.2617E+02  9.368E+07  3.853E-03  2.018E-01
     525      1     59      1     58      1       8     1.5251E+00  1.327E+01  9.562E-07  3.342E-01
     527      1     60      1     55      1       8     1.6632E+02  6.826E+05  4.563E-06  6.586E-01
     528      1     60      1     56      1       8     1.6612E+02  1.358E+06  9.092E-06  6.585E-01
     530      1     60      1     58      1       8     4.1472E+01  3.505E+05  1.884E-05  8.219E-01
     532      1     61      1     54      1       8     1.8400E+02  1.469E+07  8.253E-05  6.725E-01
     535      1     61      1     57      1       8     4.7632E+01  1.012E+06  4.095E-05  7.698E-01
     537      1     61      1     59      1       8     4.1733E+01  1.499E+05  8.613E-06  7.088E-01
     538      1     61      1     60      1       8     1.7861E+00  5.882E+01  8.438E-07  1.153E+00
     540      1     62      1     55      1       8     1.6874E+02  1.709E+07  1.332E-04  5.631E-01
     541      1     62      1     56      1       8     1.6854E+02  3.384E+07  2.627E-04  5.657E-01
     543      1     62      1     58      1       8     4.3893E+01  4.246E+06  2.333E-04  7.227E-01
