#  File format type:   4
#
#  SPECT3D transition powers file.
#  RUN NAME:  ne-ne-h-xe_3mm
#  Total number of transitions   =     6012
#  Number of written transitions =     2709
#  Plasma temperature (eV)       =     5.0000E+02
#  Mass density (g/cm3)          =     1.4586E-02
#  Cell areal density (g/cm2)    =     4.3758E-03
#  Material mass fractions       =     1.0000E+00
#  DCA material number fractions =     1.4800E-01    8.5000E-01    2.0000E-03
# -----------------------------------------------------
#
#
#   Trans.  Trans  Upper  Upper  Lower  Lower   Ioniz   Energy     Line Power Line Center Line Width
#   Index   Model  Level  Model  Level  Model   Stage   (eV)       (W/cm2)    Opt. Depth      eV
# --------------------------------------------------------------------------------------------------
       1      1      2      1      1      1       1     1.0199E+01  2.197E+03  3.658E-04  9.936E-01
       4      1      4      1      1      1       1     1.0199E+01  4.392E+03  7.317E-04  9.936E-01
       7      1      6      1      1      1       1     1.2088E+01  1.612E+01  1.139E-04  2.203E+00
       9      1      6      1      3      1       1     1.8887E+00  3.382E-01  1.440E-07  3.287E+00
      12      1      5      1      2      1       1     1.8887E+00  1.057E-02  1.141E-09  1.298E+01
      14      1      5      1      4      1       1     1.8886E+00  2.114E-02  2.281E-09  1.298E+01
      16      1      7      1      2      1       1     1.8887E+00  5.421E-01  8.945E-08  8.469E+00
      18      1      7      1      4      1       1     1.8887E+00  1.084E+00  1.788E-07  8.469E+00
      19      1      9      1      1      1       1     1.2749E+01  1.369E-01  2.438E-05  3.757E+00
      21      1      9      1      3      1       1     2.5497E+00  3.887E-03  4.089E-09  2.732E+01
      24      1      9      1      5      1       1     6.6104E-01  3.196E-04  2.100E-23  4.452E+01
      25      1      9      1      7      1       1     6.6103E-01  3.623E-05  2.119E-24  4.002E+01
      27      1      8      1      2      1       1     2.5497E+00  1.150E-04  8.821E-11  3.762E+01
      29      1      8      1      4      1       1     2.5497E+00  2.299E-04  1.764E-10  3.762E+01
      30      1      8      1      6      1       1     6.6103E-01  6.364E-05  1.811E-24  4.584E+01
      34      1     10      1      2      1       1     2.5497E+00  4.640E-03  4.550E-09  2.917E+01
      36      1     10      1      4      1       1     2.5497E+00  9.294E-03  9.116E-09  2.917E+01
      37      1     10      1      6      1       1     6.6104E-01  1.231E-03  2.127E-23  3.739E+01
      45      1     11      1      7      1       1     6.6103E-01  3.400E-03  1.000E-30  2.718E+01
      46      1     13      1      1      1       1     1.3054E+01  2.991E-03  7.065E-06  6.224E+00
      48      1     13      1      3      1       1     2.8557E+00  9.434E-05  5.334E-10  8.565E+01
      50      1     13      1      5      1       1     9.6701E-01  1.057E-05  8.214E-24  9.480E+01
      51      1     13      1      7      1       1     9.6699E-01  9.635E-07  7.546E-25  9.030E+01
      53      1     13      1      8      1       1     3.0597E-01  1.503E-06  4.115E-25  1.194E+02
      54      1     13      1     10      1       1     3.0596E-01  3.842E-07  1.208E-25  1.110E+02
      57      1     12      1      2      1       1     2.8557E+00  2.697E-06  1.469E-11  8.959E+01
      59      1     12      1      4      1       1     2.8556E+00  5.394E-06  2.939E-11  8.959E+01
      60      1     12      1      6      1       1     9.6700E-01  1.929E-06  1.367E-24  9.781E+01
      63      1     12      1      9      1       1     3.0596E-01  4.350E-07  1.315E-25  1.211E+02
      67      1     14      1      2      1       1     2.8557E+00  1.012E-04  6.350E-10  7.607E+01
      69      1     14      1      4      1       1     2.8557E+00  2.020E-04  1.268E-09  7.607E+01
      70      1     14      1      6      1       1     9.6700E-01  3.687E-05  2.330E-23  8.429E+01
      73      1     14      1      9      1       1     3.0597E-01  5.128E-06  1.366E-24  1.076E+02
      76      1     14      1     11      1       1     3.0596E-01  1.741E-07  7.145E-26  9.479E+01
      81      1     15      1      7      1       1     9.6699E-01  7.060E-05  4.084E-23  6.901E+01
      83      1     15      1     10      1       1     3.0596E-01  1.271E-05  2.392E-24  8.972E+01
      89      1     16      1     11      1       1     3.0596E-01  2.752E-05  5.611E-24  6.762E+01
      90      1     18      1      1      1       1     1.3221E+01  1.115E-04  2.820E-06  8.727E+00
      92      1     18      1      3      1       1     3.0219E+00  3.686E-06  1.321E-10  1.781E+02
      93      1     18      1      5      1       1     1.1332E+00  4.621E-07  5.115E-24  1.872E+02
     104      1     17      1      2      1       1     3.0219E+00  1.039E-07  3.658E-12  1.841E+02
     106      1     17      1      4      1       1     3.0218E+00  2.074E-07  7.305E-12  1.841E+02
     115      1     19      1      2      1       1     3.0219E+00  3.794E-06  1.430E-10  1.644E+02
     117      1     19      1      4      1       1     3.0219E+00  7.608E-06  2.867E-10  1.644E+02
     118      1     19      1      6      1       1     1.1332E+00  1.559E-06  1.504E-23  1.726E+02
     119      1     19      1      9      1       1     4.7217E-01  2.987E-07  6.548E-25  1.959E+02
     129      1     20      1      7      1       1     1.1332E+00  2.598E-06  2.382E-23  1.511E+02
     131      1     20      1     10      1       1     4.7216E-01  6.485E-07  1.347E-24  1.718E+02
     133      1     20      1     14      1       1     1.6620E-01  1.285E-07  1.308E-25  2.187E+02
     137      1     21      1     11      1       1     4.7216E-01  9.319E-07  1.705E-24  1.415E+02
     139      1     21      1     15      1       1     1.6620E-01  2.655E-07  2.280E-25  1.833E+02
     141      1     22      1     16      1       1     1.6620E-01  5.060E-07  4.142E-25  1.425E+02
     153      1     24      1      1      1       1     1.3321E+01  5.148E-06  2.821E-05  1.192E+01
     154      1     24      1      3      1       1     3.1221E+00  1.750E-07  4.170E-11  3.313E+02
     168      1     25      1      2      1       1     3.1221E+00  1.791E-07  4.280E-11  3.127E+02
     169      1     25      1      4      1       1     3.1221E+00  3.583E-07  8.560E-11  3.127E+02
     184      1     26      1      7      1       1     1.2334E+00  1.240E-07  1.552E-23  2.921E+02
     216      1     31      1      1      1       1     1.3386E+01  2.183E-07  8.735E-07  5.651E+02
     511      1     55      1     54      1       8     1.5889E+01  3.839E+03  2.364E-05  5.847E-02
     512      1     56      1     54      1       8     1.6093E+01  8.098E+03  4.861E-05  5.855E-02
     515      1     57      1     55      1       8     1.2048E+02  4.985E+05  1.996E-05  2.273E-01
     516      1     57      1     56      1       8     1.2027E+02  1.000E+06  4.016E-05  2.272E-01
     517      1     58      1     54      1       8     1.4074E+02  9.610E+06  2.448E-04  2.978E-01
     520      1     58      1     57      1       8     4.3741E+00  2.402E+02  1.841E-06  3.747E-01
     522      1     59      1     55      1       8     1.2638E+02  1.527E+07  7.251E-04  1.786E-01
     523      1     59      1     56      1       8     1.2617E+02  3.029E+07  1.383E-03  1.917E-01
     525      1     59      1     58      1       8     1.5251E+00  4.280E+00  2.294E-07  3.045E-01
     527      1     60      1     55      1       8     1.6632E+02  2.228E+05  1.655E-06  6.022E-01
     528      1     60      1     56      1       8     1.6612E+02  4.431E+05  3.298E-06  6.021E-01
     530      1     60      1     58      1       8     4.1472E+01  1.144E+05  5.999E-06  7.459E-01
     532      1     61      1     54      1       8     1.8400E+02  4.798E+06  3.083E-05  6.175E-01
     535      1     61      1     57      1       8     4.7632E+01  3.305E+05  1.314E-05  6.941E-01
     537      1     61      1     59      1       8     4.1733E+01  4.897E+04  2.801E-06  6.389E-01
     538      1     61      1     60      1       8     1.7861E+00  1.921E+01  2.490E-07  1.034E+00
     540      1     62      1     55      1       8     1.6874E+02  5.585E+06  4.822E-05  5.169E-01
     541      1     62      1     56      1       8     1.6854E+02  1.106E+07  9.597E-05  5.195E-01
     543      1     62      1     58      1       8     4.3893E+01  1.387E+06  7.488E-05  6.569E-01
     546      1     62      1     61      1       8     6.3499E-01  5.093E-01  5.100E-08  9.437E-01
     551      1     63      1     59      1       8     4.2397E+01  5.125E+06  4.077E-04  4.592E-01
     553      1     63      1     62      1       8     2.8907E-02  4.013E-06  1.000E-30  7.572E-01
     555      1     64      1     55      1       8     1.8712E+02  7.137E+04  2.842E-07  1.376E+00
     556      1     64      1     56      1       8     1.8692E+02  1.416E+05  5.646E-07  1.376E+00
     558      1     64      1     58      1       8     6.2272E+01  4.600E+04  8.272E-07  1.519E+00
     561      1     64      1     61      1       8     1.9015E+01  1.001E+04  1.286E-06  1.806E+00
     563      1     65      1     54      1       8     2.0394E+02  1.483E+06  5.581E-06  1.383E+00
     566      1     65      1     57      1       8     6.7569E+01  1.423E+05  2.325E-06  1.460E+00
     568      1     65      1     59      1       8     6.1670E+01  1.657E+04  3.401E-07  1.428E+00
     569      1     65      1     60      1       8     2.1723E+01  1.797E+04  1.885E-06  1.799E+00
     571      1     65      1     62      1       8     1.9302E+01  6.420E+03  8.985E-07  1.717E+00
     573      1     65      1     64      1       8     9.2247E-01  1.830E+00  3.554E-08  2.557E+00
     575      1     66      1     55      1       8     1.8836E+02  1.501E+06  7.180E-06  1.255E+00
     576      1     66      1     56      1       8     1.8816E+02  2.987E+06  1.432E-05  1.255E+00
     578      1     66      1     58      1       8     6.3509E+01  5.228E+05  1.088E-05  1.399E+00
     581      1     66      1     61      1       8     2.0251E+01  6.767E+04  8.952E-06  1.685E+00
     583      1     66      1     63      1       8     1.9587E+01  2.398E+03  3.852E-07  1.491E+00
     585      1     66      1     65      1       8     3.1361E-01  4.326E-02  4.339E-09  2.436E+00
     590      1     67      1     59      1       8     6.1991E+01  9.314E+05  2.487E-05  1.122E+00
     592      1     67      1     62      1       8     1.9623E+01  1.651E+05  2.757E-05  1.411E+00
     601      1     68      1     63      1       8     1.9655E+01  5.495E+05  1.203E-04  1.070E+00
     603      1     68      1     67      1       8     6.0560E-02  1.317E-05  1.000E-30  1.709E+00
     605      1     69      1     55      1       8     1.9833E+02  7.498E+03  6.882E-08  2.788E+00
     606      1     69      1     56      1       8     1.9813E+02  1.493E+04  1.373E-07  2.788E+00
     607      1     69      1     58      1       8     7.3479E+01  5.402E+03  1.924E-07  2.931E+00
     609      1     69      1     61      1       8     3.0222E+01  1.531E+03  2.446E-07  3.218E+00
     612      1     69      1     65      1       8     1.0284E+01  3.969E+02  2.589E-07  3.968E+00
     614      1     70      1     54      1       8     2.1470E+02  1.564E+05  1.441E-06  2.811E+00
     617      1     70      1     57      1       8     7.8336E+01  1.703E+04  6.000E-07  2.888E+00
     618      1     70      1     59      1       8     7.2437E+01  1.756E+03  7.419E-08  2.856E+00
     619      1     70      1     60      1       8     3.2490E+01  3.012E+03  4.686E-07  3.228E+00
     621      1     70      1     62      1       8     3.0069E+01  8.508E+02  1.585E-07  3.145E+00
     623      1     70      1     64      1       8     1.1689E+01  5.311E+02  3.156E-07  3.985E+00
     625      1     70      1     66      1       8     1.0453E+01  2.978E+02  2.139E-07  3.864E+00
     627      1     70      1     69      1       8     4.8232E-01  4.962E-02  1.637E-09  5.388E+00
     629      1     71      1     55      1       8     1.9902E+02  1.463E+05  1.674E-06  2.636E+00
     630      1     71      1     56      1       8     1.9882E+02  2.922E+05  3.346E-06  2.636E+00
     631      1     71      1     58      1       8     7.4170E+01  5.652E+04  2.465E-06  2.780E+00
     633      1     71      1     61      1       8     3.0912E+01  1.041E+04  1.955E-06  3.066E+00
     635      1     71      1     63      1       8     3.0248E+01  2.645E+02  5.552E-08  2.872E+00
     637      1     71      1     65      1       8     1.0975E+01  1.833E+03  1.245E-06  3.816E+00
     639      1     71      1     67      1       8     1.0654E+01  1.698E+02  1.334E-07  3.510E+00
     642      1     71      1     70      1       8     2.0831E-01  3.112E-03  1.000E-30  5.236E+00
     646      1     72      1     59      1       8     7.2924E+01  8.766E+04  4.512E-06  2.407E+00
     648      1     72      1     62      1       8     3.0556E+01  2.217E+04  4.780E-06  2.695E+00
     651      1     72      1     66      1       8     1.0940E+01  4.657E+03  3.396E-06  3.417E+00
     653      1     72      1     68      1       8     1.0872E+01  7.351E+01  6.395E-08  2.996E+00
     655      1     72      1     71      1       8     2.7887E-01  1.215E-03  1.000E-30  4.789E+00
     658      1     73      1     63      1       8     3.0535E+01  3.054E+04  7.916E-06  2.229E+00
     660      1     73      1     67      1       8     1.0940E+01  9.250E+03  7.850E-06  2.867E+00
     667      1     74      1     68      1       8     1.0881E+01  1.654E+04  1.778E-05  2.232E+00
     671      1     75      1     55      1       8     2.0517E+02  6.150E+02  2.164E-08  5.126E+00
     672      1     75      1     56      1       8     2.0497E+02  1.226E+03  4.321E-08  5.126E+00
     673      1     75      1     58      1       8     8.0323E+01  4.682E+02  5.938E-08  5.269E+00
     674      1     75      1     61      1       8     3.7065E+01  1.466E+02  7.103E-08  5.556E+00
     676      1     75      1     65      1       8     1.7128E+01  5.059E+01  5.925E-08  6.306E+00
     679      1     75      1     70      1       8     6.3616E+00  1.606E+01  2.085E-08  7.726E+00
     681      1     76      1     54      1       8     2.2123E+02  1.305E+04  4.628E-07  5.184E+00
     682      1     76      1     57      1       8     8.4862E+01  1.515E+03  1.929E-07  5.261E+00
     683      1     76      1     59      1       8     7.8963E+01  1.462E+02  2.185E-08  5.224E+00
     684      1     76      1     60      1       8     3.9016E+01  3.058E+02  1.504E-07  5.600E+00
     685      1     76      1     62      1       8     3.6595E+01  7.692E+01  4.359E-08  5.512E+00
     686      1     76      1     64      1       8     1.8215E+01  7.558E+01  9.349E-08  6.358E+00
     688      1     76      1     66      1       8     1.6979E+01  3.463E+01  4.655E-08  6.231E+00
     690      1     76      1     69      1       8     7.0085E+00  1.621E+01  2.155E-08  7.761E+00
     692      1     76      1     71      1       8     6.3179E+00  1.237E+01  1.864E-08  7.604E+00
     694      1     76      1     75      1       8     1.6457E-01  2.410E-04  5.428E-11  1.009E+01
     696      1     77      1     55      1       8     2.0544E+02  1.198E+04  5.143E-07  4.951E+00
