#  File format type:   4
#
#  SPECT3D transition powers file.
#  RUN NAME:  ne-ne-h-xe_3mm
#  Total number of transitions   =     6012
#  Number of written transitions =     2706
#  Plasma temperature (eV)       =     4.0000E+02
#  Mass density (g/cm3)          =     2.9172E-02
#  Cell areal density (g/cm2)    =     8.7516E-03
#  Material mass fractions       =     1.0000E+00
#  DCA material number fractions =     1.4800E-01    8.5000E-01    2.0000E-03
# -----------------------------------------------------
#
#
#   Trans.  Trans  Upper  Upper  Lower  Lower   Ioniz   Energy     Line Power Line Center Line Width
#   Index   Model  Level  Model  Level  Model   Stage   (eV)       (W/cm2)    Opt. Depth      eV
# --------------------------------------------------------------------------------------------------
       1      1      2      1      1      1       1     1.0199E+01  3.124E+03  1.012E-03  1.749E+00
       4      1      4      1      1      1       1     1.0199E+01  6.243E+03  2.024E-03  1.749E+00
       7      1      6      1      1      1       1     1.2088E+01  2.238E+01  2.905E-04  3.894E+00
       9      1      6      1      3      1       1     1.8887E+00  4.696E-01  9.729E-08  5.208E+00
      12      1      5      1      2      1       1     1.8887E+00  1.461E-02  5.483E-10  2.895E+01
      14      1      5      1      4      1       1     1.8886E+00  2.921E-02  1.096E-09  2.895E+01
      16      1      7      1      2      1       1     1.8887E+00  7.583E-01  4.299E-08  1.890E+01
      18      1      7      1      4      1       1     1.8887E+00  1.516E+00  8.595E-08  1.890E+01
      19      1      9      1      1      1       1     1.2749E+01  1.742E-01  6.218E-05  6.652E+00
      21      1      9      1      3      1       1     2.5497E+00  4.946E-03  2.763E-09  4.331E+01
      24      1      9      1      5      1       1     6.6104E-01  4.066E-04  6.748E-22  9.936E+01
      25      1      9      1      7      1       1     6.6103E-01  4.609E-05  9.754E-23  8.930E+01
      27      1      8      1      2      1       1     2.5497E+00  1.443E-04  4.240E-11  8.396E+01
      29      1      8      1      4      1       1     2.5497E+00  2.886E-04  8.480E-11  8.396E+01
      30      1      8      1      6      1       1     6.6103E-01  7.988E-05  1.563E-22  1.023E+02
      34      1     10      1      2      1       1     2.5497E+00  6.048E-03  2.187E-09  6.510E+01
      36      1     10      1      4      1       1     2.5497E+00  1.211E-02  4.382E-09  6.510E+01
      37      1     10      1      6      1       1     6.6104E-01  1.604E-03  2.309E-21  8.343E+01
      45      1     11      1      7      1       1     6.6103E-01  4.562E-03  5.919E-21  6.066E+01
      46      1     13      1      1      1       1     1.3054E+01  2.842E-03  1.802E-05  1.103E+01
      48      1     13      1      3      1       1     2.8557E+00  8.963E-05  2.561E-10  1.911E+02
      50      1     13      1      5      1       1     9.6701E-01  1.004E-05  3.510E-22  2.116E+02
      51      1     13      1      7      1       1     9.6699E-01  9.155E-07  3.508E-23  2.015E+02
      53      1     13      1      8      1       1     3.0597E-01  1.428E-06  1.657E-23  2.666E+02
      54      1     13      1     10      1       1     3.0596E-01  3.650E-07  5.420E-24  2.477E+02
      57      1     12      1      2      1       1     2.8557E+00  2.481E-06  7.063E-12  1.999E+02
      59      1     12      1      4      1       1     2.8556E+00  4.962E-06  1.413E-11  1.999E+02
      60      1     12      1      6      1       1     9.6700E-01  1.775E-06  6.881E-23  2.183E+02
      63      1     12      1      9      1       1     3.0596E-01  4.002E-07  5.638E-24  2.703E+02
      67      1     14      1      2      1       1     2.8557E+00  1.020E-04  3.053E-10  1.698E+02
      69      1     14      1      4      1       1     2.8557E+00  2.038E-04  6.097E-10  1.698E+02
      70      1     14      1      6      1       1     9.6700E-01  3.719E-05  1.159E-21  1.881E+02
      73      1     14      1      9      1       1     3.0597E-01  5.172E-06  5.236E-23  2.402E+02
      81      1     15      1      7      1       1     9.6699E-01  7.698E-05  2.104E-21  1.540E+02
      83      1     15      1     10      1       1     3.0596E-01  1.386E-05  1.216E-22  2.002E+02
      89      1     16      1     11      1       1     3.0596E-01  3.263E-05  2.437E-22  1.509E+02
      90      1     18      1      1      1       1     1.3221E+01  4.866E-05  3.093E-05  1.548E+01
      92      1     18      1      3      1       1     3.0219E+00  1.608E-06  6.341E-11  3.974E+02
      93      1     18      1      5      1       1     1.1332E+00  2.017E-07  2.317E-22  4.179E+02
     115      1     19      1      2      1       1     3.0219E+00  1.876E-06  6.872E-11  3.668E+02
     117      1     19      1      4      1       1     3.0219E+00  3.762E-06  1.378E-10  3.668E+02
     118      1     19      1      6      1       1     1.1332E+00  7.709E-07  7.398E-22  3.852E+02
     129      1     20      1      7      1       1     1.1332E+00  1.523E-06  1.151E-21  3.372E+02
     131      1     20      1     10      1       1     4.7216E-01  3.802E-07  5.927E-23  3.835E+02
     137      1     21      1     11      1       1     4.7216E-01  6.652E-07  8.070E-23  3.157E+02
     141      1     22      1     16      1       1     1.6620E-01  4.420E-07  1.796E-23  3.181E+02
     153      1     24      1      1      1       1     1.3321E+01  3.829E-07  1.360E-04  2.114E+01
     511      1     55      1     54      1       8     1.5889E+01  3.510E+04  7.321E-05  1.224E-01
     512      1     56      1     54      1       8     1.6093E+01  7.404E+04  1.511E-04  1.224E-01
     515      1     57      1     55      1       8     1.2048E+02  5.166E+06  6.611E-05  4.456E-01
     516      1     57      1     56      1       8     1.2027E+02  1.036E+07  1.329E-04  4.455E-01
     517      1     58      1     54      1       8     1.4074E+02  9.923E+07  9.282E-04  5.098E-01
     520      1     58      1     57      1       8     4.3741E+00  2.482E+03  1.019E-05  7.508E-01
     522      1     59      1     55      1       8     1.2638E+02  1.572E+08  2.533E-03  3.336E-01
     523      1     59      1     56      1       8     1.2617E+02  3.114E+08  4.955E-03  3.467E-01
     525      1     59      1     58      1       8     1.5251E+00  4.415E+01  1.699E-06  6.177E-01
     527      1     60      1     55      1       8     1.6632E+02  2.102E+06  5.648E-06  1.259E+00
     528      1     60      1     56      1       8     1.6612E+02  4.179E+06  1.125E-05  1.259E+00
     530      1     60      1     58      1       8     4.1472E+01  1.079E+06  2.852E-05  1.561E+00
     532      1     61      1     54      1       8     1.8400E+02  4.445E+07  1.043E-04  1.267E+00
     535      1     61      1     57      1       8     4.7632E+01  3.062E+06  6.333E-05  1.508E+00
     537      1     61      1     59      1       8     4.1733E+01  4.536E+05  1.319E-05  1.390E+00
     538      1     61      1     60      1       8     1.7861E+00  1.780E+02  1.278E-06  2.289E+00
     540      1     62      1     55      1       8     1.6874E+02  5.138E+07  1.660E-04  1.067E+00
     541      1     62      1     56      1       8     1.6854E+02  1.017E+08  3.292E-04  1.070E+00
     543      1     62      1     58      1       8     4.3893E+01  1.276E+07  3.588E-04  1.365E+00
     546      1     62      1     61      1       8     6.3499E-01  4.686E+00  2.715E-07  2.093E+00
     551      1     63      1     59      1       8     4.2397E+01  4.706E+07  1.932E-03  9.790E-01
     553      1     63      1     62      1       8     2.8907E-02  3.692E-05  1.000E-30  1.676E+00
     555      1     64      1     55      1       8     1.8712E+02  3.501E+05  1.005E-06  2.974E+00
     556      1     64      1     56      1       8     1.8692E+02  6.944E+05  1.996E-06  2.974E+00
     558      1     64      1     58      1       8     6.2272E+01  2.256E+05  4.050E-06  3.276E+00
     561      1     64      1     61      1       8     1.9015E+01  4.912E+04  6.060E-06  4.004E+00
     563      1     65      1     54      1       8     2.0394E+02  6.920E+06  1.949E-05  2.982E+00
     566      1     65      1     57      1       8     6.7569E+01  6.639E+05  1.148E-05  3.223E+00
     568      1     65      1     59      1       8     6.1670E+01  7.732E+04  1.654E-06  3.128E+00
     569      1     65      1     60      1       8     2.1723E+01  8.388E+04  9.110E-06  4.004E+00
     571      1     65      1     62      1       8     1.9302E+01  2.996E+04  4.205E-06  3.816E+00
     573      1     65      1     64      1       8     9.2247E-01  8.540E+00  9.661E-08  5.706E+00
     575      1     66      1     55      1       8     1.8836E+02  6.897E+06  2.542E-05  2.705E+00
     576      1     66      1     56      1       8     1.8816E+02  1.373E+07  5.068E-05  2.704E+00
     578      1     66      1     58      1       8     6.3509E+01  2.403E+06  5.335E-05  3.007E+00
     581      1     66      1     61      1       8     2.0251E+01  3.110E+05  4.235E-05  3.734E+00
     583      1     66      1     63      1       8     1.9587E+01  1.102E+04  1.801E-06  3.309E+00
     585      1     66      1     65      1       8     3.1361E-01  1.989E-01  1.169E-08  5.435E+00
     590      1     67      1     59      1       8     6.1991E+01  4.280E+06  1.210E-04  2.445E+00
     592      1     67      1     62      1       8     1.9623E+01  7.589E+05  1.292E-04  3.132E+00
     595      1     67      1     66      1       8     7.4800E-03  2.821E-07  1.000E-30  4.752E+00
     601      1     68      1     63      1       8     1.9655E+01  2.528E+06  5.633E-04  2.370E+00
     603      1     68      1     67      1       8     6.0560E-02  6.061E-05  1.000E-30  3.813E+00
     605      1     69      1     55      1       8     1.9833E+02  2.239E+04  2.465E-07  6.119E+00
     606      1     69      1     56      1       8     1.9813E+02  4.459E+04  4.916E-07  6.119E+00
     607      1     69      1     58      1       8     7.3479E+01  1.613E+04  9.464E-07  6.421E+00
     609      1     69      1     61      1       8     3.0222E+01  4.572E+03  1.137E-06  7.149E+00
     612      1     69      1     65      1       8     1.0284E+01  1.185E+03  5.917E-07  8.850E+00
     614      1     70      1     54      1       8     2.1470E+02  4.605E+05  5.090E-06  6.163E+00
     617      1     70      1     57      1       8     7.8336E+01  5.016E+04  2.971E-06  6.404E+00
     618      1     70      1     59      1       8     7.2437E+01  5.172E+03  3.626E-07  6.310E+00
     619      1     70      1     60      1       8     3.2490E+01  8.872E+03  2.229E-06  7.186E+00
     621      1     70      1     62      1       8     3.0069E+01  2.506E+03  7.318E-07  6.997E+00
     623      1     70      1     64      1       8     1.1689E+01  1.564E+03  7.687E-07  8.887E+00
     625      1     70      1     66      1       8     1.0453E+01  8.769E+02  4.838E-07  8.617E+00
     627      1     70      1     69      1       8     4.8232E-01  1.461E-01  2.926E-09  1.202E+01
     629      1     71      1     55      1       8     1.9902E+02  4.296E+05  6.000E-06  5.780E+00
     630      1     71      1     56      1       8     1.9882E+02  8.577E+05  1.200E-05  5.780E+00
     631      1     71      1     58      1       8     7.4170E+01  1.659E+05  1.215E-05  6.082E+00
     633      1     71      1     61      1       8     3.0912E+01  3.055E+04  9.129E-06  6.810E+00
     635      1     71      1     63      1       8     3.0248E+01  7.764E+02  2.567E-07  6.385E+00
     637      1     71      1     65      1       8     1.0975E+01  5.382E+03  2.887E-06  8.511E+00
     639      1     71      1     67      1       8     1.0654E+01  4.986E+02  3.039E-07  7.828E+00
     642      1     71      1     70      1       8     2.0831E-01  9.136E-03  8.347E-11  1.169E+01
     646      1     72      1     59      1       8     7.2924E+01  2.579E+05  2.212E-05  5.308E+00
     648      1     72      1     62      1       8     3.0556E+01  6.520E+04  2.223E-05  5.996E+00
     651      1     72      1     66      1       8     1.0940E+01  1.370E+04  7.840E-06  7.618E+00
     653      1     72      1     68      1       8     1.0872E+01  2.162E+02  1.475E-07  6.679E+00
     655      1     72      1     71      1       8     2.7887E-01  3.573E-03  8.992E-12  1.069E+01
     658      1     73      1     63      1       8     3.0535E+01  9.008E+04  3.696E-05  4.948E+00
     660      1     73      1     67      1       8     1.0940E+01  2.728E+04  1.838E-05  6.392E+00
     667      1     74      1     68      1       8     1.0881E+01  4.892E+04  4.259E-05  4.974E+00
     671      1     75      1     55      1       8     2.0517E+02  1.606E+03  7.738E-08  1.133E+01
     672      1     75      1     56      1       8     2.0497E+02  3.202E+03  1.545E-07  1.133E+01
     673      1     75      1     58      1       8     8.0323E+01  1.222E+03  2.833E-07  1.164E+01
     674      1     75      1     61      1       8     3.7065E+01  3.827E+02  3.051E-07  1.236E+01
     676      1     75      1     65      1       8     1.7128E+01  1.321E+02  1.153E-07  1.406E+01
     679      1     75      1     70      1       8     6.3616E+00  4.194E+01  1.849E-08  1.724E+01
     681      1     76      1     54      1       8     2.2123E+02  3.398E+04  1.631E-06  1.145E+01
     682      1     76      1     57      1       8     8.4862E+01  3.943E+03  9.250E-07  1.169E+01
     683      1     76      1     59      1       8     7.8963E+01  3.805E+02  1.033E-07  1.159E+01
     684      1     76      1     60      1       8     3.9016E+01  7.961E+02  6.591E-07  1.247E+01
     685      1     76      1     62      1       8     3.6595E+01  2.002E+02  1.846E-07  1.228E+01
     686      1     76      1     64      1       8     1.8215E+01  1.968E+02  1.919E-07  1.417E+01
     688      1     76      1     66      1       8     1.6979E+01  9.016E+01  8.818E-08  1.390E+01
     690      1     76      1     69      1       8     7.0085E+00  4.220E+01  1.979E-08  1.731E+01
     692      1     76      1     71      1       8     6.3179E+00  3.221E+01  1.589E-08  1.697E+01
     694      1     76      1     75      1       8     1.6457E-01  6.275E-04  1.000E-30  2.252E+01
     696      1     77      1     55      1       8     2.0544E+02  3.122E+04  1.838E-06  1.094E+01
     697      1     77      1     56      1       8     2.0523E+02  6.225E+04  3.671E-06  1.094E+01
     698      1     77      1     58      1       8     8.0584E+01  1.281E+04  3.602E-06  1.125E+01
