#  File format type:   4
#
#  SPECT3D transition powers file.
#  RUN NAME:  ne_750-1300_4mm
#  Total number of transitions   =     4122
#  Number of written transitions =     2053
#  Plasma temperature (eV)       =     2.0000E+02
#  Mass density (g/cm3)          =     1.6758E-02
#  Cell areal density (g/cm2)    =     6.7031E-03
#  Material mass fractions       =     1.0000E+00
#  DCA material number fractions =     1.0000E+00
# -----------------------------------------------------
#
#
#   Trans.  Trans  Upper  Upper  Lower  Lower   Ioniz   Energy     Line Power Line Center Line Width
#   Index   Model  Level  Model  Level  Model   Stage   (eV)       (W/cm2)    Opt. Depth      eV
# --------------------------------------------------------------------------------------------------
       1      1      3      1      2      1       8     1.5889E+01  8.581E+06  4.251E-02  9.498E-02
       2      1      4      1      2      1       8     1.6093E+01  1.739E+07  8.744E-02  9.503E-02
       5      1      5      1      3      1       8     1.2048E+02  9.640E+08  3.421E-02  3.443E-01
       6      1      5      1      4      1       8     1.2027E+02  1.874E+09  6.880E-02  3.443E-01
       7      1      6      1      2      1       8     1.4074E+02  1.340E+10  4.757E-01  4.087E-01
      10      1      6      1      5      1       8     4.3741E+00  4.718E+05  4.797E-03  6.000E-01
      12      1      7      1      3      1       8     1.2638E+02  1.519E+10  1.299E+00  2.569E-01
      13      1      7      1      4      1       8     1.2617E+02  2.294E+10  2.562E+00  2.701E-01
      15      1      7      1      6      1       8     1.5251E+00  8.399E+03  8.384E-04  4.924E-01
      17      1      8      1      3      1       8     1.6632E+02  3.903E+08  2.844E-03  9.770E-01
      18      1      8      1      4      1       8     1.6612E+02  7.740E+08  5.666E-03  9.770E-01
      20      1      8      1      6      1       8     4.1472E+01  1.985E+08  1.269E-02  1.230E+00
      22      1      9      1      2      1       8     1.8400E+02  7.961E+09  5.335E-02  9.859E-01
      25      1      9      1      5      1       8     4.7632E+01  5.611E+08  2.839E-02  1.177E+00
      27      1      9      1      7      1       8     4.1733E+01  8.494E+07  5.854E-03  1.085E+00
      28      1      9      1      8      1       8     1.7861E+00  3.349E+04  6.156E-04  1.787E+00
      30      1     10      1      3      1       8     1.6874E+02  9.008E+09  8.350E-02  8.277E-01
      31      1     10      1      4      1       8     1.6854E+02  1.668E+10  1.656E-01  8.303E-01
      33      1     10      1      6      1       8     4.3893E+01  2.102E+09  1.598E-01  1.077E+00
      36      1     10      1      9      1       8     6.3499E-01  8.870E+02  1.385E-04  1.634E+00
      41      1     11      1      7      1       8     4.2397E+01  5.258E+09  8.587E-01  7.664E-01
      43      1     11      1     10      1       8     2.8907E-02  6.996E-03  4.131E-07  1.309E+00
      45      1     12      1      3      1       8     1.8712E+02  1.065E+08  4.976E-04  2.314E+00
      46      1     12      1      4      1       8     1.8692E+02  2.111E+08  9.886E-04  2.314E+00
      48      1     12      1      6      1       8     6.2272E+01  6.855E+07  1.752E-03  2.567E+00
      51      1     12      1      9      1       8     1.9015E+01  1.491E+07  2.664E-03  3.123E+00
      53      1     13      1      2      1       8     2.0394E+02  2.165E+09  9.819E-03  2.319E+00
      56      1     13      1      5      1       8     6.7569E+01  2.087E+08  5.000E-03  2.510E+00
