#  File format type:   4
#
#  SPECT3D transition powers file.
#  RUN NAME:  ne_750-1300_4mm
#  Total number of transitions   =     4122
#  Number of written transitions =     2042
#  Plasma temperature (eV)       =     4.5000E+02
#  Mass density (g/cm3)          =     1.6758E-03
#  Cell areal density (g/cm2)    =     6.7031E-04
#  Material mass fractions       =     1.0000E+00
#  DCA material number fractions =     1.0000E+00
# -----------------------------------------------------
#
#
#   Trans.  Trans  Upper  Upper  Lower  Lower   Ioniz   Energy     Line Power Line Center Line Width
#   Index   Model  Level  Model  Level  Model   Stage   (eV)       (W/cm2)    Opt. Depth      eV
# --------------------------------------------------------------------------------------------------
       1      1      3      1      2      1       8     1.5889E+01  3.738E+03  3.010E-04  1.209E-02
       2      1      4      1      2      1       8     1.6093E+01  7.886E+03  6.092E-04  1.216E-02
       5      1      5      1      3      1       8     1.2048E+02  1.888E+05  1.573E-04  6.562E-02
       6      1      5      1      4      1       8     1.2027E+02  3.787E+05  3.174E-04  6.555E-02
       7      1      6      1      2      1       8     1.4074E+02  3.614E+06  1.083E-03  1.396E-01
      10      1      6      1      5      1       8     4.3741E+00  9.041E+01  5.062E-06  1.059E-01
      12      1      7      1      3      1       8     1.2638E+02  5.747E+06  4.543E-03  6.174E-02
      13      1      7      1      4      1       8     1.2617E+02  1.134E+07  7.497E-03  7.484E-02
      15      1      7      1      6      1       8     1.5251E+00  1.617E+00  1.000E-30  8.073E-02
      17      1      8      1      3      1       8     1.6632E+02  7.497E+04  1.739E-05  1.253E-01
      18      1      8      1      4      1       8     1.6612E+02  1.491E+05  3.472E-05  1.253E-01
      20      1      8      1      6      1       8     4.1472E+01  3.850E+04  3.041E-05  1.622E-01
      22      1      9      1      2      1       8     1.8400E+02  1.626E+06  2.891E-04  1.449E-01
      25      1      9      1      5      1       8     4.7632E+01  1.120E+05  8.514E-05  1.110E-01
      27      1      9      1      7      1       8     4.1733E+01  1.660E+04  1.918E-05  1.009E-01
      28      1      9      1      8      1       8     1.7861E+00  6.512E+00  1.022E-06  1.374E-01
      30      1     10      1      3      1       8     1.6874E+02  1.899E+06  4.666E-04  1.159E-01
      31      1     10      1      4      1       8     1.6854E+02  3.756E+06  9.088E-04  1.185E-01
      33      1     10      1      6      1       8     4.3893E+01  4.717E+05  3.550E-04  1.489E-01
      36      1     10      1      9      1       8     6.3499E-01  1.732E-01  1.967E-07  1.231E-01
      41      1     11      1      7      1       8     4.2397E+01  1.739E+06  2.429E-03  8.606E-02
      43      1     11      1     10      1       8     2.8907E-02  1.365E-06  1.000E-30  1.015E-01
      45      1     12      1      3      1       8     1.8712E+02  3.778E+04  3.620E-06  2.252E-01
      46      1     12      1      4      1       8     1.8692E+02  7.494E+04  7.204E-06  2.251E-01
      48      1     12      1      6      1       8     6.2272E+01  2.435E+04  4.567E-06  2.620E-01
      51      1     12      1      9      1       8     1.9015E+01  5.301E+03  5.940E-06  2.359E-01
      53      1     13      1      2      1       8     2.0394E+02  8.425E+05  7.164E-05  2.314E-01
      56      1     13      1      5      1       8     6.7569E+01  8.083E+04  1.461E-05  1.975E-01
      58      1     13      1      7      1       8     6.1670E+01  9.414E+03  2.145E-06  2.108E-01
      59      1     13      1      8      1       8     2.1723E+01  1.021E+04  8.375E-06  2.239E-01
      61      1     13      1     10      1       8     1.9302E+01  3.648E+03  4.083E-06  2.171E-01
      63      1     13      1     12      1       8     9.2247E-01  1.040E+00  2.054E-07  3.087E-01
      65      1     14      1      3      1       8     1.8836E+02  8.736E+05  8.905E-05  2.111E-01
      66      1     14      1      4      1       8     1.8816E+02  1.739E+06  1.779E-04  2.110E-01
      68      1     14      1      6      1       8     6.3509E+01  3.044E+05  5.868E-05  2.479E-01
      71      1     14      1      9      1       8     2.0251E+01  3.940E+04  4.109E-05  2.218E-01
      73      1     14      1     11      1       8     1.9587E+01  1.396E+03  1.752E-06  1.924E-01
      75      1     14      1     13      1       8     3.1361E-01  2.519E-02  3.993E-08  2.939E-01
      80      1     15      1      7      1       8     6.1991E+01  5.433E+05  1.505E-04  1.740E-01
      82      1     15      1     10      1       8     1.9623E+01  9.633E+04  1.258E-04  1.803E-01
      85      1     15      1     14      1       8     7.4800E-03  3.581E-08  1.000E-30  2.568E-01
      91      1     16      1     11      1       8     1.9655E+01  3.203E+05  5.579E-04  1.415E-01
      93      1     16      1     15      1       8     6.0560E-02  7.680E-06  1.000E-30  2.061E-01
      95      1     17      1      3      1       8     1.9833E+02  1.826E+04  9.229E-07  3.990E-01
      96      1     17      1      4      1       8     1.9813E+02  3.637E+04  1.844E-06  3.990E-01
      97      1     17      1      6      1       8     7.3479E+01  1.315E+04  1.101E-06  4.358E-01
      99      1     17      1      9      1       8     3.0222E+01  3.729E+03  9.884E-07  4.098E-01
     102      1     17      1     13      1       8     1.0284E+01  9.665E+02  1.426E-06  4.818E-01
     104      1     18      1      2      1       8     2.1470E+02  4.232E+05  1.996E-05  4.071E-01
     107      1     18      1      5      1       8     7.8336E+01  4.609E+04  3.511E-06  3.731E-01
     108      1     18      1      7      1       8     7.2437E+01  4.753E+03  4.444E-07  3.865E-01
     109      1     18      1      8      1       8     3.2490E+01  8.152E+03  1.875E-06  3.995E-01
     111      1     18      1     10      1       8     3.0069E+01  2.302E+03  6.421E-07  3.927E-01
     113      1     18      1     12      1       8     1.1689E+01  1.437E+03  1.634E-06  4.843E-01
     115      1     18      1     14      1       8     1.0453E+01  8.058E+02  1.199E-06  4.693E-01
     117      1     18      1     17      1       8     4.8232E-01  1.343E-01  4.099E-08  6.500E-01
     119      1     19      1      3      1       8     1.9902E+02  4.107E+05  2.247E-05  3.810E-01
     120      1     19      1      4      1       8     1.9882E+02  8.201E+05  4.500E-05  3.809E-01
     121      1     19      1      6      1       8     7.4170E+01  1.586E+05  1.396E-05  4.178E-01
     123      1     19      1      9      1       8     3.0912E+01  2.921E+04  7.919E-06  3.917E-01
     125      1     19      1     11      1       8     3.0248E+01  7.423E+02  2.259E-07  3.623E-01
     127      1     19      1     13      1       8     1.0975E+01  5.146E+03  6.966E-06  4.638E-01
     129      1     19      1     15      1       8     1.0654E+01  4.767E+02  7.582E-07  4.267E-01
     132      1     19      1     18      1       8     2.0831E-01  8.735E-03  8.046E-09  6.316E-01
     136      1     20      1      7      1       8     7.2924E+01  2.463E+05  2.726E-05  3.313E-01
     138      1     20      1     10      1       8     3.0556E+01  6.227E+04  1.957E-05  3.376E-01
     141      1     20      1     14      1       8     1.0940E+01  1.308E+04  1.967E-05  4.167E-01
