#  File format type:   4
#
#  SPECT3D transition powers file.
#  RUN NAME:  ne_750-1300_4mm
#  Total number of transitions   =     4122
#  Number of written transitions =     2048
#  Plasma temperature (eV)       =     2.5000E+02
#  Mass density (g/cm3)          =     3.3515E-02
#  Cell areal density (g/cm2)    =     1.3406E-02
#  Material mass fractions       =     1.0000E+00
#  DCA material number fractions =     1.0000E+00
# -----------------------------------------------------
#
#
#   Trans.  Trans  Upper  Upper  Lower  Lower   Ioniz   Energy     Line Power Line Center Line Width
#   Index   Model  Level  Model  Level  Model   Stage   (eV)       (W/cm2)    Opt. Depth      eV
# --------------------------------------------------------------------------------------------------
       1      1      3      1      2      1       8     1.5889E+01  4.218E+06  8.725E-03  1.705E-01
       2      1      4      1      2      1       8     1.6093E+01  8.817E+06  1.799E-02  1.705E-01
       5      1      5      1      3      1       8     1.2048E+02  5.328E+08  7.350E-03  6.072E-01
       6      1      5      1      4      1       8     1.2027E+02  1.061E+09  1.478E-02  6.072E-01
       7      1      6      1      2      1       8     1.4074E+02  9.286E+09  1.092E-01  6.659E-01
      10      1      6      1      5      1       8     4.3741E+00  2.558E+05  1.135E-03  1.038E+00
      12      1      7      1      3      1       8     1.2638E+02  1.291E+10  2.839E-01  4.467E-01
      13      1      7      1      4      1       8     1.2617E+02  2.161E+10  5.730E-01  4.599E-01
      15      1      7      1      6      1       8     1.5251E+00  4.548E+03  1.935E-04  8.567E-01
      17      1      8      1      3      1       8     1.6632E+02  1.965E+08  6.322E-04  1.753E+00
      18      1      8      1      4      1       8     1.6612E+02  3.905E+08  1.259E-03  1.753E+00
      20      1      8      1      6      1       8     4.1472E+01  1.006E+08  3.038E-03  2.181E+00
      22      1      9      1      2      1       8     1.8400E+02  4.070E+09  1.175E-02  1.755E+00
      25      1      9      1      5      1       8     4.7632E+01  2.817E+08  6.794E-03  2.126E+00
      27      1      9      1      7      1       8     4.1733E+01  4.196E+07  1.403E-03  1.961E+00
      28      1      9      1      8      1       8     1.7861E+00  1.648E+04  1.342E-04  3.247E+00
      30      1     10      1      3      1       8     1.6874E+02  4.661E+09  1.858E-02  1.480E+00
      31      1     10      1      4      1       8     1.6854E+02  9.071E+09  3.685E-02  1.483E+00
      33      1     10      1      6      1       8     4.3893E+01  1.137E+09  3.828E-02  1.904E+00
      36      1     10      1      9      1       8     6.3499E-01  4.327E+02  2.924E-05  2.970E+00
      41      1     11      1      7      1       8     4.2397E+01  3.663E+09  2.058E-01  1.374E+00
      43      1     11      1     10      1       8     2.8907E-02  3.415E-03  6.319E-08  2.376E+00
      45      1     12      1      3      1       8     1.8712E+02  2.628E+07  1.116E-04  4.186E+00
      46      1     12      1      4      1       8     1.8692E+02  5.213E+07  2.217E-04  4.186E+00
      48      1     12      1      6      1       8     6.2272E+01  1.694E+07  4.243E-04  4.614E+00
      51      1     12      1      9      1       8     1.9015E+01  3.686E+06  5.785E-04  5.680E+00
