#  File format type:   4
#
#  SPECT3D transition powers file.
#  RUN NAME:  ne_750-1300_4mm
#  Total number of transitions   =     4122
#  Number of written transitions =     2034
#  Plasma temperature (eV)       =     4.5000E+02
#  Mass density (g/cm3)          =     1.6758E-04
#  Cell areal density (g/cm2)    =     6.7031E-05
#  Material mass fractions       =     1.0000E+00
#  DCA material number fractions =     1.0000E+00
# -----------------------------------------------------
#
#
#   Trans.  Trans  Upper  Upper  Lower  Lower   Ioniz   Energy     Line Power Line Center Line Width
#   Index   Model  Level  Model  Level  Model   Stage   (eV)       (W/cm2)    Opt. Depth      eV
# --------------------------------------------------------------------------------------------------
       1      1      3      1      2      1       8     1.5889E+01  2.357E+03  4.177E-04  6.401E-03
       2      1      4      1      2      1       8     1.6093E+01  4.973E+03  8.387E-04  6.475E-03
       5      1      5      1      3      1       8     1.2048E+02  3.497E+04  1.739E-04  4.596E-02
       6      1      5      1      4      1       8     1.2027E+02  7.015E+04  3.511E-04  4.588E-02
       7      1      6      1      2      1       8     1.4074E+02  6.530E+05  9.472E-04  1.204E-01
      10      1      6      1      5      1       8     4.3741E+00  1.633E+01  3.423E-06  7.273E-02
      12      1      7      1      3      1       8     1.2638E+02  1.036E+06  4.530E-03  4.763E-02
      13      1      7      1      4      1       8     1.2617E+02  2.044E+06  7.088E-03  6.073E-02
      15      1      7      1      6      1       8     1.5251E+00  2.914E-01  7.935E-08  5.312E-02
      17      1      8      1      3      1       8     1.6632E+02  7.108E+03  2.536E-05  6.690E-02
      18      1      8      1      4      1       8     1.6612E+02  1.413E+04  5.068E-05  6.683E-02
      20      1      8      1      6      1       8     4.1472E+01  3.649E+03  2.565E-05  9.021E-02
      22      1      9      1      2      1       8     1.8400E+02  1.528E+05  3.650E-04  8.701E-02
      25      1      9      1      5      1       8     4.7632E+01  1.053E+04  1.243E-04  3.911E-02
      27      1      9      1      7      1       8     4.1733E+01  1.560E+03  2.890E-05  3.455E-02
      28      1      9      1      8      1       8     1.7861E+00  6.118E-01  1.781E-06  2.673E-02
      30      1     10      1      3      1       8     1.6874E+02  1.777E+05  6.224E-04  6.680E-02
      31      1     10      1      4      1       8     1.6854E+02  3.516E+05  1.191E-03  6.942E-02
      33      1     10      1      6      1       8     4.3893E+01  4.417E+04  2.833E-04  8.630E-02
      36      1     10      1      9      1       8     6.3499E-01  1.622E-02  4.413E-07  2.179E-02
      41      1     11      1      7      1       8     4.2397E+01  1.623E+05  2.508E-03  4.011E-02
      43      1     11      1     10      1       8     2.8907E-02  1.274E-07  2.176E-08  2.056E-02
      45      1     12      1      3      1       8     1.8712E+02  2.976E+03  8.135E-06  8.368E-02
      46      1     12      1      4      1       8     1.8692E+02  5.902E+03  1.620E-05  8.361E-02
      48      1     12      1      6      1       8     6.2272E+01  1.918E+03  5.322E-06  1.070E-01
      51      1     12      1      9      1       8     1.9015E+01  4.175E+02  1.334E-05  4.222E-02
      53      1     13      1      2      1       8     2.0394E+02  6.640E+04  1.522E-04  8.981E-02
      56      1     13      1      5      1       8     6.7569E+01  6.370E+03  3.705E-05  4.188E-02
      58      1     13      1      7      1       8     6.1670E+01  7.419E+02  3.728E-06  6.077E-02
      59      1     13      1      8      1       8     2.1723E+01  8.048E+02  2.443E-05  2.953E-02
      61      1     13      1     10      1       8     1.9302E+01  2.875E+02  1.102E-05  3.207E-02
      63      1     13      1     12      1       8     9.2247E-01  8.193E-02  3.768E-07  3.121E-02
      65      1     14      1      3      1       8     1.8836E+02  6.884E+04  1.886E-04  8.270E-02
      66      1     14      1      4      1       8     1.8816E+02  1.370E+05  3.770E-04  8.262E-02
      68      1     14      1      6      1       8     6.3509E+01  2.398E+04  6.390E-05  1.060E-01
      71      1     14      1      9      1       8     2.0251E+01  3.104E+03  8.720E-05  4.123E-02
      73      1     14      1     11      1       8     1.9587E+01  1.100E+02  4.156E-06  3.215E-02
      75      1     14      1     13      1       8     3.1361E-01  1.985E-03  9.806E-08  2.956E-02
      80      1     15      1      7      1       8     6.1991E+01  4.289E+04  2.265E-04  5.720E-02
      82      1     15      1     10      1       8     1.9623E+01  7.604E+03  3.199E-04  2.849E-02
      85      1     15      1     14      1       8     7.4800E-03  2.827E-09  1.000E-30  2.575E-02
      91      1     16      1     11      1       8     1.9655E+01  2.534E+04  1.135E-03  2.689E-02
      93      1     16      1     15      1       8     6.0560E-02  6.079E-07  1.000E-30  2.067E-02
      95      1     17      1      3      1       8     1.9833E+02  1.555E+03  3.168E-06  1.047E-01
      96      1     17      1      4      1       8     1.9813E+02  3.098E+03  6.335E-06  1.047E-01
      97      1     17      1      6      1       8     7.3479E+01  1.120E+03  1.818E-06  1.280E-01
      99      1     17      1      9      1       8     3.0222E+01  3.176E+02  2.344E-06  6.327E-02
     102      1     17      1     13      1       8     1.0284E+01  8.233E+01  3.171E-06  5.158E-02
     104      1     18      1      2      1       8     2.1470E+02  3.674E+04  6.461E-05  1.109E-01
     107      1     18      1      5      1       8     7.8336E+01  4.002E+03  1.106E-05  6.296E-02
     108      1     18      1      7      1       8     7.2437E+01  4.126E+02  1.078E-06  8.186E-02
     109      1     18      1      8      1       8     3.2490E+01  7.078E+02  5.085E-06  5.061E-02
     111      1     18      1     10      1       8     3.0069E+01  1.999E+02  1.685E-06  5.315E-02
     113      1     18      1     12      1       8     1.1689E+01  1.248E+02  3.568E-06  5.229E-02
     115      1     18      1     14      1       8     1.0453E+01  6.996E+01  2.614E-06  5.041E-02
     117      1     18      1     17      1       8     4.8232E-01  1.166E-02  5.691E-08  6.519E-02
     119      1     19      1      3      1       8     1.9902E+02  3.595E+04  7.377E-05  1.032E-01
     120      1     19      1      4      1       8     1.9882E+02  7.177E+04  1.479E-04  1.031E-01
     121      1     19      1      6      1       8     7.4170E+01  1.388E+04  2.228E-05  1.265E-01
