#  File format type:   4
#
#  SPECT3D transition powers file.
#  RUN NAME:  ne_750-1300_4mm
#  Total number of transitions   =     4122
#  Number of written transitions =     2042
#  Plasma temperature (eV)       =     3.5000E+02
#  Mass density (g/cm3)          =     1.6758E-04
#  Cell areal density (g/cm2)    =     6.7031E-05
#  Material mass fractions       =     1.0000E+00
#  DCA material number fractions =     1.0000E+00
# -----------------------------------------------------
#
#
#   Trans.  Trans  Upper  Upper  Lower  Lower   Ioniz   Energy     Line Power Line Center Line Width
#   Index   Model  Level  Model  Level  Model   Stage   (eV)       (W/cm2)    Opt. Depth      eV
# --------------------------------------------------------------------------------------------------
       1      1      3      1      2      1       8     1.5889E+01  9.597E+03  1.714E-03  5.804E-03
       2      1      4      1      2      1       8     1.6093E+01  2.020E+04  3.471E-03  5.870E-03
       5      1      5      1      3      1       8     1.2048E+02  1.488E+05  7.915E-04  4.109E-02
       6      1      5      1      4      1       8     1.2027E+02  2.983E+05  1.596E-03  4.102E-02
       7      1      6      1      2      1       8     1.4074E+02  2.776E+06  3.992E-03  1.147E-01
      10      1      6      1      5      1       8     4.3741E+00  6.964E+01  1.417E-05  7.304E-02
      12      1      7      1      3      1       8     1.2638E+02  4.282E+06  2.071E-02  4.242E-02
      13      1      7      1      4      1       8     1.2617E+02  8.375E+06  3.151E-02  5.553E-02
      15      1      7      1      6      1       8     1.5251E+00  1.236E+00  1.392E-06  5.346E-02
      17      1      8      1      3      1       8     1.6632E+02  3.256E+04  1.149E-04  6.064E-02
      18      1      8      1      4      1       8     1.6612E+02  6.474E+04  2.292E-04  6.058E-02
      20      1      8      1      6      1       8     4.1472E+01  1.672E+04  1.050E-04  8.950E-02
      22      1      9      1      2      1       8     1.8400E+02  6.996E+05  1.595E-03  7.998E-02
      25      1      9      1      5      1       8     4.7632E+01  4.824E+04  5.224E-04  3.814E-02
      27      1      9      1      7      1       8     4.1733E+01  7.151E+03  1.196E-04  3.375E-02
      28      1      9      1      8      1       8     1.7861E+00  2.806E+00  7.183E-06  2.830E-02
      30      1     10      1      3      1       8     1.6874E+02  8.126E+05  2.804E-03  6.030E-02
      31      1     10      1      4      1       8     1.6854E+02  1.601E+06  5.335E-03  6.292E-02
      33      1     10      1      6      1       8     4.3893E+01  2.022E+05  1.165E-03  8.535E-02
      36      1     10      1      9      1       8     6.3499E-01  7.431E-02  2.124E-06  2.327E-02
      41      1     11      1      7      1       8     4.2397E+01  7.349E+05  1.044E-02  3.897E-02
      43      1     11      1     10      1       8     2.8907E-02  5.843E-07  6.545E-08  2.176E-02
      45      1     12      1      3      1       8     1.8712E+02  1.407E+04  3.581E-05  7.777E-02
      46      1     12      1      4      1       8     1.8692E+02  2.791E+04  7.123E-05  7.770E-02
      48      1     12      1      6      1       8     6.2272E+01  9.070E+03  2.178E-05  1.066E-01
      51      1     12      1      9      1       8     1.9015E+01  1.975E+03  5.279E-05  4.429E-02
      53      1     13      1      2      1       8     2.0394E+02  3.139E+05  6.621E-04  8.317E-02
      56      1     13      1      5      1       8     6.7569E+01  3.013E+04  1.534E-04  4.130E-02
      58      1     13      1      7      1       8     6.1670E+01  3.510E+03  1.526E-05  6.036E-02
      59      1     13      1      8      1       8     2.1723E+01  3.807E+03  9.439E-05  3.149E-02
      61      1     13      1     10      1       8     1.9302E+01  1.360E+03  4.287E-05  3.399E-02
      63      1     13      1     12      1       8     9.2247E-01  3.876E-01  1.544E-06  3.530E-02
      65      1     14      1      3      1       8     1.8836E+02  3.254E+05  8.308E-04  7.653E-02
      66      1     14      1      4      1       8     1.8816E+02  6.473E+05  1.659E-03  7.647E-02
      68      1     14      1      6      1       8     6.3509E+01  1.135E+05  2.632E-04  1.054E-01
      71      1     14      1      9      1       8     2.0251E+01  1.469E+04  3.479E-04  4.305E-02
      73      1     14      1     11      1       8     1.9587E+01  5.204E+02  1.648E-05  3.369E-02
      75      1     14      1     13      1       8     3.1361E-01  9.389E-03  4.295E-07  3.347E-02
      80      1     15      1      7      1       8     6.1991E+01  2.026E+05  9.329E-04  5.628E-02
      82      1     15      1     10      1       8     1.9623E+01  3.591E+04  1.255E-03  2.991E-02
      85      1     15      1     14      1       8     7.4800E-03  1.336E-08  1.000E-30  2.919E-02
      91      1     16      1     11      1       8     1.9655E+01  1.193E+05  4.578E-03  2.775E-02
      93      1     16      1     15      1       8     6.0560E-02  2.872E-06  1.000E-30  2.343E-02
      95      1     17      1      3      1       8     1.9833E+02  7.416E+03  1.346E-05  1.006E-01
      96      1     17      1      4      1       8     1.9813E+02  1.477E+04  2.687E-05  1.005E-01
      97      1     17      1      6      1       8     7.3479E+01  5.343E+03  7.377E-06  1.294E-01
      99      1     17      1      9      1       8     3.0222E+01  1.514E+03  9.224E-06  6.713E-02
     102      1     17      1     13      1       8     1.0284E+01  3.925E+02  1.245E-05  5.754E-02
     104      1     18      1      2      1       8     2.1470E+02  1.752E+05  2.728E-04  1.061E-01
     107      1     18      1      5      1       8     7.8336E+01  1.908E+04  4.423E-05  6.421E-02
     108      1     18      1      7      1       8     7.2437E+01  1.967E+03  4.310E-06  8.329E-02
     109      1     18      1      8      1       8     3.2490E+01  3.374E+03  1.992E-05  5.441E-02
     111      1     18      1     10      1       8     3.0069E+01  9.531E+02  6.490E-06  5.691E-02
     113      1     18      1     12      1       8     1.1689E+01  5.950E+02  1.394E-05  5.821E-02
     115      1     18      1     14      1       8     1.0453E+01  3.335E+02  1.031E-05  5.619E-02
     117      1     18      1     17      1       8     4.8232E-01  5.558E-02  2.629E-07  7.387E-02
     119      1     19      1      3      1       8     1.9902E+02  1.713E+05  3.152E-04  9.877E-02
     120      1     19      1      4      1       8     1.9882E+02  3.419E+05  6.309E-04  9.869E-02
     121      1     19      1      6      1       8     7.4170E+01  6.617E+04  9.051E-05  1.276E-01
     123      1     19      1      9      1       8     3.0912E+01  1.218E+04  7.246E-05  6.528E-02
     125      1     19      1     11      1       8     3.0248E+01  3.097E+02  2.174E-06  5.592E-02
     127      1     19      1     13      1       8     1.0975E+01  2.146E+03  5.978E-05  5.570E-02
     129      1     19      1     15      1       8     1.0654E+01  1.989E+02  6.527E-06  5.141E-02
     132      1     19      1     18      1       8     2.0831E-01  3.644E-03  1.690E-08  7.172E-02
     136      1     20      1      7      1       8     7.2924E+01  1.029E+05  2.430E-04  7.607E-02
     138      1     20      1     10      1       8     3.0556E+01  2.601E+04  1.957E-04  4.972E-02
     141      1     20      1     14      1       8     1.0940E+01  5.465E+03  1.679E-04  5.153E-02
     143      1     20      1     16      1       8     1.0872E+01  8.627E+01  3.177E-06  4.573E-02
     145      1     20      1     19      1       8     2.7887E-01  1.425E-03  1.000E-30  6.693E-02
     148      1     21      1     11      1       8     3.0535E+01  3.588E+04  2.904E-04  4.795E-02
     150      1     21      1     15      1       8     1.0940E+01  1.087E+04  3.891E-04  4.346E-02
     153      1     21      1     20      1       8     7.5365E-03  7.827E-09  1.000E-30  5.729E-02
     157      1     22      1     16      1       8     1.0881E+01  1.955E+04  8.306E-04  3.445E-02
     161      1     23      1      3      1       8     2.0517E+02  4.392E+03  5.646E-06  1.347E-01
     162      1     23      1      4      1       8     2.0497E+02  8.758E+03  1.128E-05  1.347E-01
     163      1     23      1      6      1       8     8.0323E+01  3.344E+03  3.020E-06  1.636E-01
     164      1     23      1      9      1       8     3.7065E+01  1.047E+03  2.576E-06  1.013E-01
     166      1     23      1     13      1       8     1.7128E+01  3.613E+02  2.441E-06  9.167E-02
     169      1     23      1     18      1       8     6.3616E+00  1.147E+02  3.651E-06  1.077E-01
     171      1     24      1      2      1       8     2.2123E+02  1.052E+05  1.152E-04  1.457E-01
     172      1     24      1      5      1       8     8.4862E+01  1.221E+04  1.449E-05  1.038E-01
     173      1     24      1      7      1       8     7.8963E+01  1.178E+03  1.487E-06  1.177E-01
     174      1     24      1      8      1       8     3.9016E+01  2.464E+03  5.683E-06  9.400E-02
     175      1     24      1     10      1       8     3.6595E+01  6.198E+02  1.651E-06  9.134E-02
     176      1     24      1     12      1       8     1.8215E+01  6.090E+02  3.542E-06  9.781E-02
     178      1     24      1     14      1       8     1.6979E+01  2.791E+02  1.937E-06  9.063E-02
     180      1     24      1     17      1       8     7.0085E+00  1.306E+02  3.309E-06  1.135E-01
     182      1     24      1     19      1       8     6.3179E+00  9.970E+01  3.339E-06  1.060E-01
     184      1     24      1     23      1       8     1.6457E-01  1.942E-03  3.982E-08  1.432E-01
     186      1     25      1      3      1       8     2.0544E+02  1.006E+05  1.320E-04  1.324E-01
     187      1     25      1      4      1       8     2.0523E+02  2.007E+05  2.639E-04  1.324E-01
     188      1     25      1      6      1       8     8.0584E+01  4.128E+04  3.767E-05  1.613E-01
     189      1     25      1      9      1       8     3.7326E+01  8.544E+03  2.133E-05  9.897E-02
     190      1     25      1     11      1       8     3.6662E+01  1.830E+02  5.058E-07  8.960E-02
     192      1     25      1     13      1       8     1.7389E+01  2.103E+03  1.409E-05  8.938E-02
     194      1     25      1     15      1       8     1.7068E+01  1.442E+02  1.069E-06  8.509E-02
     197      1     25      1     18      1       8     6.6220E+00  4.542E+02  1.336E-05  1.054E-01
     199      1     25      1     20      1       8     6.1349E+00  5.980E+01  2.388E-06  1.004E-01
     202      1     25      1     24      1       8     9.5840E-02  2.898E-04  1.000E-30  1.409E-01
     204      1     26      1      7      1       8     7.9363E+01  5.869E+04  7.927E-05  1.095E-01
     205      1     26      1     10      1       8     3.6995E+01  1.672E+04  4.843E-05  8.310E-02
     207      1     26      1     14      1       8     1.7379E+01  4.735E+03  3.404E-05  8.238E-02
     209      1     26      1     16      1       8     1.7311E+01  5.122E+01  4.160E-07  7.658E-02
     211      1     26      1     19      1       8     6.7178E+00  1.181E+03  3.584E-05  9.778E-02
     213      1     26      1     21      1       8     6.4314E+00  4.363E+01  1.821E-06  8.965E-02
     216      1     26      1     25      1       8     3.0410E-01  2.142E-03  8.793E-10  1.282E-01
     218      1     27      1     11      1       8     3.6971E+01  1.895E+04  5.965E-05  7.727E-02
     220      1     27      1     15      1       8     1.7377E+01  7.770E+03  6.425E-05  7.277E-02
     223      1     27      1     20      1       8     6.4438E+00  1.888E+03  7.205E-05  8.811E-02
     225      1     27      1     22      1       8     6.4350E+00  1.685E+01  9.579E-07  7.682E-02
     227      1     27      1     26      1       8     4.8600E-03  2.823E-09  1.000E-30  1.152E-01
     230      1     28      1     16      1       8     1.7317E+01  8.725E+03  8.809E-05  6.145E-02
     232      1     28      1     21      1       8     6.4372E+00  3.279E+03  1.482E-04  7.452E-02
     236      1     29      1      2      1       8     2.2538E+02  6.331E+04  5.424E-05  1.918E-01
     237      1     29      1      5      1       8     8.9018E+01  7.632E+03  5.817E-06  1.499E-01
     238      1     29      1      7      1       8     8.3119E+01  7.028E+02  5.773E-07  1.690E-01
     239      1     29      1      8      1       8     4.3172E+01  1.632E+03  2.045E-06  1.401E-01
     240      1     29      1     10      1       8     4.0751E+01  3.824E+02  5.384E-07  1.426E-01
     241      1     29      1     12      1       8     2.2372E+01  4.550E+02  1.196E-06  1.439E-01
     242      1     29      1     14      1       8     2.1136E+01  1.854E+02  5.541E-07  1.419E-01
     243      1     29      1     17      1       8     1.1165E+01  1.350E+02  9.804E-07  1.596E-01
     245      1     29      1     19      1       8     1.0474E+01  8.473E+01  7.298E-07  1.573E-01
     247      1     29      1     23      1       8     4.3209E+00  2.806E+01  9.777E-07  1.893E-01
     249      1     29      1     25      1       8     4.0605E+00  3.085E+01  1.273E-06  1.869E-01
     252      1     30      1      3      1       8     2.0959E+02  2.648E+03  2.511E-06  1.854E-01
     253      1     30      1      4      1       8     2.0939E+02  5.265E+03  5.003E-06  1.854E-01
     254      1     30      1      6      1       8     8.4742E+01  2.060E+03  1.335E-06  2.144E-01
     255      1     30      1      9      1       8     4.1484E+01  6.783E+02  8.934E-07  1.520E-01
     256      1     30      1     13      1       8     2.1547E+01  2.577E+02  7.305E-07  1.424E-01
     258      1     30      1     18      1       8     1.0780E+01  1.050E+02  8.213E-07  1.584E-01
     261      1     30      1     24      1       8     4.2541E+00  3.854E+01  1.371E-06  1.938E-01
     263      1     30      1     29      1       8     9.7810E-02  4.161E-04  9.993E-09  2.373E-01
     265      1     31      1      3      1       8     2.0968E+02  5.921E+04  5.789E-05  1.829E-01
     266      1     31      1      4      1       8     2.0947E+02  1.179E+05  1.155E-04  1.828E-01
     267      1     31      1      6      1       8     8.4824E+01  2.528E+04  1.681E-05  2.117E-01
     268      1     31      1      9      1       8     4.1566E+01  5.587E+03  7.587E-06  1.494E-01
     269      1     31      1     11      1       8     4.0902E+01  1.078E+02  1.560E-07  1.400E-01
     270      1     31      1     13      1       8     2.1629E+01  1.562E+03  4.533E-06  1.398E-01
     271      1     31      1     15      1       8     2.1308E+01  9.132E+01  2.847E-07  1.355E-01
     273      1     31      1     18      1       8     1.0862E+01  4.755E+02  3.755E-06  1.558E-01
     275      1     31      1     20      1       8     1.0375E+01  5.159E+01  4.921E-07  1.509E-01
     278      1     31      1     24      1       8     4.3360E+00  1.183E+02  4.097E-06  1.912E-01
     280      1     31      1     26      1       8     3.9361E+00  2.054E+01  9.940E-07  1.784E-01
     282      1     31      1     29      1       8     1.7973E-01  2.877E-03  1.349E-08  2.347E-01
     285      1     32      1      7      1       8     8.3517E+01  3.392E+04  2.971E-05  1.583E-01
     286      1     32      1     10      1       8     4.1149E+01  1.025E+04  1.548E-05  1.319E-01
     287      1     32      1     14      1       8     2.1534E+01  3.253E+03  1.008E-05  1.312E-01
     288      1     32      1     16      1       8     2.1466E+01  2.840E+01  9.572E-08  1.254E-01
     290      1     32      1     19      1       8     1.0872E+01  1.066E+03  8.944E-06  1.466E-01
     292      1     32      1     21      1       8     1.0586E+01  2.963E+01  3.048E-07  1.384E-01
     295      1     32      1     25      1       8     4.4586E+00  3.124E+02  1.062E-05  1.767E-01
     297      1     32      1     27      1       8     4.1496E+00  1.857E+01  8.950E-07  1.638E-01
     300      1     32      1     31      1       8     2.1835E-01  8.303E-04  1.364E-09  2.244E-01
     302      1     33      1     11      1       8     4.1124E+01  1.041E+04  1.676E-05  1.236E-01
     303      1     33      1     15      1       8     2.1530E+01  4.784E+03  1.652E-05  1.191E-01
     305      1     33      1     20      1       8     1.0597E+01  1.629E+03  1.630E-05  1.345E-01
     307      1     33      1     22      1       8     1.0588E+01  9.425E+00  1.225E-07  1.232E-01
     309      1     33      1     26      1       8     4.1578E+00  4.297E+02  1.902E-05  1.617E-01
     311      1     33      1     28      1       8     4.1519E+00  1.081E+01  6.405E-07  1.461E-01
     313      1     33      1     32      1       8     3.3000E-03  1.002E-09  1.000E-30  2.076E-01
     315      1     34      1     16      1       8     2.1470E+01  4.313E+03  1.737E-05  1.047E-01
     317      1     34      1     21      1       8     1.0590E+01  2.272E+03  2.678E-05  1.178E-01
     320      1     34      1     27      1       8     4.1536E+00  7.163E+02  3.634E-05  1.432E-01
     324      1     35      1      2      1       8     2.2829E+02  3.148E+04  2.571E-05  2.654E-01
     325      1     35      1      5      1       8     9.1926E+01  3.867E+03  2.477E-06  2.235E-01
     326      1     35      1      7      1       8     8.6026E+01  3.490E+02  2.476E-07  2.426E-01
     327      1     35      1      8      1       8     4.6080E+01  8.648E+02  8.250E-07  2.137E-01
     328      1     35      1     10      1       8     4.3659E+01  1.927E+02  2.085E-07  2.162E-01
     329      1     35      1     12      1       8     2.5279E+01  2.566E+02  4.745E-07  2.175E-01
