#  File format type:   4
#
#  SPECT3D transition powers file.
#  RUN NAME:  ne_750-1300_4mm
#  Total number of transitions   =     4122
#  Number of written transitions =     2052
#  Plasma temperature (eV)       =     2.5000E+02
#  Mass density (g/cm3)          =     1.6758E-03
#  Cell areal density (g/cm2)    =     6.7031E-04
#  Material mass fractions       =     1.0000E+00
#  DCA material number fractions =     1.0000E+00
# -----------------------------------------------------
#
#
#   Trans.  Trans  Upper  Upper  Lower  Lower   Ioniz   Energy     Line Power Line Center Line Width
#   Index   Model  Level  Model  Level  Model   Stage   (eV)       (W/cm2)    Opt. Depth      eV
# --------------------------------------------------------------------------------------------------
       1      1      3      1      2      1       8     1.5889E+01  9.885E+04  5.610E-03  1.276E-02
       2      1      4      1      2      1       8     1.6093E+01  2.068E+05  1.175E-02  1.282E-02
       5      1      5      1      3      1       8     1.2048E+02  6.363E+06  4.022E-03  6.191E-02
       6      1      5      1      4      1       8     1.2027E+02  1.271E+07  8.075E-03  6.185E-02
       7      1      6      1      2      1       8     1.4074E+02  1.173E+08  2.703E-02  1.338E-01
      10      1      6      1      5      1       8     4.3741E+00  3.046E+03  1.931E-04  1.180E-01
      12      1      7      1      3      1       8     1.2638E+02  1.730E+08  1.240E-01  5.539E-02
      13      1      7      1      4      1       8     1.2617E+02  3.016E+08  2.006E-01  6.851E-02
      15      1      7      1      6      1       8     1.5251E+00  5.414E+01  2.739E-05  9.101E-02
      17      1      8      1      3      1       8     1.6632E+02  2.562E+06  3.980E-04  1.320E-01
      18      1      8      1      4      1       8     1.6612E+02  5.092E+06  7.910E-04  1.320E-01
      20      1      8      1      6      1       8     4.1472E+01  1.315E+06  8.517E-04  1.855E-01
      22      1      9      1      2      1       8     1.8400E+02  5.509E+07  6.699E-03  1.497E-01
      25      1      9      1      5      1       8     4.7632E+01  3.811E+06  2.295E-03  1.337E-01
      27      1      9      1      7      1       8     4.1733E+01  5.660E+05  4.920E-04  1.220E-01
      28      1      9      1      8      1       8     1.7861E+00  2.220E+02  3.919E-05  1.790E-01
      30      1     10      1      3      1       8     1.6874E+02  6.397E+07  1.112E-02  1.188E-01
      31      1     10      1      4      1       8     1.6854E+02  1.254E+08  2.164E-02  1.215E-01
      33      1     10      1      6      1       8     4.3893E+01  1.590E+07  1.018E-02  1.685E-01
      36      1     10      1      9      1       8     6.3499E-01  5.897E+00  9.107E-06  1.612E-01
      41      1     11      1      7      1       8     4.2397E+01  5.583E+07  6.539E-02  9.949E-02
      43      1     11      1     10      1       8     2.8907E-02  4.646E-05  1.000E-30  1.320E-01
      45      1     12      1      3      1       8     1.8712E+02  1.267E+06  7.596E-05  2.613E-01
      46      1     12      1      4      1       8     1.8692E+02  2.512E+06  1.505E-04  2.613E-01
      48      1     12      1      6      1       8     6.2272E+01  8.163E+05  1.289E-04  3.148E-01
      51      1     12      1      9      1       8     1.9015E+01  1.777E+05  1.867E-04  3.073E-01
      53      1     13      1      2      1       8     2.0394E+02  2.816E+07  1.481E-03  2.660E-01
      56      1     13      1      5      1       8     6.7569E+01  2.706E+06  3.900E-04  2.500E-01
      58      1     13      1      7      1       8     6.1670E+01  3.151E+05  5.683E-05  2.618E-01
      59      1     13      1      8      1       8     2.1723E+01  3.419E+05  2.732E-04  2.953E-01
      61      1     13      1     10      1       8     1.9302E+01  1.221E+05  1.303E-04  2.852E-01
      63      1     13      1     12      1       8     9.2247E-01  3.480E+01  8.643E-06  4.133E-01
      65      1     14      1      3      1       8     1.8836E+02  2.917E+07  1.897E-03  2.421E-01
      66      1     14      1      4      1       8     1.8816E+02  5.797E+07  3.772E-03  2.421E-01
      68      1     14      1      6      1       8     6.3509E+01  1.017E+07  1.671E-03  2.956E-01
      71      1     14      1      9      1       8     2.0251E+01  1.316E+06  1.308E-03  2.881E-01
      73      1     14      1     11      1       8     1.9587E+01  4.671E+04  5.602E-05  2.511E-01
      75      1     14      1     13      1       8     3.1361E-01  8.427E-01  1.893E-06  3.936E-01
      80      1     15      1      7      1       8     6.1991E+01  1.810E+07  4.086E-03  2.124E-01
      82      1     15      1     10      1       8     1.9623E+01  3.209E+06  4.045E-03  2.358E-01
      85      1     15      1     14      1       8     7.4800E-03  1.198E-06  1.000E-30  3.441E-01
      91      1     16      1     11      1       8     1.9655E+01  1.053E+07  1.776E-02  1.829E-01
      93      1     16      1     15      1       8     6.0560E-02  2.568E-04  1.181E-09  2.761E-01
      95      1     17      1      3      1       8     1.9833E+02  6.033E+05  1.834E-05  4.918E-01
      96      1     17      1      4      1       8     1.9813E+02  1.202E+06  3.649E-05  4.917E-01
      97      1     17      1      6      1       8     7.3479E+01  4.347E+05  3.024E-05  5.452E-01
      99      1     17      1      9      1       8     3.0222E+01  1.232E+05  3.298E-05  5.378E-01
     102      1     17      1     13      1       8     1.0284E+01  3.194E+04  5.178E-05  6.433E-01
     104      1     18      1      2      1       8     2.1470E+02  1.397E+07  3.856E-04  4.990E-01
     107      1     18      1      5      1       8     7.8336E+01  1.522E+06  9.611E-05  4.830E-01
     108      1     18      1      7      1       8     7.2437E+01  1.569E+05  1.198E-05  4.948E-01
     109      1     18      1      8      1       8     3.2490E+01  2.692E+05  6.321E-05  5.283E-01
     111      1     18      1     10      1       8     3.0069E+01  7.602E+04  2.137E-05  5.181E-01
     113      1     18      1     12      1       8     1.1689E+01  4.746E+04  6.042E-05  6.463E-01
     115      1     18      1     14      1       8     1.0453E+01  2.661E+04  4.362E-05  6.265E-01
     117      1     18      1     17      1       8     4.8232E-01  4.434E+00  1.874E-06  8.707E-01
     119      1     19      1      3      1       8     1.9902E+02  1.356E+07  4.455E-04  4.674E-01
     120      1     19      1      4      1       8     1.9882E+02  2.704E+07  8.883E-04  4.674E-01
     121      1     19      1      6      1       8     7.4170E+01  5.236E+06  3.839E-04  5.209E-01
     123      1     19      1      9      1       8     3.0912E+01  9.640E+05  2.659E-04  5.134E-01
     125      1     19      1     11      1       8     3.0248E+01  2.450E+04  7.527E-06  4.764E-01
     127      1     19      1     13      1       8     1.0975E+01  1.698E+05  2.571E-04  6.189E-01
     129      1     19      1     15      1       8     1.0654E+01  1.573E+04  2.757E-05  5.694E-01
     132      1     19      1     18      1       8     2.0831E-01  2.883E-01  5.998E-07  8.461E-01
     136      1     20      1      7      1       8     7.2924E+01  8.116E+06  7.327E-04  4.212E-01
     138      1     20      1     10      1       8     3.0556E+01  2.052E+06  6.557E-04  4.446E-01
     141      1     20      1     14      1       8     1.0940E+01  4.312E+05  7.304E-04  5.555E-01
     143      1     20      1     16      1       8     1.0872E+01  6.811E+03  1.343E-05  4.875E-01
     145      1     20      1     19      1       8     2.7887E-01  1.125E-01  1.311E-07  7.750E-01
     148      1     21      1     11      1       8     3.0535E+01  2.823E+06  1.096E-03  3.731E-01
     150      1     21      1     15      1       8     1.0940E+01  8.544E+05  1.723E-03  4.662E-01
     153      1     21      1     20      1       8     7.5365E-03  6.164E-07  1.000E-30  6.701E-01
     157      1     22      1     16      1       8     1.0881E+01  1.523E+06  3.972E-03  3.633E-01
     161      1     23      1      3      1       8     2.0517E+02  1.883E+05  5.731E-06  8.710E-01
     162      1     23      1      4      1       8     2.0497E+02  3.754E+05  1.141E-05  8.709E-01
     163      1     23      1      6      1       8     8.0323E+01  1.433E+05  9.285E-06  9.244E-01
     164      1     23      1      9      1       8     3.7065E+01  4.488E+04  9.150E-06  9.169E-01
     166      1     23      1     13      1       8     1.7128E+01  1.549E+04  1.139E-05  1.022E+00
     169      1     23      1     18      1       8     6.3616E+00  4.918E+03  1.767E-05  1.250E+00
     171      1     24      1      2      1       8     2.2123E+02  4.218E+06  1.231E-04  8.881E-01
     172      1     24      1      5      1       8     8.4862E+01  4.895E+05  2.991E-05  8.720E-01
     173      1     24      1      7      1       8     7.8963E+01  4.724E+04  3.360E-06  8.786E-01
     174      1     24      1      8      1       8     3.9016E+01  9.883E+04  1.935E-05  9.173E-01
     175      1     24      1     10      1       8     3.6595E+01  2.486E+04  5.600E-06  9.020E-01
     176      1     24      1     12      1       8     1.8215E+01  2.443E+04  1.694E-05  1.035E+00
     178      1     24      1     14      1       8     1.6979E+01  1.119E+04  9.069E-06  1.010E+00
     180      1     24      1     17      1       8     7.0085E+00  5.239E+03  1.678E-05  1.260E+00
     182      1     24      1     19      1       8     6.3179E+00  3.999E+03  1.579E-05  1.230E+00
     184      1     24      1     23      1       8     1.6457E-01  7.790E-02  1.542E-07  1.635E+00
     186      1     25      1      3      1       8     2.0544E+02  3.938E+06  1.362E-04  8.428E-01
