#  File format type:   4
#
#  SPECT3D transition powers file.
#  RUN NAME:  ne_60-200ev_1e18-1e20_4mm
#  Total number of transitions   =     4122
#  Number of written transitions =     1807
#  Plasma temperature (eV)       =     6.0000E+01
#  Mass density (g/cm3)          =     8.3789E-04
#  Cell areal density (g/cm2)    =     3.3515E-04
#  Material mass fractions       =     1.0000E+00
#  DCA material number fractions =     1.0000E+00
# -----------------------------------------------------
#
#
#   Trans.  Trans  Upper  Upper  Lower  Lower   Ioniz   Energy     Line Power Line Center Line Width
#   Index   Model  Level  Model  Level  Model   Stage   (eV)       (W/cm2)    Opt. Depth      eV
# --------------------------------------------------------------------------------------------------
       1      1      3      1      2      1       8     1.5889E+01  9.338E+06  8.870E+00  8.986E-03
       2      1      4      1      2      1       8     1.6093E+01  1.402E+07  1.823E+01  9.013E-03
       5      1      5      1      3      1       8     1.2048E+02  3.761E+08  3.137E+00  3.979E-02
       6      1      5      1      4      1       8     1.2027E+02  5.546E+08  6.296E+00  3.977E-02
       7      1      6      1      2      1       8     1.4074E+02  1.627E+09  2.046E+01  1.090E-01
      10      1      6      1      5      1       8     4.3741E+00  4.335E+05  1.179E-01  1.082E-01
      12      1      7      1      3      1       8     1.2638E+02  2.062E+09  1.031E+02  3.401E-02
      13      1      7      1      4      1       8     1.2617E+02  2.690E+09  1.522E+02  4.715E-02
      15      1      7      1      6      1       8     1.5251E+00  8.227E+03  2.096E-02  8.310E-02
      17      1      8      1      3      1       8     1.6632E+02  2.037E+08  2.681E-01  9.278E-02
      18      1      8      1      4      1       8     1.6612E+02  3.452E+08  5.328E-01  9.275E-02
      20      1      8      1      6      1       8     4.1472E+01  9.929E+07  3.472E-01  1.597E-01
      22      1      9      1      2      1       8     1.8400E+02  1.516E+09  5.234E+00  1.082E-01
      25      1      9      1      5      1       8     4.7632E+01  2.048E+08  1.020E+00  1.071E-01
      27      1      9      1      7      1       8     4.1733E+01  4.617E+07  2.021E-01  9.778E-02
      28      1      9      1      8      1       8     1.7861E+00  2.114E+04  1.745E-02  1.479E-01
      30      1     10      1      3      1       8     1.6874E+02  1.477E+09  7.657E+00  8.184E-02
      31      1     10      1      4      1       8     1.6854E+02  2.148E+09  1.490E+01  8.450E-02
      33      1     10      1      6      1       8     4.3893E+01  4.824E+08  4.163E+00  1.449E-01
