#  File format type:   4
#
#  SPECT3D transition powers file.
#  RUN NAME:  ne_60-200ev_1e18-1e20_4mm
#  Total number of transitions   =     4122
#  Number of written transitions =     2055
#  Plasma temperature (eV)       =     1.2000E+02
#  Mass density (g/cm3)          =     3.3515E-03
#  Cell areal density (g/cm2)    =     1.3406E-03
#  Material mass fractions       =     1.0000E+00
#  DCA material number fractions =     1.0000E+00
# -----------------------------------------------------
#
#
#   Trans.  Trans  Upper  Upper  Lower  Lower   Ioniz   Energy     Line Power Line Center Line Width
#   Index   Model  Level  Model  Level  Model   Stage   (eV)       (W/cm2)    Opt. Depth      eV
# --------------------------------------------------------------------------------------------------
       1      1      3      1      2      1       8     1.5889E+01  1.560E+07  1.020E+00  2.379E-02
       2      1      4      1      2      1       8     1.6093E+01  2.479E+07  2.108E+00  2.383E-02
       5      1      5      1      3      1       8     1.2048E+02  1.292E+09  6.278E-01  9.460E-02
       6      1      5      1      4      1       8     1.2027E+02  2.035E+09  1.262E+00  9.456E-02
       7      1      6      1      2      1       8     1.4074E+02  9.696E+09  6.259E+00  1.638E-01
      10      1      6      1      5      1       8     4.3741E+00  8.792E+05  6.047E-02  1.897E-01
      12      1      7      1      3      1       8     1.2638E+02  8.366E+09  2.279E+01  7.553E-02
      13      1      7      1      4      1       8     1.2617E+02  1.263E+10  4.039E+01  8.867E-02
      15      1      7      1      6      1       8     1.5251E+00  1.625E+04  1.052E-02  1.508E-01
      17      1      8      1      3      1       8     1.6632E+02  6.673E+08  5.343E-02  2.452E-01
      18      1      8      1      4      1       8     1.6612E+02  1.267E+09  1.063E-01  2.451E-01
      20      1      8      1      6      1       8     4.1472E+01  3.108E+08  1.704E-01  3.383E-01
      22      1      9      1      2      1       8     1.8400E+02  8.371E+09  1.011E+00  2.601E-01
      25      1      9      1      5      1       8     4.7632E+01  7.663E+08  4.001E-01  2.858E-01
      27      1      9      1      7      1       8     4.1733E+01  1.428E+08  8.091E-02  2.626E-01
      28      1      9      1      8      1       8     1.7861E+00  5.986E+04  8.176E-03  4.191E-01
      30      1     10      1      3      1       8     1.6874E+02  8.283E+09  1.552E+00  2.114E-01
      31      1     10      1      4      1       8     1.6854E+02  1.243E+10  3.039E+00  2.141E-01
      33      1     10      1      6      1       8     4.3893E+01  1.825E+09  2.092E+00  3.007E-01
      36      1     10      1      9      1       8     6.3499E-01  1.596E+03  1.855E-03  3.812E-01
      41      1     11      1      7      1       8     4.2397E+01  3.113E+09  1.197E+01  1.958E-01
      43      1     11      1     10      1       8     2.8907E-02  1.260E-02  4.445E-06  3.078E-01
      45      1     12      1      3      1       8     1.8712E+02  3.100E+08  9.083E-03  5.532E-01
      46      1     12      1      4      1       8     1.8692E+02  6.095E+08  1.802E-02  5.531E-01
      48      1     12      1      6      1       8     6.2272E+01  1.970E+08  2.354E-02  6.463E-01
      51      1     12      1      9      1       8     1.9015E+01  4.245E+07  3.469E-02  7.265E-01
      53      1     13      1      2      1       8     2.0394E+02  5.897E+09  1.857E-01  5.567E-01
      56      1     13      1      5      1       8     6.7569E+01  6.230E+08  6.744E-02  5.823E-01
      58      1     13      1      7      1       8     6.1670E+01  7.655E+07  9.546E-03  5.825E-01
      59      1     13      1      8      1       8     2.1723E+01  7.985E+07  5.151E-02  7.157E-01
      61      1     13      1     10      1       8     1.9302E+01  2.925E+07  2.424E-02  6.854E-01
      63      1     13      1     12      1       8     9.2247E-01  8.518E+03  1.726E-03  1.016E+00
      65      1     14      1      3      1       8     1.8836E+02  5.909E+09  2.294E-01  5.054E-01
      66      1     14      1      4      1       8     1.8816E+02  1.017E+10  4.570E-01  5.053E-01
      68      1     14      1      6      1       8     6.3509E+01  1.946E+09  3.117E-01  5.985E-01
      71      1     14      1      9      1       8     2.0251E+01  2.636E+08  2.444E-01  6.787E-01
      73      1     14      1     11      1       8     1.9587E+01  1.132E+07  1.042E-02  5.975E-01
      75      1     14      1     13      1       8     3.1361E-01  2.063E+02  3.742E-04  9.677E-01
      80      1     15      1      7      1       8     6.1991E+01  2.806E+09  7.006E-01  4.610E-01
      82      1     15      1     10      1       8     1.9623E+01  4.855E+08  7.548E-01  5.638E-01
      85      1     15      1     14      1       8     7.4800E-03  2.936E-04  3.656E-08  8.460E-01
      91      1     16      1     11      1       8     1.9655E+01  9.072E+08  3.316E+00  4.302E-01
      93      1     16      1     15      1       8     6.0560E-02  6.303E-02  3.669E-06  6.789E-01
      95      1     17      1      3      1       8     1.9833E+02  1.217E+08  2.177E-03  1.115E+00
      96      1     17      1      4      1       8     1.9813E+02  2.419E+08  4.337E-03  1.114E+00
      97      1     17      1      6      1       8     7.3479E+01  8.742E+07  5.275E-03  1.208E+00
      99      1     17      1      9      1       8     3.0222E+01  2.476E+07  6.185E-03  1.288E+00
     102      1     17      1     13      1       8     1.0284E+01  6.397E+06  9.538E-03  1.577E+00
     104      1     18      1      2      1       8     2.1470E+02  2.643E+09  4.748E-02  1.124E+00
     107      1     18      1      5      1       8     7.8336E+01  2.962E+08  1.678E-02  1.150E+00
     108      1     18      1      7      1       8     7.2437E+01  3.099E+07  2.009E-03  1.150E+00
     109      1     18      1      8      1       8     3.2490E+01  5.264E+07  1.195E-02  1.283E+00
     111      1     18      1     10      1       8     3.0069E+01  1.498E+07  4.005E-03  1.253E+00
     113      1     18      1     12      1       8     1.1689E+01  9.287E+06  1.126E-02  1.584E+00
     115      1     18      1     14      1       8     1.0453E+01  5.223E+06  8.040E-03  1.535E+00
     117      1     18      1     17      1       8     4.8232E-01  8.772E+02  3.166E-04  2.141E+00
     119      1     19      1      3      1       8     1.9902E+02  2.535E+09  5.297E-02  1.054E+00
