#  File format type:   4
#
#  SPECT3D transition powers file.
#  RUN NAME:  ne_60-200ev_1e18-1e20_4mm
#  Total number of transitions   =     4122
#  Number of written transitions =     2036
#  Plasma temperature (eV)       =     2.0000E+02
#  Mass density (g/cm3)          =     3.3515E-05
#  Cell areal density (g/cm2)    =     1.3406E-05
#  Material mass fractions       =     1.0000E+00
#  DCA material number fractions =     1.0000E+00
# -----------------------------------------------------
#
#
#   Trans.  Trans  Upper  Upper  Lower  Lower   Ioniz   Energy     Line Power Line Center Line Width
#   Index   Model  Level  Model  Level  Model   Stage   (eV)       (W/cm2)    Opt. Depth      eV
# --------------------------------------------------------------------------------------------------
       1      1      3      1      2      1       8     1.5889E+01  7.727E+04  1.637E-02  4.036E-03
       2      1      4      1      2      1       8     1.6093E+01  1.561E+05  3.725E-02  4.085E-03
       5      1      5      1      3      1       8     1.2048E+02  4.243E+05  9.432E-03  2.985E-02
       6      1      5      1      4      1       8     1.2027E+02  8.399E+05  1.876E-02  2.980E-02
       7      1      6      1      2      1       8     1.4074E+02  7.348E+06  3.762E-02  1.019E-01
      10      1      6      1      5      1       8     4.3741E+00  1.936E+02  8.134E-05  6.962E-02
      12      1      7      1      3      1       8     1.2638E+02  8.766E+06  2.432E-01  3.124E-02
      13      1      7      1      4      1       8     1.2617E+02  1.604E+07  3.361E-01  4.436E-02
      15      1      7      1      6      1       8     1.5251E+00  3.255E+00  3.377E-05  5.079E-02
      17      1      8      1      3      1       8     1.6632E+02  6.025E+04  1.390E-03  4.223E-02
      18      1      8      1      4      1       8     1.6612E+02  1.197E+05  2.735E-03  4.218E-02
      20      1      8      1      6      1       8     4.1472E+01  3.098E+04  4.115E-04  7.959E-02
      22      1      9      1      2      1       8     1.8400E+02  1.248E+06  1.744E-02  6.024E-02
      25      1      9      1      5      1       8     4.7632E+01  8.791E+04  2.589E-03  2.775E-02
      27      1      9      1      7      1       8     4.1733E+01  1.305E+04  5.360E-04  2.434E-02
      28      1      9      1      8      1       8     1.7861E+00  5.124E+00  4.521E-05  1.791E-02
      30      1     10      1      3      1       8     1.6874E+02  1.395E+06  3.369E-02  4.256E-02
      31      1     10      1      4      1       8     1.6854E+02  2.661E+06  6.205E-02  4.520E-02
      33      1     10      1      6      1       8     4.3893E+01  3.618E+05  4.570E-03  7.612E-02
      36      1     10      1      9      1       8     6.3499E-01  1.334E-01  2.689E-05  1.384E-02
      41      1     11      1      7      1       8     4.2397E+01  1.240E+06  4.222E-02  3.140E-02
      43      1     11      1     10      1       8     2.8907E-02  1.030E-06  1.884E-06  1.426E-02
      45      1     12      1      3      1       8     1.8712E+02  2.036E+04  4.681E-04  5.002E-02
      46      1     12      1      4      1       8     1.8692E+02  4.034E+04  9.184E-04  4.997E-02
      48      1     12      1      6      1       8     6.2272E+01  1.312E+04  9.114E-05  8.737E-02
      51      1     12      1      9      1       8     1.9015E+01  2.856E+03  3.227E-04  2.485E-02
      53      1     13      1      2      1       8     2.0394E+02  4.463E+05  8.342E-03  5.411E-02
      56      1     13      1      5      1       8     6.7569E+01  4.329E+04  1.096E-03  2.159E-02
      58      1     13      1      7      1       8     6.1670E+01  5.047E+03  7.164E-05  4.163E-02
      59      1     13      1      8      1       8     2.1723E+01  5.470E+03  9.761E-04  1.178E-02
      61      1     13      1     10      1       8     1.9302E+01  1.956E+03  3.353E-04  1.534E-02
      63      1     13      1     12      1       8     9.2247E-01  5.574E-01  2.095E-05  9.507E-03
      65      1     14      1      3      1       8     1.8836E+02  4.582E+05  1.072E-02  4.991E-02
      66      1     14      1      4      1       8     1.8816E+02  8.990E+05  2.111E-02  4.986E-02
      68      1     14      1      6      1       8     6.3509E+01  1.620E+05  1.088E-03  8.728E-02
      71      1     14      1      9      1       8     2.0251E+01  2.095E+04  2.067E-03  2.473E-02
      73      1     14      1     11      1       8     1.9587E+01  7.438E+02  1.040E-04  1.731E-02
      75      1     14      1     13      1       8     3.1361E-01  1.342E-02  1.013E-05  8.950E-03
      80      1     15      1      7      1       8     6.1991E+01  2.885E+05  4.184E-03  4.061E-02
      82      1     15      1     10      1       8     1.9623E+01  5.068E+04  9.163E-03  1.430E-02
      85      1     15      1     14      1       8     7.4800E-03  1.909E-08  1.000E-30  7.767E-03
      91      1     16      1     11      1       8     1.9655E+01  1.648E+05  2.593E-02  1.560E-02
      93      1     16      1     15      1       8     6.0560E-02  4.099E-06  1.000E-30  6.235E-03
      95      1     17      1      3      1       8     1.9833E+02  9.798E+03  2.014E-04  5.783E-02
      96      1     17      1      4      1       8     1.9813E+02  1.952E+04  3.968E-04  5.778E-02
      97      1     17      1      6      1       8     7.3479E+01  7.059E+03  3.442E-05  9.517E-02
      99      1     17      1      9      1       8     3.0222E+01  2.001E+03  6.667E-05  3.265E-02
     102      1     17      1     13      1       8     1.0284E+01  5.186E+02  1.516E-04  1.686E-02
     104      1     18      1      2      1       8     2.1470E+02  2.303E+05  3.902E-03  6.185E-02
     107      1     18      1      5      1       8     7.8336E+01  2.518E+04  3.769E-04  2.934E-02
     108      1     18      1      7      1       8     7.2437E+01  2.597E+03  2.435E-05  4.939E-02
     109      1     18      1      8      1       8     3.2490E+01  4.454E+03  2.116E-04  1.953E-02
     111      1     18      1     10      1       8     3.0069E+01  1.258E+03  5.799E-05  2.309E-02
     113      1     18      1     12      1       8     1.1689E+01  7.853E+02  1.714E-04  1.726E-02
     115      1     18      1     14      1       8     1.0453E+01  4.403E+02  1.224E-04  1.655E-02
     117      1     18      1     17      1       8     4.8232E-01  7.337E-02  2.961E-06  1.964E-02
     119      1     19      1      3      1       8     1.9902E+02  2.251E+05  4.641E-03  5.746E-02
     120      1     19      1      4      1       8     1.9882E+02  4.454E+05  9.163E-03  5.741E-02
     121      1     19      1      6      1       8     7.4170E+01  8.732E+04  4.177E-04  9.482E-02
     123      1     19      1      9      1       8     3.0912E+01  1.608E+04  5.097E-04  3.228E-02
     125      1     19      1     11      1       8     3.0248E+01  4.086E+02  1.647E-05  2.485E-02
     127      1     19      1     13      1       8     1.0975E+01  2.830E+03  7.318E-04  1.650E-02
     129      1     19      1     15      1       8     1.0654E+01  2.624E+02  7.695E-05  1.531E-02
     132      1     19      1     18      1       8     2.0831E-01  4.808E-03  5.084E-07  1.903E-02
     136      1     20      1      7      1       8     7.2924E+01  1.357E+05  1.320E-03  4.664E-02
     138      1     20      1     10      1       8     3.0556E+01  3.429E+04  1.709E-03  2.037E-02
     141      1     20      1     14      1       8     1.0940E+01  7.204E+03  1.865E-03  1.636E-02
     143      1     20      1     16      1       8     1.0872E+01  1.139E+02  3.407E-05  1.480E-02
     145      1     20      1     19      1       8     2.7887E-01  1.882E-03  1.000E-30  1.875E-02
     148      1     21      1     11      1       8     3.0535E+01  4.743E+04  1.947E-03  2.334E-02
     150      1     21      1     15      1       8     1.0940E+01  1.433E+04  4.292E-03  1.381E-02
     153      1     21      1     20      1       8     7.5365E-03  1.037E-08  1.000E-30  1.560E-02
     157      1     22      1     16      1       8     1.0881E+01  2.589E+04  8.915E-03  1.120E-02
     159      1     22      1     21      1       8     1.3214E-03  6.810E-12  1.000E-30  1.257E-02
