#  File format type:   4
#
#  SPECT3D transition powers file.
#  RUN NAME:  ne-ne-h-xe_60-200ev_1e18-1e20_4mm
#  Total number of transitions   =     6012
#  Number of written transitions =     2629
#  Plasma temperature (eV)       =     6.0000E+01
#  Mass density (g/cm3)          =     2.9172E-05
#  Cell areal density (g/cm2)    =     1.1669E-05
#  Material mass fractions       =     1.0000E+00
#  DCA material number fractions =     8.5000E-01    2.0000E-03    1.4800E-01
# -----------------------------------------------------
#
#
#   Trans.  Trans  Upper  Upper  Lower  Lower   Ioniz   Energy     Line Power Line Center Line Width
#   Index   Model  Level  Model  Level  Model   Stage   (eV)       (W/cm2)    Opt. Depth      eV
# --------------------------------------------------------------------------------------------------
       1      1      3      1      2      1       8     1.5889E+01  1.780E+05  1.945E-01  2.351E-03
       2      1      4      1      2      1       8     1.6093E+01  2.957E+05  4.367E-01  2.378E-03
       5      1      5      1      3      1       8     1.2048E+02  7.627E+05  4.752E-02  1.685E-02
       6      1      5      1      4      1       8     1.2027E+02  1.445E+06  9.278E-02  1.682E-02
       7      1      6      1      2      1       8     1.4074E+02  1.207E+07  1.455E-01  8.665E-02
      10      1      6      1      5      1       8     4.3741E+00  3.622E+02  1.767E-04  6.946E-02
      12      1      7      1      3      1       8     1.2638E+02  8.865E+06  1.234E+00  1.754E-02
      13      1      7      1      4      1       8     1.2617E+02  1.659E+07  1.363E+00  3.069E-02
      15      1      7      1      6      1       8     1.5251E+00  6.230E+00  3.990E-05  5.088E-02
      17      1      8      1      3      1       8     1.6632E+02  1.357E+05  6.696E-03  2.458E-02
      18      1      8      1      4      1       8     1.6612E+02  2.675E+05  1.294E-02  2.455E-02
      20      1      8      1      6      1       8     4.1472E+01  7.032E+04  7.338E-04  7.574E-02
      22      1      9      1      2      1       8     1.8400E+02  2.588E+06  8.350E-02  4.065E-02
      25      1      9      1      5      1       8     4.7632E+01  1.978E+05  5.343E-03  2.323E-02
      27      1      9      1      7      1       8     4.1733E+01  2.951E+04  1.107E-03  2.041E-02
      28      1      9      1      8      1       8     1.7861E+00  1.159E+01  1.047E-04  1.877E-02
      30      1     10      1      3      1       8     1.6874E+02  2.669E+06  1.630E-01  2.456E-02
      31      1     10      1      4      1       8     1.6854E+02  4.706E+06  2.833E-01  2.722E-02
      33      1     10      1      6      1       8     4.3893E+01  8.019E+05  8.336E-03  7.191E-02
      36      1     10      1      9      1       8     6.3499E-01  2.980E-01  8.196E-05  1.474E-02
