#  File format type:   4
#
#  SPECT3D transition powers file.
#  RUN NAME:  ne-ne-h-xe_60-200ev_1e18-1e20_4mm
#  Total number of transitions   =     6012
#  Number of written transitions =     2674
#  Plasma temperature (eV)       =     6.0000E+01
#  Mass density (g/cm3)          =     7.2930E-05
#  Cell areal density (g/cm2)    =     2.9172E-05
#  Material mass fractions       =     1.0000E+00
#  DCA material number fractions =     8.5000E-01    2.0000E-03    1.4800E-01
# -----------------------------------------------------
#
#
#   Trans.  Trans  Upper  Upper  Lower  Lower   Ioniz   Energy     Line Power Line Center Line Width
#   Index   Model  Level  Model  Level  Model   Stage   (eV)       (W/cm2)    Opt. Depth      eV
# --------------------------------------------------------------------------------------------------
       1      1      3      1      2      1       8     1.5889E+01  3.550E+05  3.833E-01  2.716E-03
       2      1      4      1      2      1       8     1.6093E+01  5.225E+05  8.695E-01  2.743E-03
       5      1      5      1      3      1       8     1.2048E+02  4.067E+06  1.012E-01  1.811E-02
       6      1      5      1      4      1       8     1.2027E+02  7.352E+06  1.969E-01  1.808E-02
       7      1      6      1      2      1       8     1.4074E+02  5.854E+07  3.302E-01  8.789E-02
      10      1      6      1      5      1       8     4.3741E+00  2.092E+03  8.335E-04  7.160E-02
      12      1      7      1      3      1       8     1.2638E+02  3.158E+07  2.677E+00  1.845E-02
      13      1      7      1      4      1       8     1.2617E+02  5.754E+07  3.030E+00  3.159E-02
      15      1      7      1      6      1       8     1.5251E+00  3.644E+01  1.543E-04  5.266E-02
      17      1      8      1      3      1       8     1.6632E+02  8.957E+05  1.338E-02  2.834E-02
      18      1      8      1      4      1       8     1.6612E+02  1.750E+06  2.580E-02  2.831E-02
      20      1      8      1      6      1       8     4.1472E+01  4.672E+05  3.637E-03  8.037E-02
      22      1      9      1      2      1       8     1.8400E+02  1.555E+07  1.776E-01  4.437E-02
      25      1      9      1      5      1       8     4.7632E+01  1.288E+06  2.302E-02  2.785E-02
      27      1      9      1      7      1       8     4.1733E+01  1.964E+05  4.841E-03  2.467E-02
      28      1      9      1      8      1       8     1.7861E+00  7.740E+01  4.488E-04  2.588E-02
      30      1     10      1      3      1       8     1.6874E+02  1.545E+07  3.356E-01  2.771E-02
      31      1     10      1      4      1       8     1.6854E+02  2.546E+07  5.883E-01  3.037E-02
      33      1     10      1      6      1       8     4.3893E+01  5.204E+06  4.145E-02  7.594E-02
      36      1     10      1      9      1       8     6.3499E-01  2.025E+00  1.842E-04  2.125E-02
      41      1     11      1      7      1       8     4.2397E+01  1.336E+07  4.095E-01  3.015E-02
      43      1     11      1     10      1       8     2.8907E-02  1.594E-05  5.374E-07  2.023E-02
      45      1     12      1      3      1       8     1.8712E+02  3.461E+05  3.639E-03  3.999E-02
      46      1     12      1      4      1       8     1.8692E+02  6.841E+05  6.993E-03  3.997E-02
      48      1     12      1      6      1       8     6.2272E+01  2.237E+05  8.036E-04  9.200E-02
      51      1     12      1      9      1       8     1.9015E+01  4.862E+04  2.192E-03  3.708E-02
      53      1     13      1      2      1       8     2.0394E+02  7.146E+06  7.647E-02  4.225E-02
      56      1     13      1      5      1       8     6.7569E+01  7.306E+05  7.206E-03  2.569E-02
      58      1     13      1      7      1       8     6.1670E+01  8.564E+04  6.056E-04  4.596E-02
      59      1     13      1      8      1       8     2.1723E+01  9.260E+04  4.028E-03  2.376E-02
      61      1     13      1     10      1       8     1.9302E+01  3.315E+04  1.744E-03  2.689E-02
      63      1     13      1     12      1       8     9.2247E-01  9.464E+00  1.207E-04  2.990E-02
      65      1     14      1      3      1       8     1.8836E+02  7.320E+06  8.634E-02  3.878E-02
      66      1     14      1      4      1       8     1.8816E+02  1.365E+07  1.666E-01  3.875E-02
      68      1     14      1      6      1       8     6.3509E+01  2.722E+06  9.775E-03  9.080E-02
      71      1     14      1      9      1       8     2.0251E+01  3.522E+05  1.488E-02  3.585E-02
      73      1     14      1     11      1       8     1.9587E+01  1.265E+04  6.889E-04  2.700E-02
