#  File format type:   4
#
#  SPECT3D transition powers file.
#  RUN NAME:  ne-ne-h-xe_60-200ev_1e18-1e20_4mm
#  Total number of transitions   =     6012
#  Number of written transitions =     2750
#  Plasma temperature (eV)       =     1.6000E+02
#  Mass density (g/cm3)          =     2.9172E-05
#  Cell areal density (g/cm2)    =     1.1669E-05
#  Material mass fractions       =     1.0000E+00
#  DCA material number fractions =     8.5000E-01    2.0000E-03    1.4800E-01
# -----------------------------------------------------
#
#
#   Trans.  Trans  Upper  Upper  Lower  Lower   Ioniz   Energy     Line Power Line Center Line Width
#   Index   Model  Level  Model  Level  Model   Stage   (eV)       (W/cm2)    Opt. Depth      eV
# --------------------------------------------------------------------------------------------------
       1      1      3      1      2      1       8     1.5889E+01  6.378E+03  1.528E-03  3.625E-03
       2      1      4      1      2      1       8     1.6093E+01  1.345E+04  3.060E-03  3.670E-03
       5      1      5      1      3      1       8     1.2048E+02  3.450E+04  8.478E-04  2.675E-02
       6      1      5      1      4      1       8     1.2027E+02  6.914E+04  1.713E-03  2.671E-02
       7      1      6      1      2      1       8     1.4074E+02  6.133E+05  3.162E-03  9.827E-02
      10      1      6      1      5      1       8     4.3741E+00  1.537E+01  7.373E-06  6.949E-02
      12      1      7      1      3      1       8     1.2638E+02  8.682E+05  2.189E-02  2.800E-02
      13      1      7      1      4      1       8     1.2617E+02  1.705E+06  2.973E-02  4.113E-02
      15      1      7      1      6      1       8     1.5251E+00  2.510E-01  3.923E-06  5.073E-02
      17      1      8      1      3      1       8     1.6632E+02  5.770E+03  1.241E-04  3.793E-02
      18      1      8      1      4      1       8     1.6612E+02  1.147E+04  2.481E-04  3.789E-02
      20      1      8      1      6      1       8     4.1472E+01  2.963E+03  3.036E-05  7.848E-02
      22      1      9      1      2      1       8     1.8400E+02  1.225E+05  1.528E-03  5.549E-02
      25      1      9      1      5      1       8     4.7632E+01  8.448E+03  2.010E-04  2.648E-02
      27      1      9      1      7      1       8     4.1733E+01  1.252E+03  3.847E-05  2.323E-02
      28      1      9      1      8      1       8     1.7861E+00  4.911E-01  3.906E-06  1.778E-02
      30      1     10      1      3      1       8     1.6874E+02  1.376E+05  3.013E-03  3.821E-02
      31      1     10      1      4      1       8     1.6854E+02  2.710E+05  5.600E-03  4.086E-02
