#  File format type:   4
#
#  SPECT3D transition powers file.
#  RUN NAME:  ne-ne-h-xe_60-200ev_1e18-1e20_4mm
#  Total number of transitions   =     6012
#  Number of written transitions =     2718
#  Plasma temperature (eV)       =     8.0000E+01
#  Mass density (g/cm3)          =     7.2930E-05
#  Cell areal density (g/cm2)    =     2.9172E-05
#  Material mass fractions       =     1.0000E+00
#  DCA material number fractions =     8.5000E-01    2.0000E-03    1.4800E-01
# -----------------------------------------------------
#
#
#   Trans.  Trans  Upper  Upper  Lower  Lower   Ioniz   Energy     Line Power Line Center Line Width
#   Index   Model  Level  Model  Level  Model   Stage   (eV)       (W/cm2)    Opt. Depth      eV
# --------------------------------------------------------------------------------------------------
       1      1      3      1      2      1       8     1.5889E+01  1.469E+05  7.915E-02  2.970E-03
       2      1      4      1      2      1       8     1.6093E+01  2.696E+05  1.801E-01  3.001E-03
       5      1      5      1      3      1       8     1.2048E+02  1.465E+06  2.755E-02  2.033E-02
       6      1      5      1      4      1       8     1.2027E+02  2.836E+06  5.412E-02  2.030E-02
       7      1      6      1      2      1       8     1.4074E+02  2.457E+07  9.274E-02  9.053E-02
      10      1      6      1      5      1       8     4.3741E+00  6.943E+02  2.363E-04  7.126E-02
      12      1      7      1      3      1       8     1.2638E+02  2.278E+07  7.303E-01  2.086E-02
      13      1      7      1      4      1       8     1.2617E+02  4.139E+07  8.737E-01  3.400E-02
      15      1      7      1      6      1       8     1.5251E+00  1.211E+01  4.753E-05  5.234E-02
      17      1      8      1      3      1       8     1.6632E+02  3.169E+05  3.769E-03  3.100E-02
      18      1      8      1      4      1       8     1.6612E+02  6.258E+05  7.331E-03  3.097E-02
      20      1      8      1      6      1       8     4.1472E+01  1.631E+05  1.170E-03  8.030E-02
      22      1      9      1      2      1       8     1.8400E+02  6.333E+06  4.814E-02  4.740E-02
      25      1      9      1      5      1       8     4.7632E+01  4.615E+05  7.269E-03  2.791E-02
      27      1      9      1      7      1       8     4.1733E+01  6.901E+04  1.553E-03  2.468E-02
      28      1      9      1      8      1       8     1.7861E+00  2.711E+01  1.353E-04  2.451E-02
      30      1     10      1      3      1       8     1.6874E+02  6.872E+06  9.415E-02  3.055E-02
      31      1     10      1      4      1       8     1.6854E+02  1.253E+07  1.678E-01  3.320E-02
      33      1     10      1      6      1       8     4.3893E+01  1.897E+06  1.328E-02  7.604E-02
      36      1     10      1      9      1       8     6.3499E-01  7.099E-01  6.604E-05  1.997E-02
      41      1     11      1      7      1       8     4.2397E+01  6.038E+06  1.307E-01  3.043E-02
      43      1     11      1     10      1       8     2.8907E-02  5.588E-06  3.283E-07  1.920E-02
      45      1     12      1      3      1       8     1.8712E+02  1.279E+05  1.080E-03  4.202E-02
      46      1     12      1      4      1       8     1.8692E+02  2.534E+05  2.093E-03  4.199E-02
      48      1     12      1      6      1       8     6.2272E+01  8.252E+04  2.581E-04  9.130E-02
      51      1     12      1      9      1       8     1.9015E+01  1.795E+04  7.215E-04  3.499E-02
      53      1     13      1      2      1       8     2.0394E+02  2.752E+06  2.128E-02  4.462E-02
      56      1     13      1      5      1       8     6.7569E+01  2.716E+05  2.394E-03  2.509E-02
      58      1     13      1      7      1       8     6.1670E+01  3.171E+04  1.970E-04  4.531E-02
      59      1     13      1      8      1       8     2.1723E+01  3.435E+04  1.396E-03  2.172E-02
      61      1     13      1     10      1       8     1.9302E+01  1.228E+04  5.900E-04  2.492E-02
      63      1     13      1     12      1       8     9.2247E-01  3.502E+00  3.912E-05  2.637E-02
      65      1     14      1      3      1       8     1.8836E+02  2.830E+06  2.545E-02  4.100E-02
      66      1     14      1      4      1       8     1.8816E+02  5.454E+06  4.953E-02  4.097E-02
      68      1     14      1      6      1       8     6.3509E+01  1.019E+06  3.135E-03  9.029E-02
      71      1     14      1      9      1       8     2.0251E+01  1.317E+05  4.873E-03  3.396E-02
      73      1     14      1     11      1       8     1.9587E+01  4.690E+03  2.286E-04  2.535E-02
      75      1     14      1     13      1       8     3.1361E-01  8.461E-02  9.619E-06  2.507E-02
      80      1     15      1      7      1       8     6.1991E+01  1.794E+06  1.216E-02  4.223E-02
      82      1     15      1     10      1       8     1.9623E+01  3.183E+05  1.762E-02  2.183E-02
      85      1     15      1     14      1       8     7.4800E-03  1.203E-07  1.000E-30  2.188E-02
      91      1     16      1     11      1       8     1.9655E+01  1.013E+06  6.529E-02  2.085E-02
      93      1     16      1     15      1       8     6.0560E-02  2.580E-05  7.173E-10  1.756E-02
      95      1     17      1      3      1       8     1.9833E+02  6.364E+04  3.633E-04  5.816E-02
      96      1     17      1      4      1       8     1.9813E+02  1.267E+05  7.070E-04  5.813E-02
      97      1     17      1      6      1       8     7.3479E+01  4.585E+04  9.030E-05  1.074E-01
      99      1     17      1      9      1       8     3.0222E+01  1.300E+04  1.360E-04  5.113E-02
     102      1     17      1     13      1       8     1.0284E+01  3.369E+03  2.125E-04  4.223E-02
     104      1     18      1      2      1       8     2.1470E+02  1.487E+06  7.836E-03  6.085E-02
     107      1     18      1      5      1       8     7.8336E+01  1.630E+05  6.355E-04  4.132E-02
     108      1     18      1      7      1       8     7.2437E+01  1.682E+04  5.579E-05  6.156E-02
     109      1     18      1      8      1       8     3.2490E+01  2.886E+04  2.991E-04  3.795E-02
     111      1     18      1     10      1       8     3.0069E+01  8.150E+03  9.598E-05  4.115E-02
     113      1     18      1     12      1       8     1.1689E+01  5.088E+03  2.488E-04  4.261E-02
     115      1     18      1     14      1       8     1.0453E+01  2.852E+03  1.777E-04  4.121E-02
     117      1     18      1     17      1       8     4.8232E-01  4.753E-01  8.662E-06  5.531E-02
     119      1     19      1      3      1       8     1.9902E+02  1.450E+06  8.594E-03  5.673E-02
     120      1     19      1      4      1       8     1.9882E+02  2.872E+06  1.677E-02  5.669E-02
     121      1     19      1      6      1       8     7.4170E+01  5.640E+05  1.111E-03  1.060E-01
     123      1     19      1      9      1       8     3.0912E+01  1.039E+05  1.079E-03  4.969E-02
     125      1     19      1     11      1       8     3.0248E+01  2.642E+03  3.209E-05  4.108E-02
