#  File format type:   4
#
#  SPECT3D transition powers file.
#  RUN NAME:  ne-ne-h-xe_60-200ev_1e18-1e20_4mm
#  Total number of transitions   =     6012
#  Number of written transitions =     2763
#  Plasma temperature (eV)       =     1.6000E+02
#  Mass density (g/cm3)          =     2.1879E-03
#  Cell areal density (g/cm2)    =     8.7516E-04
#  Material mass fractions       =     1.0000E+00
#  DCA material number fractions =     8.5000E-01    2.0000E-03    1.4800E-01
# -----------------------------------------------------
#
#
#   Trans.  Trans  Upper  Upper  Lower  Lower   Ioniz   Energy     Line Power Line Center Line Width
#   Index   Model  Level  Model  Level  Model   Stage   (eV)       (W/cm2)    Opt. Depth      eV
# --------------------------------------------------------------------------------------------------
       1      1      3      1      2      1       8     1.5889E+01  1.625E+05  6.108E-03  1.685E-02
       2      1      4      1      2      1       8     1.6093E+01  3.399E+05  1.273E-02  1.689E-02
       5      1      5      1      3      1       8     1.2048E+02  1.312E+07  4.654E-03  7.248E-02
       6      1      5      1      4      1       8     1.2027E+02  2.620E+07  9.346E-03  7.244E-02
       7      1      6      1      2      1       8     1.4074E+02  2.368E+08  3.724E-02  1.429E-01
      10      1      6      1      5      1       8     4.3741E+00  6.237E+03  4.179E-04  1.466E-01
      12      1      7      1      3      1       8     1.2638E+02  3.428E+08  1.587E-01  6.082E-02
      13      1      7      1      4      1       8     1.2617E+02  6.288E+08  2.666E-01  7.395E-02
      15      1      7      1      6      1       8     1.5251E+00  1.103E+02  8.087E-05  1.149E-01
      17      1      8      1      3      1       8     1.6632E+02  5.129E+06  4.235E-04  1.739E-01
      18      1      8      1      4      1       8     1.6612E+02  1.019E+07  8.422E-04  1.738E-01
      20      1      8      1      6      1       8     4.1472E+01  2.630E+06  1.309E-03  2.458E-01
      22      1      9      1      2      1       8     1.8400E+02  1.098E+08  7.476E-03  1.901E-01
      25      1      9      1      5      1       8     4.7632E+01  7.593E+06  3.244E-03  1.936E-01
      27      1      9      1      7      1       8     4.1733E+01  1.128E+06  6.588E-04  1.774E-01
      28      1      9      1      8      1       8     1.7861E+00  4.428E+02  6.910E-05  2.751E-01
      30      1     10      1      3      1       8     1.6874E+02  1.273E+08  1.201E-02  1.524E-01
      31      1     10      1      4      1       8     1.6854E+02  2.492E+08  2.353E-02  1.550E-01
      33      1     10      1      6      1       8     4.3893E+01  3.149E+07  1.603E-02  2.205E-01
      36      1     10      1      9      1       8     6.3499E-01  1.174E+01  1.719E-05  2.493E-01
      41      1     11      1      7      1       8     4.2397E+01  1.083E+08  9.499E-02  1.372E-01
      43      1     11      1     10      1       8     2.8907E-02  9.251E-05  7.001E-08  2.024E-01
      45      1     12      1      3      1       8     1.8712E+02  2.434E+06  7.444E-05  3.743E-01
      46      1     12      1      4      1       8     1.8692E+02  4.827E+06  1.476E-04  3.742E-01
      48      1     12      1      6      1       8     6.2272E+01  1.568E+06  1.908E-04  4.462E-01
      51      1     12      1      9      1       8     1.9015E+01  3.414E+05  2.977E-04  4.748E-01
      53      1     13      1      2      1       8     2.0394E+02  5.396E+07  1.448E-03  3.782E-01
      56      1     13      1      5      1       8     6.7569E+01  5.181E+06  5.566E-04  3.816E-01
      58      1     13      1      7      1       8     6.1670E+01  6.037E+05  8.030E-05  3.889E-01
      59      1     13      1      8      1       8     2.1723E+01  6.550E+05  4.417E-04  4.632E-01
      61      1     13      1     10      1       8     1.9302E+01  2.339E+05  2.076E-04  4.450E-01
      63      1     13      1     12      1       8     9.2247E-01  6.668E+01  1.541E-05  6.546E-01
      65      1     14      1      3      1       8     1.8836E+02  5.585E+07  1.865E-03  3.436E-01
      66      1     14      1      4      1       8     1.8816E+02  1.110E+08  3.711E-03  3.436E-01
      68      1     14      1      6      1       8     6.3509E+01  1.945E+07  2.517E-03  4.155E-01
      71      1     14      1      9      1       8     2.0251E+01  2.518E+06  2.100E-03  4.441E-01
      73      1     14      1     11      1       8     1.9587E+01  8.942E+04  8.921E-05  3.893E-01
      75      1     14      1     13      1       8     3.1361E-01  1.613E+00  3.397E-06  6.235E-01
      80      1     15      1      7      1       8     6.1991E+01  3.460E+07  5.762E-03  3.106E-01
      82      1     15      1     10      1       8     1.9623E+01  6.130E+06  6.469E-03  3.667E-01
      85      1     15      1     14      1       8     7.4800E-03  2.293E-06  3.012E-09  5.451E-01
      91      1     16      1     11      1       8     1.9655E+01  1.997E+07  2.839E-02  2.815E-01
      93      1     16      1     15      1       8     6.0560E-02  4.917E-04  3.377E-08  4.374E-01
      95      1     17      1      3      1       8     1.9833E+02  1.089E+06  1.784E-05  7.370E-01
      96      1     17      1      4      1       8     1.9813E+02  2.169E+06  3.552E-05  7.370E-01
      97      1     17      1      6      1       8     7.3479E+01  7.847E+05  4.439E-05  8.089E-01
      99      1     17      1      9      1       8     3.0222E+01  2.224E+05  5.357E-05  8.375E-01
     102      1     17      1     13      1       8     1.0284E+01  5.765E+04  8.591E-05  1.017E+00
     104      1     18      1      2      1       8     2.1470E+02  2.506E+07  3.747E-04  7.450E-01
     107      1     18      1      5      1       8     7.8336E+01  2.729E+06  1.393E-04  7.484E-01
     108      1     18      1      7      1       8     7.2437E+01  2.814E+05  1.673E-05  7.557E-01
     109      1     18      1      8      1       8     3.2490E+01  4.827E+05  1.033E-04  8.300E-01
     111      1     18      1     10      1       8     3.0069E+01  1.363E+05  3.463E-05  8.118E-01
     113      1     18      1     12      1       8     1.1689E+01  8.511E+04  1.012E-04  1.021E+00
     115      1     18      1     14      1       8     1.0453E+01  4.771E+04  7.244E-05  9.902E-01
     117      1     18      1     17      1       8     4.8232E-01  7.951E+00  3.228E-06  1.379E+00
     119      1     19      1      3      1       8     1.9902E+02  2.426E+07  4.342E-04  6.983E-01
     120      1     19      1      4      1       8     1.9882E+02  4.839E+07  8.664E-04  6.982E-01
     121      1     19      1      6      1       8     7.4170E+01  9.364E+06  5.662E-04  7.702E-01
     123      1     19      1      9      1       8     3.0912E+01  1.725E+06  4.328E-04  7.987E-01
     125      1     19      1     11      1       8     3.0248E+01  4.384E+04  1.219E-05  7.440E-01
     127      1     19      1     13      1       8     1.0975E+01  3.039E+05  4.290E-04  9.781E-01
     129      1     19      1     15      1       8     1.0654E+01  2.816E+04  4.577E-05  8.997E-01
     132      1     19      1     18      1       8     2.0831E-01  5.159E-01  1.122E-06  1.340E+00
     136      1     20      1      7      1       8     7.2924E+01  1.452E+07  1.025E-03  6.398E-01
     138      1     20      1     10      1       8     3.0556E+01  3.671E+06  1.066E-03  6.960E-01
     141      1     20      1     14      1       8     1.0940E+01  7.712E+05  1.222E-03  8.768E-01
     143      1     20      1     16      1       8     1.0872E+01  1.219E+04  2.232E-05  7.691E-01
     145      1     20      1     19      1       8     2.7887E-01  2.014E-01  2.591E-07  1.227E+00
     148      1     21      1     11      1       8     3.0535E+01  5.051E+06  1.781E-03  5.800E-01
     150      1     21      1     15      1       8     1.0940E+01  1.528E+06  2.887E-03  7.357E-01
     153      1     21      1     20      1       8     7.5365E-03  1.104E-06  1.000E-30  1.061E+00
     157      1     22      1     16      1       8     1.0881E+01  2.721E+06  6.691E-03  5.729E-01
     161      1     23      1      3      1       8     2.0517E+02  2.941E+05  5.571E-06  1.336E+00
     162      1     23      1      4      1       8     2.0497E+02  5.864E+05  1.110E-05  1.336E+00
     163      1     23      1      6      1       8     8.0323E+01  2.239E+05  1.324E-05  1.408E+00
