#  File format type:   4
#
#  SPECT3D transition powers file.
#  RUN NAME:  ne-ne-h-xe_60-200ev_1e18-1e20_4mm
#  Total number of transitions   =     6012
#  Number of written transitions =     2760
#  Plasma temperature (eV)       =     1.8000E+02
#  Mass density (g/cm3)          =     2.1879E-03
#  Cell areal density (g/cm2)    =     8.7516E-04
#  Material mass fractions       =     1.0000E+00
#  DCA material number fractions =     8.5000E-01    2.0000E-03    1.4800E-01
# -----------------------------------------------------
#
#
#   Trans.  Trans  Upper  Upper  Lower  Lower   Ioniz   Energy     Line Power Line Center Line Width
#   Index   Model  Level  Model  Level  Model   Stage   (eV)       (W/cm2)    Opt. Depth      eV
# --------------------------------------------------------------------------------------------------
       1      1      3      1      2      1       8     1.5889E+01  8.304E+04  2.987E-03  1.656E-02
       2      1      4      1      2      1       8     1.6093E+01  1.744E+05  6.188E-03  1.660E-02
       5      1      5      1      3      1       8     1.2048E+02  6.820E+06  2.404E-03  7.233E-02
       6      1      5      1      4      1       8     1.2027E+02  1.365E+07  4.834E-03  7.229E-02
       7      1      6      1      2      1       8     1.4074E+02  1.264E+08  1.863E-02  1.430E-01
      10      1      6      1      5      1       8     4.3741E+00  3.243E+03  2.027E-04  1.437E-01
      12      1      7      1      3      1       8     1.2638E+02  1.903E+08  8.056E-02  6.123E-02
      13      1      7      1      4      1       8     1.2617E+02  3.610E+08  1.350E-01  7.436E-02
      15      1      7      1      6      1       8     1.5251E+00  5.740E+01  3.950E-05  1.125E-01
      17      1      8      1      3      1       8     1.6632E+02  2.726E+06  2.198E-04  1.709E-01
      18      1      8      1      4      1       8     1.6612E+02  5.420E+06  4.376E-04  1.708E-01
      20      1      8      1      6      1       8     4.1472E+01  1.399E+06  6.590E-04  2.400E-01
      22      1      9      1      2      1       8     1.8400E+02  5.861E+07  3.848E-03  1.874E-01
      25      1      9      1      5      1       8     4.7632E+01  4.046E+06  1.659E-03  1.879E-01
      27      1      9      1      7      1       8     4.1733E+01  6.005E+05  3.403E-04  1.721E-01
      28      1      9      1      8      1       8     1.7861E+00  2.356E+02  3.461E-05  2.654E-01
      30      1     10      1      3      1       8     1.6874E+02  6.811E+07  6.256E-03  1.503E-01
      31      1     10      1      4      1       8     1.6854E+02  1.341E+08  1.233E-02  1.529E-01
      33      1     10      1      6      1       8     4.3893E+01  1.689E+07  8.042E-03  2.156E-01
      36      1     10      1      9      1       8     6.3499E-01  6.249E+00  8.707E-06  2.404E-01
      41      1     11      1      7      1       8     4.2397E+01  6.008E+07  4.807E-02  1.337E-01
      43      1     11      1     10      1       8     2.8907E-02  4.923E-05  3.667E-08  1.953E-01
      45      1     12      1      3      1       8     1.8712E+02  1.309E+06  3.890E-05  3.643E-01
      46      1     12      1      4      1       8     1.8692E+02  2.597E+06  7.719E-05  3.642E-01
      48      1     12      1      6      1       8     6.2272E+01  8.438E+05  9.743E-05  4.334E-01
      51      1     12      1      9      1       8     1.9015E+01  1.837E+05  1.514E-04  4.579E-01
      53      1     13      1      2      1       8     2.0394E+02  2.906E+07  7.680E-04  3.684E-01
      56      1     13      1      5      1       8     6.7569E+01  2.790E+06  2.831E-04  3.688E-01
      58      1     13      1      7      1       8     6.1670E+01  3.249E+05  4.093E-05  3.765E-01
      59      1     13      1      8      1       8     2.1723E+01  3.525E+05  2.243E-04  4.463E-01
      61      1     13      1     10      1       8     1.9302E+01  1.259E+05  1.056E-04  4.290E-01
      63      1     13      1     12      1       8     9.2247E-01  3.589E+01  7.781E-06  6.301E-01
      65      1     14      1      3      1       8     1.8836E+02  3.009E+07  9.937E-04  3.348E-01
      66      1     14      1      4      1       8     1.8816E+02  5.984E+07  1.979E-03  3.347E-01
      68      1     14      1      6      1       8     6.3509E+01  1.048E+07  1.278E-03  4.039E-01
      71      1     14      1      9      1       8     2.0251E+01  1.357E+06  1.068E-03  4.284E-01
      73      1     14      1     11      1       8     1.9587E+01  4.813E+04  4.535E-05  3.755E-01
      75      1     14      1     13      1       8     3.1361E-01  8.683E-01  1.717E-06  6.002E-01
      80      1     15      1      7      1       8     6.1991E+01  1.867E+07  2.944E-03  3.011E-01
      82      1     15      1     10      1       8     1.9623E+01  3.309E+06  3.288E-03  3.536E-01
      85      1     15      1     14      1       8     7.4800E-03  1.234E-06  1.000E-30  5.247E-01
      91      1     16      1     11      1       8     1.9655E+01  1.089E+07  1.443E-02  2.716E-01
      93      1     16      1     15      1       8     6.0560E-02  2.646E-04  1.565E-08  4.210E-01
      95      1     17      1      3      1       8     1.9833E+02  5.859E+05  9.385E-06  7.136E-01
      96      1     17      1      4      1       8     1.9813E+02  1.167E+06  1.870E-05  7.136E-01
      97      1     17      1      6      1       8     7.3479E+01  4.221E+05  2.244E-05  7.827E-01
      99      1     17      1      9      1       8     3.0222E+01  1.196E+05  2.726E-05  8.073E-01
     102      1     17      1     13      1       8     1.0284E+01  3.101E+04  4.378E-05  9.791E-01
     104      1     18      1      2      1       8     2.1470E+02  1.347E+07  1.958E-04  7.217E-01
     107      1     18      1      5      1       8     7.8336E+01  1.467E+06  7.090E-05  7.221E-01
     108      1     18      1      7      1       8     7.2437E+01  1.512E+05  8.537E-06  7.298E-01
     109      1     18      1      8      1       8     3.2490E+01  2.594E+05  5.254E-05  7.996E-01
     111      1     18      1     10      1       8     3.0069E+01  7.327E+04  1.762E-05  7.823E-01
     113      1     18      1     12      1       8     1.1689E+01  4.574E+04  5.153E-05  9.834E-01
     115      1     18      1     14      1       8     1.0453E+01  2.564E+04  3.691E-05  9.534E-01
     117      1     18      1     17      1       8     4.8232E-01  4.273E+00  1.624E-06  1.328E+00
     119      1     19      1      3      1       8     1.9902E+02  1.303E+07  2.284E-04  6.764E-01
     120      1     19      1      4      1       8     1.9882E+02  2.601E+07  4.561E-04  6.763E-01
     121      1     19      1      6      1       8     7.4170E+01  5.032E+06  2.855E-04  7.455E-01
     123      1     19      1      9      1       8     3.0912E+01  9.265E+05  2.202E-04  7.700E-01
     125      1     19      1     11      1       8     3.0248E+01  2.355E+04  6.203E-06  7.171E-01
     127      1     19      1     13      1       8     1.0975E+01  1.632E+05  2.185E-04  9.418E-01
     129      1     19      1     15      1       8     1.0654E+01  1.512E+04  2.332E-05  8.663E-01
     132      1     19      1     18      1       8     2.0831E-01  2.771E-01  5.587E-07  1.290E+00
     136      1     20      1      7      1       8     7.2924E+01  7.800E+06  5.230E-04  6.182E-01
     138      1     20      1     10      1       8     3.0556E+01  1.972E+06  5.423E-04  6.707E-01
     141      1     20      1     14      1       8     1.0940E+01  4.144E+05  6.221E-04  8.443E-01
     143      1     20      1     16      1       8     1.0872E+01  6.545E+03  1.136E-05  7.407E-01
     145      1     20      1     19      1       8     2.7887E-01  1.081E-01  1.282E-07  1.181E+00
     148      1     21      1     11      1       8     3.0535E+01  2.713E+06  9.059E-04  5.592E-01
     150      1     21      1     15      1       8     1.0940E+01  8.213E+05  1.469E-03  7.085E-01
     153      1     21      1     20      1       8     7.5365E-03  5.924E-07  1.000E-30  1.022E+00
     157      1     22      1     16      1       8     1.0881E+01  1.464E+06  3.402E-03  5.517E-01
     161      1     23      1      3      1       8     2.0517E+02  1.552E+05  2.930E-06  1.291E+00
     162      1     23      1      4      1       8     2.0497E+02  3.095E+05  5.844E-06  1.291E+00
     163      1     23      1      6      1       8     8.0323E+01  1.182E+05  6.751E-06  1.360E+00
     164      1     23      1      9      1       8     3.7065E+01  3.700E+04  7.602E-06  1.384E+00
     166      1     23      1     13      1       8     1.7128E+01  1.277E+04  9.627E-06  1.556E+00
     169      1     23      1     18      1       8     6.3616E+00  4.054E+03  1.409E-05  1.904E+00
     171      1     24      1      2      1       8     2.2123E+02  3.444E+06  6.247E-05  1.311E+00
     172      1     24      1      5      1       8     8.4862E+01  3.996E+05  2.223E-05  1.311E+00
     173      1     24      1      7      1       8     7.8963E+01  3.856E+04  2.453E-06  1.314E+00
     174      1     24      1      8      1       8     3.9016E+01  8.068E+04  1.614E-05  1.389E+00
     175      1     24      1     10      1       8     3.6595E+01  2.029E+04  4.641E-06  1.366E+00
     176      1     24      1     12      1       8     1.8215E+01  1.994E+04  1.439E-05  1.573E+00
     178      1     24      1     14      1       8     1.6979E+01  9.138E+03  7.662E-06  1.538E+00
     180      1     24      1     17      1       8     7.0085E+00  4.277E+03  1.356E-05  1.917E+00
     182      1     24      1     19      1       8     6.3179E+00  3.264E+03  1.253E-05  1.874E+00
     184      1     24      1     23      1       8     1.6457E-01  6.359E-02  1.158E-07  2.491E+00
     186      1     25      1      3      1       8     2.0544E+02  3.205E+06  6.964E-05  1.248E+00
     187      1     25      1      4      1       8     2.0523E+02  6.390E+06  1.389E-04  1.248E+00
     188      1     25      1      6      1       8     8.0584E+01  1.315E+06  8.604E-05  1.317E+00
     189      1     25      1      9      1       8     3.7326E+01  2.721E+05  6.342E-05  1.341E+00
     190      1     25      1     11      1       8     3.6662E+01  5.827E+03  1.453E-06  1.288E+00
     192      1     25      1     13      1       8     1.7389E+01  6.696E+04  5.610E-05  1.513E+00
     194      1     25      1     15      1       8     1.7068E+01  4.593E+03  4.196E-06  1.438E+00
     197      1     25      1     18      1       8     6.6220E+00  1.447E+04  5.277E-05  1.861E+00
     199      1     25      1     20      1       8     6.1349E+00  1.904E+03  8.543E-06  1.752E+00
     202      1     25      1     24      1       8     9.5840E-02  9.228E-03  4.416E-08  2.448E+00
     204      1     26      1      7      1       8     7.9363E+01  1.865E+06  1.372E-04  1.163E+00
     205      1     26      1     10      1       8     3.6995E+01  5.313E+05  1.378E-04  1.216E+00
     207      1     26      1     14      1       8     1.7379E+01  1.505E+05  1.374E-04  1.387E+00
     209      1     26      1     16      1       8     1.7311E+01  1.628E+03  1.621E-06  1.283E+00
     211      1     26      1     19      1       8     6.7178E+00  3.751E+04  1.420E-04  1.724E+00
     213      1     26      1     21      1       8     6.4314E+00  1.386E+03  6.337E-06  1.566E+00
     216      1     26      1     25      1       8     3.0410E-01  6.806E-02  3.458E-08  2.293E+00
     218      1     27      1     11      1       8     3.6971E+01  6.018E+05  1.789E-04  1.065E+00
     220      1     27      1     15      1       8     1.7377E+01  2.468E+05  2.572E-04  1.214E+00
     223      1     27      1     20      1       8     6.4438E+00  5.995E+04  2.777E-04  1.529E+00
     225      1     27      1     22      1       8     6.4350E+00  5.350E+02  2.858E-06  1.340E+00
     227      1     27      1     26      1       8     4.8600E-03  8.967E-08  1.000E-30  2.069E+00
     230      1     28      1     16      1       8     1.7317E+01  2.766E+05  3.483E-04  1.011E+00
     232      1     28      1     21      1       8     6.4372E+00  1.039E+05  5.693E-04  1.293E+00
     236      1     29      1      2      1       8     2.2538E+02  5.227E+05  2.362E-05  2.206E+00
     237      1     29      1      5      1       8     8.9018E+01  6.300E+04  8.316E-06  2.207E+00
     238      1     29      1      7      1       8     8.3119E+01  5.802E+03  8.658E-07  2.215E+00
     239      1     29      1      8      1       8     4.3172E+01  1.347E+04  5.915E-06  2.284E+00
     240      1     29      1     10      1       8     4.0751E+01  3.157E+03  1.555E-06  2.267E+00
     241      1     29      1     12      1       8     2.2372E+01  3.756E+03  5.085E-06  2.468E+00
     242      1     29      1     14      1       8     2.1136E+01  1.530E+03  2.327E-06  2.438E+00
     243      1     29      1     17      1       8     1.1165E+01  1.114E+03  4.235E-06  2.812E+00
     245      1     29      1     19      1       8     1.0474E+01  6.994E+02  2.949E-06  2.775E+00
     247      1     29      1     23      1       8     4.3209E+00  2.316E+02  2.097E-06  3.386E+00
     249      1     29      1     25      1       8     4.0605E+00  2.547E+02  2.384E-06  3.343E+00
     252      1     30      1      3      1       8     2.0959E+02  2.385E+04  1.096E-06  2.179E+00
     253      1     30      1      4      1       8     2.0939E+02  4.743E+04  2.179E-06  2.179E+00
     254      1     30      1      6      1       8     8.4742E+01  1.856E+04  2.444E-06  2.249E+00
     255      1     30      1      9      1       8     4.1484E+01  6.111E+03  2.647E-06  2.273E+00
     256      1     30      1     13      1       8     2.1547E+01  2.322E+03  3.078E-06  2.445E+00
     258      1     30      1     18      1       8     1.0780E+01  9.463E+02  3.424E-06  2.793E+00
     261      1     30      1     24      1       8     4.2541E+00  3.472E+02  2.726E-06  3.380E+00
     263      1     30      1     29      1       8     9.7810E-02  3.749E-03  9.399E-09  4.273E+00
     265      1     31      1      3      1       8     2.0968E+02  4.739E+05  2.541E-05  2.133E+00
     266      1     31      1      4      1       8     2.0947E+02  9.438E+05  5.062E-05  2.133E+00
     267      1     31      1      6      1       8     8.4824E+01  2.023E+05  3.104E-05  2.202E+00
     268      1     31      1      9      1       8     4.1566E+01  4.472E+04  2.250E-05  2.226E+00
     269      1     31      1     11      1       8     4.0902E+01  8.626E+02  4.562E-07  2.173E+00
     270      1     31      1     13      1       8     2.1629E+01  1.250E+04  1.915E-05  2.398E+00
     271      1     31      1     15      1       8     2.1308E+01  7.309E+02  1.188E-06  2.322E+00
     273      1     31      1     18      1       8     1.0862E+01  3.806E+03  1.574E-05  2.746E+00
     275      1     31      1     20      1       8     1.0375E+01  4.129E+02  1.933E-06  2.637E+00
     278      1     31      1     24      1       8     4.3360E+00  9.465E+02  8.257E-06  3.333E+00
