#  File format type:   4
#
#  SPECT3D transition powers file.
#  RUN NAME:  ne-ne-h-xe_60-200ev_1e18-1e20_4mm
#  Total number of transitions   =     6012
#  Number of written transitions =     2769
#  Plasma temperature (eV)       =     1.0000E+02
#  Mass density (g/cm3)          =     2.1879E-04
#  Cell areal density (g/cm2)    =     8.7516E-05
#  Material mass fractions       =     1.0000E+00
#  DCA material number fractions =     8.5000E-01    2.0000E-03    1.4800E-01
# -----------------------------------------------------
#
#
#   Trans.  Trans  Upper  Upper  Lower  Lower   Ioniz   Energy     Line Power Line Center Line Width
#   Index   Model  Level  Model  Level  Model   Stage   (eV)       (W/cm2)    Opt. Depth      eV
# --------------------------------------------------------------------------------------------------
       1      1      3      1      2      1       8     1.5889E+01  1.395E+05  3.840E-02  4.245E-03
       2      1      4      1      2      1       8     1.6093E+01  2.687E+05  8.481E-02  4.280E-03
       5      1      5      1      3      1       8     1.2048E+02  3.209E+06  1.792E-02  2.593E-02
       6      1      5      1      4      1       8     1.2027E+02  6.281E+06  3.557E-02  2.589E-02
       7      1      6      1      2      1       8     1.4074E+02  5.549E+07  7.033E-02  9.641E-02
      10      1      6      1      5      1       8     4.3741E+00  1.526E+03  3.568E-04  7.711E-02
      12      1      7      1      3      1       8     1.2638E+02  5.896E+07  4.963E-01  2.560E-02
      13      1      7      1      4      1       8     1.2617E+02  1.058E+08  6.448E-01  3.874E-02
      15      1      7      1      6      1       8     1.5251E+00  2.679E+01  6.978E-05  5.716E-02
      17      1      8      1      3      1       8     1.6632E+02  9.124E+05  2.210E-03  4.417E-02
      18      1      8      1      4      1       8     1.6612E+02  1.811E+06  4.344E-03  4.413E-02
      20      1      8      1      6      1       8     4.1472E+01  4.687E+05  1.720E-03  9.356E-02
      22      1      9      1      2      1       8     1.8400E+02  1.874E+07  3.077E-02  6.079E-02
      25      1      9      1      5      1       8     4.7632E+01  1.338E+06  8.108E-03  4.126E-02
      27      1      9      1      7      1       8     4.1733E+01  1.995E+05  1.718E-03  3.696E-02
      28      1      9      1      8      1       8     1.7861E+00  7.839E+01  1.537E-04  4.377E-02
      30      1     10      1      3      1       8     1.6874E+02  2.096E+07  5.741E-02  4.213E-02
      31      1     10      1      4      1       8     1.6854E+02  3.911E+07  1.057E-01  4.478E-02
      33      1     10      1      6      1       8     4.3893E+01  5.477E+06  1.977E-02  8.771E-02
      36      1     10      1      9      1       8     6.3499E-01  2.069E+00  5.064E-05  3.759E-02
      41      1     11      1      7      1       8     4.2397E+01  1.685E+07  1.719E-01  3.919E-02
      43      1     11      1     10      1       8     2.8907E-02  1.630E-05  1.000E-30  3.327E-02
      45      1     12      1      3      1       8     1.8712E+02  4.023E+05  5.282E-04  7.001E-02
      46      1     12      1      4      1       8     1.8692E+02  7.975E+05  1.035E-03  6.997E-02
      48      1     12      1      6      1       8     6.2272E+01  2.594E+05  3.465E-04  1.194E-01
      51      1     12      1      9      1       8     1.9015E+01  5.643E+04  7.206E-04  6.901E-02
      53      1     13      1      2      1       8     2.0394E+02  8.853E+06  1.033E-02  7.292E-02
      56      1     13      1      5      1       8     6.7569E+01  8.564E+05  1.840E-03  5.336E-02
      58      1     13      1      7      1       8     6.1670E+01  9.992E+04  2.095E-04  7.251E-02
      59      1     13      1      8      1       8     2.1723E+01  1.083E+05  1.115E-03  5.591E-02
      61      1     13      1     10      1       8     1.9302E+01  3.870E+04  5.219E-04  5.744E-02
      63      1     13      1     12      1       8     9.2247E-01  1.104E+01  3.471E-05  7.463E-02
      65      1     14      1      3      1       8     1.8836E+02  9.146E+06  1.280E-02  6.672E-02
      66      1     14      1      4      1       8     1.8816E+02  1.800E+07  2.517E-02  6.669E-02
      68      1     14      1      6      1       8     6.3509E+01  3.213E+06  4.298E-03  1.161E-01
      71      1     14      1      9      1       8     2.0251E+01  4.156E+05  4.961E-03  6.572E-02
      73      1     14      1     11      1       8     1.9587E+01  1.480E+04  2.193E-04  5.356E-02
      75      1     14      1     13      1       8     3.1361E-01  2.670E-01  8.027E-06  7.103E-02
      80      1     15      1      7      1       8     6.1991E+01  5.683E+06  1.394E-02  6.366E-02
      82      1     15      1     10      1       8     1.9623E+01  1.005E+06  1.614E-02  4.857E-02
      85      1     15      1     14      1       8     7.4800E-03  3.796E-07  1.000E-30  6.206E-02
      91      1     16      1     11      1       8     1.9655E+01  3.190E+06  6.704E-02  4.112E-02
      93      1     16      1     15      1       8     6.0560E-02  8.138E-05  2.995E-08  4.980E-02
      95      1     17      1      3      1       8     1.9833E+02  2.056E+05  1.488E-04  1.129E-01
      96      1     17      1      4      1       8     1.9813E+02  4.094E+05  2.927E-04  1.129E-01
      97      1     17      1      6      1       8     7.3479E+01  1.481E+05  1.045E-04  1.623E-01
      99      1     17      1      9      1       8     3.0222E+01  4.198E+04  1.280E-04  1.119E-01
     102      1     17      1     13      1       8     1.0284E+01  1.088E+04  1.933E-04  1.172E-01
     104      1     18      1      2      1       8     2.1470E+02  4.825E+06  3.173E-03  1.162E-01
     107      1     18      1      5      1       8     7.8336E+01  5.272E+05  4.569E-04  9.666E-02
