#  File format type:   4
#
#  SPECT3D transition powers file.
#  RUN NAME:  ne_50-350eV_1e18-5e21_4mm
#  Total number of transitions   =     4122
#  Number of written transitions =     2045
#  Plasma temperature (eV)       =     2.3000E+02
#  Mass density (g/cm3)          =     8.3789E-02
#  Cell areal density (g/cm2)    =     2.5137E-02
#  Material mass fractions       =     1.0000E+00
#  DCA material number fractions =     1.0000E+00
# -----------------------------------------------------
#
#
#   Trans.  Trans  Upper  Upper  Lower  Lower   Ioniz   Energy     Line Power Line Center Line Width
#   Index   Model  Level  Model  Level  Model   Stage   (eV)       (W/cm2)    Opt. Depth      eV
# --------------------------------------------------------------------------------------------------
       1      1      3      1      2      1       8     1.5889E+01  8.835E+07  8.219E-02  4.215E-01
       2      1      4      1      2      1       8     1.6093E+01  1.736E+08  1.691E-01  4.216E-01
       5      1      5      1      3      1       8     1.2048E+02  1.074E+10  6.673E-02  1.475E+00
       6      1      5      1      4      1       8     1.2027E+02  2.034E+10  1.342E-01  1.475E+00
       7      1      6      1      2      1       8     1.4074E+02  1.207E+11  1.006E+00  1.512E+00
      10      1      6      1      5      1       8     4.3741E+00  5.368E+06  1.035E-02  2.503E+00
      12      1      7      1      3      1       8     1.2638E+02  1.316E+11  2.594E+00  1.069E+00
      13      1      7      1      4      1       8     1.2617E+02  1.937E+11  5.165E+00  1.082E+00
      15      1      7      1      6      1       8     1.5251E+00  9.611E+04  1.787E-03  2.077E+00
      17      1      8      1      3      1       8     1.6632E+02  2.594E+09  5.766E-03  4.334E+00
      18      1      8      1      4      1       8     1.6612E+02  5.131E+09  1.149E-02  4.334E+00
      20      1      8      1      6      1       8     4.1472E+01  1.305E+09  2.707E-02  5.359E+00
      22      1      9      1      2      1       8     1.8400E+02  4.638E+10  1.076E-01  4.310E+00
      25      1      9      1      5      1       8     4.7632E+01  3.326E+09  6.093E-02  5.301E+00
      27      1      9      1      7      1       8     4.1733E+01  5.154E+08  1.250E-02  4.890E+00
      28      1      9      1      8      1       8     1.7861E+00  2.045E+05  7.652E-04  8.136E+00
      30      1     10      1      3      1       8     1.6874E+02  4.993E+10  1.695E-01  3.647E+00
      31      1     10      1      4      1       8     1.6854E+02  8.795E+10  3.362E-01  3.650E+00
      33      1     10      1      6      1       8     4.3893E+01  1.100E+10  3.413E-01  4.669E+00
      36      1     10      1      9      1       8     6.3499E-01  5.274E+03  1.566E-04  7.445E+00
      41      1     11      1      7      1       8     4.2397E+01  2.369E+10  1.834E+00  3.404E+00
      43      1     11      1     10      1       8     2.8907E-02  4.196E-02  4.557E-07  5.952E+00
      45      1     12      1      3      1       8     1.8712E+02  1.283E+08  1.018E-03  1.044E+01
      46      1     12      1      4      1       8     1.8692E+02  2.543E+08  2.023E-03  1.044E+01
      48      1     12      1      6      1       8     6.2272E+01  8.249E+07  3.770E-03  1.146E+01
      51      1     12      1      9      1       8     1.9015E+01  1.797E+07  3.029E-03  1.424E+01
      53      1     13      1      2      1       8     2.0394E+02  2.393E+09  1.997E-02  1.045E+01
      56      1     13      1      5      1       8     6.7569E+01  2.316E+08  1.082E-02  1.144E+01
      58      1     13      1      7      1       8     6.1670E+01  2.722E+07  1.537E-03  1.105E+01
      59      1     13      1      8      1       8     2.1723E+01  2.943E+07  4.964E-03  1.428E+01
      61      1     13      1     10      1       8     1.9302E+01  1.054E+07  2.060E-03  1.359E+01
      63      1     13      1     12      1       8     9.2247E-01  3.011E+03  1.778E-05  2.037E+01
      65      1     14      1      3      1       8     1.8836E+02  2.381E+09  2.577E-02  9.474E+00
      66      1     14      1      4      1       8     1.8816E+02  4.629E+09  5.140E-02  9.474E+00
      68      1     14      1      6      1       8     6.3509E+01  8.112E+08  4.978E-02  1.050E+01
      71      1     14      1      9      1       8     2.0251E+01  1.078E+08  2.139E-02  1.328E+01
      73      1     14      1     11      1       8     1.9587E+01  3.896E+06  8.940E-04  1.178E+01
      75      1     14      1     13      1       8     3.1361E-01  7.036E+01  3.135E-06  1.940E+01
      80      1     15      1      7      1       8     6.1991E+01  1.402E+09  1.129E-01  8.613E+00
      82      1     15      1     10      1       8     1.9623E+01  2.592E+08  6.412E-02  1.115E+01
      85      1     15      1     14      1       8     7.4800E-03  1.023E-04  1.000E-30  1.696E+01
      91      1     16      1     11      1       8     1.9655E+01  7.497E+08  2.842E-01  8.424E+00
      93      1     16      1     15      1       8     6.0560E-02  2.260E-02  2.611E-08  1.361E+01
      95      1     17      1      3      1       8     1.9833E+02  4.798E+06  2.424E-04  2.166E+01
      96      1     17      1      4      1       8     1.9813E+02  9.557E+06  4.835E-04  2.166E+01
      97      1     17      1      6      1       8     7.3479E+01  3.454E+06  7.915E-04  2.268E+01
      99      1     17      1      9      1       8     3.0222E+01  9.798E+05  4.260E-04  2.546E+01
     102      1     17      1     13      1       8     1.0284E+01  2.540E+05  2.500E-05  3.159E+01
     104      1     18      1      2      1       8     2.1470E+02  9.742E+07  5.069E-03  2.180E+01
     107      1     18      1      5      1       8     7.8336E+01  1.064E+07  2.517E-03  2.279E+01
     108      1     18      1      7      1       8     7.2437E+01  1.100E+06  3.003E-04  2.240E+01
     109      1     18      1      8      1       8     3.2490E+01  1.884E+06  9.101E-04  2.562E+01
     111      1     18      1     10      1       8     3.0069E+01  5.327E+05  2.624E-04  2.494E+01
     113      1     18      1     12      1       8     1.1689E+01  3.325E+05  3.981E-05  3.172E+01
     115      1     18      1     14      1       8     1.0453E+01  1.864E+05  1.807E-05  3.075E+01
     117      1     18      1     17      1       8     4.8232E-01  3.107E+01  7.075E-17  4.293E+01
     119      1     19      1      3      1       8     1.9902E+02  9.346E+07  5.891E-03  2.044E+01
     120      1     19      1      4      1       8     1.9882E+02  1.855E+08  1.178E-02  2.044E+01
     121      1     19      1      6      1       8     7.4170E+01  3.595E+07  1.011E-02  2.147E+01
     123      1     19      1      9      1       8     3.0912E+01  6.662E+06  3.374E-03  2.425E+01
     125      1     19      1     11      1       8     3.0248E+01  1.699E+05  9.272E-05  2.275E+01
     127      1     19      1     13      1       8     1.0975E+01  1.178E+06  1.174E-04  3.038E+01
     129      1     19      1     15      1       8     1.0654E+01  1.091E+05  1.152E-05  2.794E+01
     132      1     19      1     18      1       8     2.0831E-01  1.999E+00  1.905E-15  4.172E+01
     136      1     20      1      7      1       8     7.2924E+01  5.843E+07  1.831E-02  1.883E+01
     138      1     20      1     10      1       8     3.0556E+01  1.492E+07  7.964E-03  2.137E+01
     141      1     20      1     14      1       8     1.0940E+01  3.160E+06  2.922E-04  2.718E+01
     143      1     20      1     16      1       8     1.0872E+01  4.987E+04  5.593E-06  2.383E+01
     145      1     20      1     19      1       8     2.7887E-01  8.240E-01  5.472E-16  3.815E+01
     148      1     21      1     11      1       8     3.0535E+01  2.181E+07  1.344E-02  1.762E+01
     150      1     21      1     15      1       8     1.0940E+01  6.689E+06  7.098E-04  2.281E+01
     153      1     21      1     20      1       8     7.5365E-03  4.821E-06  2.189E-16  3.302E+01
     157      1     22      1     16      1       8     1.0881E+01  1.278E+07  1.680E-03  1.775E+01
     161      1     23      1      3      1       8     2.0517E+02  1.951E+05  7.476E-05  4.026E+01
     162      1     23      1      4      1       8     2.0497E+02  3.889E+05  1.493E-04  4.026E+01
     163      1     23      1      6      1       8     8.0323E+01  1.485E+05  2.232E-04  4.129E+01
     164      1     23      1      9      1       8     3.7065E+01  4.649E+04  9.893E-05  4.407E+01
     166      1     23      1     13      1       8     1.7128E+01  1.605E+04  3.364E-06  5.019E+01
     169      1     23      1     18      1       8     6.3616E+00  5.095E+03  1.000E-30  6.154E+01
     171      1     24      1      2      1       8     2.2123E+02  4.073E+06  1.601E-03  4.065E+01
     172      1     24      1      5      1       8     8.4862E+01  4.731E+05  7.446E-04  4.164E+01
     173      1     24      1      7      1       8     7.8963E+01  4.569E+04  8.089E-05  4.125E+01
     174      1     24      1      8      1       8     3.9016E+01  9.558E+04  2.375E-04  4.447E+01
     175      1     24      1     10      1       8     3.6595E+01  2.404E+04  5.790E-05  4.378E+01
     176      1     24      1     12      1       8     1.8215E+01  2.362E+04  7.257E-06  5.057E+01
     178      1     24      1     14      1       8     1.6979E+01  1.083E+04  2.350E-06  4.960E+01
     180      1     24      1     17      1       8     7.0085E+00  5.067E+03  1.000E-30  6.178E+01
     182      1     24      1     19      1       8     6.3179E+00  3.868E+03  1.000E-30  6.056E+01
     184      1     24      1     23      1       8     1.6457E-01  7.534E-02  1.000E-30  8.038E+01
     186      1     25      1      3      1       8     2.0544E+02  3.946E+06  1.776E-03  3.887E+01
     187      1     25      1      4      1       8     2.0523E+02  7.855E+06  3.547E-03  3.887E+01
     188      1     25      1      6      1       8     8.0584E+01  1.617E+06  2.838E-03  3.990E+01
     189      1     25      1      9      1       8     3.7326E+01  3.354E+05  8.205E-04  4.267E+01
     190      1     25      1     11      1       8     3.6662E+01  7.188E+03  1.827E-05  4.117E+01
     192      1     25      1     13      1       8     1.7389E+01  8.259E+04  1.934E-05  4.880E+01
     194      1     25      1     15      1       8     1.7068E+01  5.666E+03  1.316E-06  4.636E+01
     197      1     25      1     18      1       8     6.6220E+00  1.784E+04  1.000E-30  6.015E+01
     199      1     25      1     20      1       8     6.1349E+00  2.349E+03  1.000E-30  5.658E+01
     202      1     25      1     24      1       8     9.5840E-02  1.138E-02  9.574E-17  7.899E+01
     204      1     26      1      7      1       8     7.9363E+01  2.537E+06  4.509E-03  3.637E+01
     205      1     26      1     10      1       8     3.6995E+01  7.248E+05  1.704E-03  3.891E+01
     207      1     26      1     14      1       8     1.7379E+01  2.056E+05  4.129E-05  4.472E+01
     209      1     26      1     16      1       8     1.7311E+01  2.224E+03  5.098E-07  4.137E+01
     211      1     26      1     19      1       8     6.7178E+00  5.127E+04  1.000E-30  5.569E+01
     213      1     26      1     21      1       8     6.4314E+00  1.895E+03  1.000E-30  5.056E+01
     216      1     26      1     25      1       8     3.0410E-01  9.301E-02  4.277E-17  7.411E+01
     218      1     27      1     11      1       8     3.6971E+01  9.299E+05  2.235E-03  3.395E+01
