#  File format type:   4
#
#  SPECT3D transition powers file.
#  RUN NAME:  ne_20-160ev_1e18-1e22_4mm
#  Total number of transitions   =     4122
#  Number of written transitions =      350
#  Plasma temperature (eV)       =     2.0000E+01
#  Mass density (g/cm3)          =     3.3515E-02
#  Cell areal density (g/cm2)    =     1.3406E-02
#  Material mass fractions       =     1.0000E+00
#  DCA material number fractions =     1.0000E+00
# -----------------------------------------------------
#
#
#   Trans.  Trans  Upper  Upper  Lower  Lower   Ioniz   Energy     Line Power Line Center Line Width
#   Index   Model  Level  Model  Level  Model   Stage   (eV)       (W/cm2)    Opt. Depth      eV
# --------------------------------------------------------------------------------------------------
       1      1      3      1      2      1       8     1.5889E+01  2.416E+08  3.471E+01  3.634E-01
       2      1      4      1      2      1       8     1.6093E+01  3.568E+08  7.111E+01  3.634E-01
       5      1      5      1      3      1       8     1.2048E+02  3.345E+08  4.061E+00  1.262E+00
       6      1      5      1      4      1       8     1.2027E+02  4.919E+08  8.104E+00  1.262E+00
       7      1      6      1      2      1       8     1.4074E+02  1.091E+09  1.128E+02  1.300E+00
      10      1      6      1      5      1       8     4.3741E+00  4.096E+05  1.151E-02  2.180E+00
      12      1      7      1      3      1       8     1.2638E+02  1.393E+09  1.524E+02  9.087E-01
      13      1      7      1      4      1       8     1.2617E+02  1.978E+09  3.010E+02  9.218E-01
      15      1      7      1      6      1       8     1.5251E+00  6.856E+03  1.749E-03  1.808E+00
      17      1      8      1      3      1       8     1.6632E+02  4.168E+07  2.788E-01  3.735E+00
      18      1      8      1      4      1       8     1.6612E+02  7.045E+07  5.509E-01  3.735E+00
      20      1      8      1      6      1       8     4.1472E+01  2.650E+07  1.256E-02  4.653E+00
      22      1      9      1      2      1       8     1.8400E+02  2.163E+08  1.005E+01  3.714E+00
      25      1      9      1      5      1       8     4.7632E+01  6.894E+07  3.144E-02  4.594E+00
      27      1      9      1      7      1       8     4.1733E+01  1.047E+07  5.396E-03  4.238E+00
      28      1      9      1      8      1       8     1.7861E+00  4.130E+03  1.951E-04  7.061E+00
      30      1     10      1      3      1       8     1.6874E+02  2.705E+08  8.119E+00  3.140E+00
      31      1     10      1      4      1       8     1.6854E+02  3.909E+08  1.597E+01  3.142E+00
      33      1     10      1      6      1       8     4.3893E+01  2.539E+08  1.530E-01  4.053E+00
      36      1     10      1      9      1       8     6.3499E-01  1.066E+02  4.181E-05  6.461E+00
      41      1     11      1      7      1       8     4.2397E+01  6.541E+08  7.845E-01  2.950E+00
      43      1     11      1     10      1       8     2.8907E-02  8.441E-04  1.955E-07  5.166E+00
      45      1     12      1      3      1       8     1.8712E+02  5.067E+06  4.556E-02  9.029E+00
      46      1     12      1      4      1       8     1.8692E+02  9.665E+06  8.975E-02  9.029E+00
      48      1     12      1      6      1       8     6.2272E+01  3.405E+06  1.331E-03  9.946E+00
      51      1     12      1      9      1       8     1.9015E+01  7.418E+05  5.425E-04  1.235E+01
      53      1     13      1      2      1       8     2.0394E+02  4.692E+07  1.747E+00  9.036E+00
      56      1     13      1      5      1       8     6.7569E+01  9.944E+06  4.366E-03  9.916E+00
      58      1     13      1      7      1       8     6.1670E+01  1.163E+06  5.104E-04  9.584E+00
      59      1     13      1      8      1       8     2.1723E+01  1.261E+06  8.392E-04  1.238E+01
