#  File format type:   4
#
#  SPECT3D transition powers file.
#  RUN NAME:  ne_20-160ev_1e18-1e22_4mm
#  Total number of transitions   =     4122
#  Number of written transitions =     1467
#  Plasma temperature (eV)       =     6.0000E+01
#  Mass density (g/cm3)          =     3.3515E-01
#  Cell areal density (g/cm2)    =     1.3406E-01
#  Material mass fractions       =     1.0000E+00
#  DCA material number fractions =     1.0000E+00
# -----------------------------------------------------
#
#
#   Trans.  Trans  Upper  Upper  Lower  Lower   Ioniz   Energy     Line Power Line Center Line Width
#   Index   Model  Level  Model  Level  Model   Stage   (eV)       (W/cm2)    Opt. Depth      eV
# --------------------------------------------------------------------------------------------------
       1      1      3      1      2      1       8     1.5889E+01  1.831E+10  2.537E+02  2.478E+00
       2      1      4      1      2      1       8     1.6093E+01  2.699E+10  5.214E+02  2.478E+00
       5      1      5      1      3      1       8     1.2048E+02  6.622E+11  1.031E+02  8.576E+00
       6      1      5      1      4      1       8     1.2027E+02  9.434E+11  2.071E+02  8.576E+00
       7      1      6      1      2      1       8     1.4074E+02  2.874E+12  1.758E+03  8.438E+00
      10      1      6      1      5      1       8     4.3741E+00  1.172E+09  5.477E+00  1.450E+01
      12      1      7      1      3      1       8     1.2638E+02  3.012E+12  3.925E+03  6.160E+00
      13      1      7      1      4      1       8     1.2617E+02  4.246E+12  7.802E+03  6.173E+00
      15      1      7      1      6      1       8     1.5251E+00  4.308E+07  8.953E-01  1.207E+01
      17      1      8      1      3      1       8     1.6632E+02  8.060E+10  7.652E+00  2.547E+01
      18      1      8      1      4      1       8     1.6612E+02  1.165E+11  1.522E+01  2.547E+01
      20      1      8      1      6      1       8     4.1472E+01  3.540E+10  1.074E+01  3.139E+01
      22      1      9      1      2      1       8     1.8400E+02  3.314E+11  1.650E+02  2.523E+01
      25      1      9      1      5      1       8     4.7632E+01  5.680E+10  2.523E+01  3.130E+01
      27      1      9      1      7      1       8     4.1733E+01  1.802E+10  4.885E+00  2.888E+01
      28      1      9      1      8      1       8     1.7861E+00  2.288E+07  6.358E-02  4.818E+01
      30      1     10      1      3      1       8     1.6874E+02  3.249E+11  2.234E+02  2.139E+01
      31      1     10      1      4      1       8     1.6854E+02  4.592E+11  4.422E+02  2.139E+01
      33      1     10      1      6      1       8     4.3893E+01  1.039E+11  1.337E+02  2.731E+01
      36      1     10      1      9      1       8     6.3499E-01  6.220E+05  1.211E-02  4.410E+01
      41      1     11      1      7      1       8     4.2397E+01  1.789E+11  7.147E+02  2.003E+01
      43      1     11      1     10      1       8     2.8907E-02  5.287E+00  5.591E-05  3.524E+01
      45      1     12      1      3      1       8     1.8712E+02  3.080E+09  1.250E+00  6.164E+01
      46      1     12      1      4      1       8     1.8692E+02  4.645E+09  2.479E+00  6.164E+01
      48      1     12      1      6      1       8     6.2272E+01  2.123E+09  1.043E+00  6.757E+01
      51      1     12      1      9      1       8     1.9015E+01  8.416E+08  1.000E-30  8.435E+01
      53      1     13      1      2      1       8     2.0394E+02  1.451E+10  2.865E+01  6.168E+01
      56      1     13      1      5      1       8     6.7569E+01  3.803E+09  3.216E+00  6.775E+01
      58      1     13      1      7      1       8     6.1670E+01  9.286E+08  4.123E-01  6.535E+01
      59      1     13      1      8      1       8     2.1723E+01  1.371E+09  2.349E-03  8.463E+01
      61      1     13      1     10      1       8     1.9302E+01  4.910E+08  1.000E-30  8.056E+01
      63      1     13      1     12      1       8     9.2247E-01  1.399E+05  7.202E-18  1.208E+02
      65      1     14      1      3      1       8     1.8836E+02  1.504E+10  3.151E+01  5.592E+01
      66      1     14      1      4      1       8     1.8816E+02  2.148E+10  6.271E+01  5.592E+01
