#  File format type:   4
#
#  SPECT3D transition powers file.
#  RUN NAME:  ne_20-160ev_1e18-1e22_4mm
#  Total number of transitions   =     4122
#  Number of written transitions =      323
#  Plasma temperature (eV)       =     2.0000E+01
#  Mass density (g/cm3)          =     3.3515E-05
#  Cell areal density (g/cm2)    =     1.3406E-05
#  Material mass fractions       =     1.0000E+00
#  DCA material number fractions =     1.0000E+00
# -----------------------------------------------------
#
#
#   Trans.  Trans  Upper  Upper  Lower  Lower   Ioniz   Energy     Line Power Line Center Line Width
#   Index   Model  Level  Model  Level  Model   Stage   (eV)       (W/cm2)    Opt. Depth      eV
# --------------------------------------------------------------------------------------------------
       1      1      3      1      2      1       8     1.5889E+01  5.496E+04  5.202E-01  1.638E-03
       2      1      4      1      2      1       8     1.6093E+01  8.259E+04  1.055E+00  1.654E-03
       5      1      5      1      3      1       8     1.2048E+02  4.634E+03  3.141E-02  1.071E-02
       6      1      5      1      4      1       8     1.2027E+02  8.917E+03  6.282E-02  1.069E-02
       7      1      6      1      2      1       8     1.4074E+02  6.348E+04  1.132E-01  7.937E-02
      10      1      6      1      5      1       8     4.3741E+00  1.838E+00  2.646E-06  7.025E-02
      12      1      7      1      3      1       8     1.2638E+02  5.172E+04  8.206E-01  1.090E-02
      13      1      7      1      4      1       8     1.2617E+02  1.085E+05  7.332E-01  2.406E-02
      15      1      7      1      6      1       8     1.5251E+00  2.910E-02  6.091E-07  5.166E-02
      17      1      8      1      3      1       8     1.6632E+02  1.230E+02  4.078E-03  1.708E-02
      18      1      8      1      4      1       8     1.6612E+02  2.428E+02  8.069E-03  1.707E-02
      20      1      8      1      6      1       8     4.1472E+01  6.342E+01  5.405E-06  7.566E-02
      22      1      9      1      2      1       8     1.8400E+02  2.205E+03  7.646E-02  3.215E-02
      25      1      9      1      5      1       8     4.7632E+01  1.684E+02  4.647E-05  2.280E-02
      27      1      9      1      7      1       8     4.1733E+01  2.495E+01  7.856E-06  2.014E-02
      28      1      9      1      8      1       8     1.7861E+00  9.790E-03  2.473E-07  2.212E-02
      30      1     10      1      3      1       8     1.6874E+02  2.397E+03  1.018E-01  1.663E-02
      31      1     10      1      4      1       8     1.6854E+02  4.389E+03  1.723E-01  1.931E-02
      33      1     10      1      6      1       8     4.3893E+01  6.807E+02  6.016E-05  7.141E-02
      36      1     10      1      9      1       8     6.3499E-01  2.499E-04  7.400E-08  1.786E-02
      41      1     11      1      7      1       8     4.2397E+01  2.496E+03  5.968E-04  2.626E-02
      43      1     11      1     10      1       8     2.8907E-02  1.956E-09  9.469E-10  1.755E-02
      45      1     12      1      3      1       8     1.8712E+02  2.042E+01  1.117E-03  2.483E-02
      46      1     12      1      4      1       8     1.8692E+02  4.046E+01  2.202E-03  2.481E-02
      48      1     12      1      6      1       8     6.2272E+01  1.318E+01  1.084E-06  8.339E-02
      51      1     12      1      9      1       8     1.9015E+01  2.868E+00  9.095E-07  2.960E-02
      53      1     13      1      2      1       8     2.0394E+02  4.128E+02  4.092E-02  2.613E-02
      56      1     13      1      5      1       8     6.7569E+01  4.194E+01  1.770E-05  1.676E-02
      58      1     13      1      7      1       8     6.1670E+01  4.884E+00  8.681E-07  3.754E-02
      59      1     13      1      8      1       8     2.1723E+01  5.299E+00  2.145E-06  1.611E-02
      61      1     13      1     10      1       8     1.9302E+01  1.892E+00  8.275E-07  1.969E-02
      63      1     13      1     12      1       8     9.2247E-01  5.394E-04  3.846E-08  2.067E-02
      65      1     14      1      3      1       8     1.8836E+02  4.298E+02  2.644E-02  2.398E-02
      66      1     14      1      4      1       8     1.8816E+02  8.264E+02  5.234E-02  2.396E-02
      68      1     14      1      6      1       8     6.3509E+01  1.555E+02  1.303E-05  8.255E-02
      71      1     14      1      9      1       8     2.0251E+01  2.013E+01  5.997E-06  2.875E-02
      73      1     14      1     11      1       8     1.9587E+01  7.132E-01  3.006E-07  2.060E-02
      75      1     14      1     13      1       8     3.1361E-01  1.287E-05  8.907E-09  1.968E-02
      80      1     15      1      7      1       8     6.1991E+01  2.778E+02  5.276E-05  3.511E-02
      82      1     15      1     10      1       8     1.9623E+01  4.925E+01  2.442E-05  1.725E-02
      85      1     15      1     14      1       8     7.4800E-03  1.831E-11  1.000E-30  1.719E-02
      91      1     16      1     11      1       8     1.9655E+01  1.635E+02  8.356E-05  1.702E-02
      93      1     16      1     15      1       8     6.0560E-02  3.919E-09  4.810E-11  1.379E-02
      95      1     17      1      3      1       8     1.9833E+02  6.448E+00  3.605E-04  3.700E-02
      96      1     17      1      4      1       8     1.9813E+02  1.283E+01  7.136E-04  3.699E-02
      97      1     17      1      6      1       8     7.3479E+01  4.645E+00  3.824E-07  9.556E-02
      99      1     17      1      9      1       8     3.0222E+01  1.317E+00  1.627E-07  4.178E-02
     102      1     17      1     13      1       8     1.0284E+01  3.413E-01  1.746E-07  3.271E-02
     104      1     18      1      2      1       8     2.1470E+02  1.470E+02  1.447E-02  3.840E-02
     107      1     18      1      5      1       8     7.8336E+01  1.624E+01  4.408E-06  2.903E-02
     108      1     18      1      7      1       8     7.2437E+01  1.674E+00  2.524E-07  4.983E-02
