#  File format type:   4
#
#  SPECT3D transition powers file.
#  RUN NAME:  ne_20-160ev_1e18-1e22_4mm
#  Total number of transitions   =     4122
#  Number of written transitions =      997
#  Plasma temperature (eV)       =     4.0000E+01
#  Mass density (g/cm3)          =     3.3515E-02
#  Cell areal density (g/cm2)    =     1.3406E-02
#  Material mass fractions       =     1.0000E+00
#  DCA material number fractions =     1.0000E+00
# -----------------------------------------------------
#
#
#   Trans.  Trans  Upper  Upper  Lower  Lower   Ioniz   Energy     Line Power Line Center Line Width
#   Index   Model  Level  Model  Level  Model   Stage   (eV)       (W/cm2)    Opt. Depth      eV
# --------------------------------------------------------------------------------------------------
       1      1      3      1      2      1       8     1.5889E+01  1.623E+09  3.538E+02  3.014E-01
       2      1      4      1      2      1       8     1.6093E+01  2.387E+09  7.264E+02  3.014E-01
       5      1      5      1      3      1       8     1.2048E+02  3.163E+10  9.814E+01  1.049E+00
       6      1      5      1      4      1       8     1.2027E+02  4.511E+10  1.968E+02  1.049E+00
       7      1      6      1      2      1       8     1.4074E+02  1.288E+11  1.867E+03  1.093E+00
      10      1      6      1      5      1       8     4.3741E+00  6.929E+07  3.122E+00  1.815E+00
      12      1      7      1      3      1       8     1.2638E+02  1.406E+11  3.707E+03  7.575E-01
      13      1      7      1      4      1       8     1.2617E+02  1.984E+11  7.357E+03  7.706E-01
      15      1      7      1      6      1       8     1.5251E+00  2.335E+06  5.111E-01  1.505E+00
      17      1      8      1      3      1       8     1.6632E+02  1.688E+10  6.962E+00  3.098E+00
      18      1      8      1      4      1       8     1.6612E+02  2.445E+10  1.382E+01  3.098E+00
      20      1      8      1      6      1       8     4.1472E+01  9.786E+09  5.320E+00  3.863E+00
      22      1      9      1      2      1       8     1.8400E+02  7.537E+10  1.696E+02  3.084E+00
      25      1      9      1      5      1       8     4.7632E+01  1.831E+10  1.240E+01  3.805E+00
      27      1      9      1      7      1       8     4.1733E+01  5.669E+09  2.377E+00  3.510E+00
      28      1      9      1      8      1       8     1.7861E+00  4.878E+06  1.576E-01  5.844E+00
      30      1     10      1      3      1       8     1.6874E+02  7.932E+10  2.029E+02  2.605E+00
      31      1     10      1      4      1       8     1.6854E+02  1.122E+11  4.010E+02  2.608E+00
      33      1     10      1      6      1       8     4.3893E+01  3.419E+10  6.578E+01  3.366E+00
      36      1     10      1      9      1       8     6.3499E-01  1.418E+05  3.466E-02  5.347E+00
      41      1     11      1      7      1       8     4.2397E+01  5.616E+10  3.471E+02  2.446E+00
      43      1     11      1     10      1       8     2.8907E-02  1.161E+00  1.631E-04  4.276E+00
      45      1     12      1      3      1       8     1.8712E+02  5.052E+09  1.145E+00  7.478E+00
      46      1     12      1      4      1       8     1.8692E+02  7.652E+09  2.266E+00  7.478E+00
      48      1     12      1      6      1       8     6.2272E+01  3.994E+09  6.306E-01  8.243E+00
      51      1     12      1      9      1       8     1.9015E+01  9.058E+08  5.503E-01  1.022E+01
      53      1     13      1      2      1       8     2.0394E+02  2.374E+10  2.960E+01  7.485E+00
      56      1     13      1      5      1       8     6.7569E+01  7.885E+09  1.896E+00  8.207E+00
      58      1     13      1      7      1       8     6.1670E+01  1.713E+09  2.505E-01  7.936E+00
      59      1     13      1      8      1       8     2.1723E+01  1.355E+09  8.389E-01  1.025E+01
      61      1     13      1     10      1       8     1.9302E+01  6.100E+08  3.791E-01  9.757E+00
      63      1     13      1     12      1       8     9.2247E-01  2.302E+05  1.056E-02  1.462E+01
      65      1     14      1      3      1       8     1.8836E+02  2.416E+10  2.886E+01  6.786E+00
      66      1     14      1      4      1       8     1.8816E+02  3.454E+10  5.734E+01  6.786E+00
      68      1     14      1      6      1       8     6.3509E+01  1.516E+10  8.255E+00  7.551E+00
      71      1     14      1      9      1       8     2.0251E+01  2.764E+09  3.846E+00  9.532E+00
      73      1     14      1     11      1       8     1.9587E+01  2.626E+08  1.635E-01  8.453E+00
      75      1     14      1     13      1       8     3.1361E-01  5.452E+03  2.069E-03  1.393E+01
      80      1     15      1      7      1       8     6.1991E+01  1.887E+10  1.836E+01  6.184E+00
      82      1     15      1     10      1       8     1.9623E+01  4.118E+09  1.179E+01  8.006E+00
      85      1     15      1     14      1       8     7.4800E-03  7.862E-03  5.657E-06  1.218E+01
      91      1     16      1     11      1       8     1.9655E+01  6.862E+09  5.204E+01  6.047E+00
      93      1     16      1     15      1       8     6.0560E-02  1.713E+00  2.363E-05  9.772E+00
      95      1     17      1      3      1       8     1.9833E+02  4.069E+08  2.695E-01  1.553E+01
      96      1     17      1      4      1       8     1.9813E+02  6.901E+08  5.357E-01  1.553E+01
      97      1     17      1      6      1       8     7.3479E+01  3.242E+08  1.339E-01  1.630E+01
      99      1     17      1      9      1       8     3.0222E+01  9.524E+07  9.090E-02  1.828E+01
     102      1     17      1     13      1       8     1.0284E+01  2.564E+07  4.792E-02  2.267E+01
     104      1     18      1      2      1       8     2.1470E+02  2.490E+09  7.457E+00  1.563E+01
     107      1     18      1      5      1       8     7.8336E+01  8.092E+08  4.481E-01  1.635E+01
     108      1     18      1      7      1       8     7.2437E+01  1.109E+08  5.001E-02  1.608E+01
     109      1     18      1      8      1       8     3.2490E+01  1.707E+08  1.809E-01  1.839E+01
     111      1     18      1     10      1       8     3.0069E+01  5.334E+07  5.820E-02  1.790E+01
     113      1     18      1     12      1       8     1.1689E+01  3.317E+07  6.258E-02  2.277E+01
     115      1     18      1     14      1       8     1.0453E+01  1.899E+07  3.920E-02  2.207E+01
     117      1     18      1     17      1       8     4.8232E-01  3.285E+03  2.662E-04  3.082E+01
     119      1     19      1      3      1       8     1.9902E+02  2.498E+09  6.551E+00  1.466E+01
     120      1     19      1      4      1       8     1.9882E+02  3.630E+09  1.305E+01  1.466E+01
     121      1     19      1      6      1       8     7.4170E+01  1.717E+09  1.715E+00  1.543E+01
     123      1     19      1      9      1       8     3.0912E+01  4.326E+08  7.309E-01  1.741E+01
     125      1     19      1     11      1       8     3.0248E+01  1.735E+07  2.058E-02  1.633E+01
     127      1     19      1     13      1       8     1.0975E+01  1.007E+08  2.381E-01  2.180E+01
     129      1     19      1     15      1       8     1.0654E+01  1.110E+07  2.503E-02  2.005E+01
     132      1     19      1     18      1       8     2.0831E-01  2.082E+02  8.328E-05  2.995E+01
     136      1     20      1      7      1       8     7.2924E+01  2.148E+09  3.056E+00  1.352E+01
     138      1     20      1     10      1       8     3.0556E+01  6.791E+08  1.785E+00  1.534E+01
     141      1     20      1     14      1       8     1.0940E+01  2.051E+08  6.595E-01  1.951E+01
     143      1     20      1     16      1       8     1.0872E+01  4.981E+06  1.238E-02  1.711E+01
     145      1     20      1     19      1       8     2.7887E-01  8.329E+01  1.918E-05  2.738E+01
     148      1     21      1     11      1       8     3.0535E+01  7.822E+08  3.002E+00  1.265E+01
     150      1     21      1     15      1       8     1.0940E+01  3.088E+08  1.578E+00  1.637E+01
     153      1     21      1     20      1       8     7.5365E-03  4.739E-04  1.642E-07  2.370E+01
     157      1     22      1     16      1       8     1.0881E+01  4.011E+08  3.723E+00  1.274E+01
     159      1     22      1     21      1       8     1.3214E-03  3.188E-07  3.503E-09  1.933E+01
     161      1     23      1      3      1       8     2.0517E+02  2.726E+07  8.311E-02  2.889E+01
     162      1     23      1      4      1       8     2.0497E+02  5.082E+07  1.654E-01  2.889E+01
     163      1     23      1      6      1       8     8.0323E+01  2.161E+07  3.759E-02  2.965E+01
     164      1     23      1      9      1       8     3.7065E+01  6.875E+06  2.069E-02  3.163E+01
     166      1     23      1     13      1       8     1.7128E+01  2.406E+06  5.949E-03  3.603E+01
