#  File format type:   4
#
#  SPECT3D transition powers file.
#  RUN NAME:  ne_20-160ev_1e18-1e22_4mm
#  Total number of transitions   =     4122
#  Number of written transitions =      993
#  Plasma temperature (eV)       =     4.0000E+01
#  Mass density (g/cm3)          =     3.3515E-03
#  Cell areal density (g/cm2)    =     1.3406E-03
#  Material mass fractions       =     1.0000E+00
#  DCA material number fractions =     1.0000E+00
# -----------------------------------------------------
#
#
#   Trans.  Trans  Upper  Upper  Lower  Lower   Ioniz   Energy     Line Power Line Center Line Width
#   Index   Model  Level  Model  Level  Model   Stage   (eV)       (W/cm2)    Opt. Depth      eV
# --------------------------------------------------------------------------------------------------
       1      1      3      1      2      1       8     1.5889E+01  1.205E+08  1.826E+02  3.339E-02
       2      1      4      1      2      1       8     1.6093E+01  1.776E+08  3.748E+02  3.341E-02
       5      1      5      1      3      1       8     1.2048E+02  2.361E+09  5.074E+01  1.226E-01
       6      1      5      1      4      1       8     1.2027E+02  3.375E+09  1.018E+02  1.226E-01
       7      1      6      1      2      1       8     1.4074E+02  1.101E+10  7.465E+02  1.893E-01
      10      1      6      1      5      1       8     4.3741E+00  5.063E+06  1.512E+00  2.526E-01
      12      1      7      1      3      1       8     1.2638E+02  1.059E+10  1.909E+03  9.246E-02
      13      1      7      1      4      1       8     1.2617E+02  1.547E+10  3.540E+03  1.056E-01
      15      1      7      1      6      1       8     1.5251E+00  1.486E+05  2.494E-01  2.034E-01
      17      1      8      1      3      1       8     1.6632E+02  1.362E+09  3.591E+00  3.436E-01
      18      1      8      1      4      1       8     1.6612E+02  1.994E+09  7.132E+00  3.435E-01
      20      1      8      1      6      1       8     4.1472E+01  7.816E+08  2.770E+00  4.724E-01
      22      1      9      1      2      1       8     1.8400E+02  6.304E+09  8.888E+01  3.561E-01
      25      1      9      1      5      1       8     4.7632E+01  1.506E+09  6.467E+00  4.192E-01
      27      1      9      1      7      1       8     4.1733E+01  4.479E+08  1.240E+00  3.858E-01
      28      1      9      1      8      1       8     1.7861E+00  3.139E+05  9.108E-02  6.302E-01
      30      1     10      1      3      1       8     1.6874E+02  6.702E+09  1.046E+02  2.918E-01
      31      1     10      1      4      1       8     1.6854E+02  9.497E+09  2.068E+02  2.944E-01
      33      1     10      1      6      1       8     4.3893E+01  2.882E+09  3.377E+01  4.168E-01
      36      1     10      1      9      1       8     6.3499E-01  8.773E+03  2.032E-02  5.745E-01
      41      1     11      1      7      1       8     4.2397E+01  4.666E+09  1.837E+02  2.802E-01
      43      1     11      1     10      1       8     2.8907E-02  7.048E-02  9.387E-05  4.623E-01
      45      1     12      1      3      1       8     1.8712E+02  8.672E+08  5.905E-01  8.086E-01
      46      1     12      1      4      1       8     1.8692E+02  1.363E+09  1.169E+00  8.086E-01
      48      1     12      1      6      1       8     6.2272E+01  6.485E+08  3.306E-01  9.374E-01
      51      1     12      1      9      1       8     1.9015E+01  1.419E+08  3.231E-01  1.095E+00
      53      1     13      1      2      1       8     2.0394E+02  4.911E+09  1.527E+01  8.110E-01
      56      1     13      1      5      1       8     6.7569E+01  1.530E+09  9.883E-01  8.741E-01
      58      1     13      1      7      1       8     6.1670E+01  2.832E+08  1.306E-01  8.642E-01
      59      1     13      1      8      1       8     2.1723E+01  2.425E+08  4.853E-01  1.085E+00
      61      1     13      1     10      1       8     1.9302E+01  1.023E+08  2.230E-01  1.037E+00
      63      1     13      1     12      1       8     9.2247E-01  3.466E+04  1.393E-02  1.546E+00
      65      1     14      1      3      1       8     1.8836E+02  5.120E+09  1.489E+01  7.356E-01
      66      1     14      1      4      1       8     1.8816E+02  7.358E+09  2.958E+01  7.356E-01
      68      1     14      1      6      1       8     6.3509E+01  3.124E+09  4.374E+00  8.644E-01
      71      1     14      1      9      1       8     2.0251E+01  5.369E+08  2.258E+00  1.022E+00
      73      1     14      1     11      1       8     1.9587E+01  4.296E+07  9.560E-02  9.019E-01
      75      1     14      1     13      1       8     3.1361E-01  8.431E+02  3.007E-03  1.472E+00
      80      1     15      1      7      1       8     6.1991E+01  3.916E+09  9.570E+00  6.791E-01
      82      1     15      1     10      1       8     1.9623E+01  8.049E+08  6.932E+00  8.521E-01
      85      1     15      1     14      1       8     7.4800E-03  1.203E-03  8.155E-06  1.287E+00
      91      1     16      1     11      1       8     1.9655E+01  1.339E+09  3.043E+01  6.474E-01
      93      1     16      1     15      1       8     6.0560E-02  2.581E-01  3.456E-05  1.033E+00
      95      1     17      1      3      1       8     1.9833E+02  4.035E+08  1.390E-01  1.661E+00
      96      1     17      1      4      1       8     1.9813E+02  7.261E+08  2.763E-01  1.661E+00
      97      1     17      1      6      1       8     7.3479E+01  3.080E+08  6.986E-02  1.790E+00
      99      1     17      1      9      1       8     3.0222E+01  8.861E+07  5.335E-02  1.947E+00
     102      1     17      1     13      1       8     1.0284E+01  2.264E+07  6.973E-02  2.398E+00
     104      1     18      1      2      1       8     2.1470E+02  3.351E+09  3.847E+00  1.673E+00
     107      1     18      1      5      1       8     7.8336E+01  9.291E+08  2.336E-01  1.736E+00
     108      1     18      1      7      1       8     7.2437E+01  1.135E+08  2.607E-02  1.726E+00
     109      1     18      1      8      1       8     3.2490E+01  1.816E+08  1.046E-01  1.947E+00
     111      1     18      1     10      1       8     3.0069E+01  5.457E+07  3.422E-02  1.899E+00
     113      1     18      1     12      1       8     1.1689E+01  3.262E+07  8.266E-02  2.408E+00
     115      1     18      1     14      1       8     1.0453E+01  1.868E+07  5.844E-02  2.334E+00
     117      1     18      1     17      1       8     4.8232E-01  3.281E+03  2.306E-03  3.257E+00
     119      1     19      1      3      1       8     1.9902E+02  3.419E+09  3.379E+00  1.569E+00
     120      1     19      1      4      1       8     1.9882E+02  5.027E+09  6.733E+00  1.569E+00
     121      1     19      1      6      1       8     7.4170E+01  2.239E+09  8.950E-01  1.698E+00
     123      1     19      1      9      1       8     3.0912E+01  5.156E+08  4.290E-01  1.855E+00
     125      1     19      1     11      1       8     3.0248E+01  1.785E+07  1.203E-02  1.735E+00
     127      1     19      1     13      1       8     1.0975E+01  9.553E+07  3.464E-01  2.306E+00
