#  File format type:   4
#
#  SPECT3D transition powers file.
#  RUN NAME:  ne_20-160ev_1e18-1e22_4mm
#  Total number of transitions   =     4122
#  Number of written transitions =      342
#  Plasma temperature (eV)       =     2.0000E+01
#  Mass density (g/cm3)          =     3.3515E-04
#  Cell areal density (g/cm2)    =     1.3406E-04
#  Material mass fractions       =     1.0000E+00
#  DCA material number fractions =     1.0000E+00
# -----------------------------------------------------
#
#
#   Trans.  Trans  Upper  Upper  Lower  Lower   Ioniz   Energy     Line Power Line Center Line Width
#   Index   Model  Level  Model  Level  Model   Stage   (eV)       (W/cm2)    Opt. Depth      eV
# --------------------------------------------------------------------------------------------------
       1      1      3      1      2      1       8     1.5889E+01  7.872E+05  3.834E+00  5.182E-03
       2      1      4      1      2      1       8     1.6093E+01  1.193E+06  7.855E+00  5.197E-03
       5      1      5      1      3      1       8     1.2048E+02  7.094E+05  3.794E-01  2.296E-02
       6      1      5      1      4      1       8     1.2027E+02  1.169E+06  7.576E-01  2.295E-02
       7      1      6      1      2      1       8     1.4074E+02  3.634E+06  2.656E+00  9.132E-02
      10      1      6      1      5      1       8     4.3741E+00  3.718E+02  3.603E-04  9.092E-02
      12      1      7      1      3      1       8     1.2638E+02  4.224E+06  1.214E+01  1.969E-02
      13      1      7      1      4      1       8     1.2617E+02  5.182E+06  1.458E+01  3.285E-02
      15      1      7      1      6      1       8     1.5251E+00  6.159E+00  6.022E-05  6.886E-02
      17      1      8      1      3      1       8     1.6632E+02  4.359E+04  3.076E-02  5.351E-02
      18      1      8      1      4      1       8     1.6612E+02  8.435E+04  6.078E-02  5.349E-02
      20      1      8      1      6      1       8     4.1472E+01  2.304E+04  6.560E-04  1.205E-01
      22      1      9      1      2      1       8     1.8400E+02  5.124E+05  9.315E-01  6.821E-02
      25      1      9      1      5      1       8     4.7632E+01  6.154E+04  2.659E-03  6.758E-02
      27      1      9      1      7      1       8     4.1733E+01  9.143E+03  4.602E-04  6.146E-02
      28      1      9      1      8      1       8     1.7861E+00  3.587E+00  1.666E-05  9.107E-02
      30      1     10      1      3      1       8     1.6874E+02  5.927E+05  8.770E-01  4.722E-02
      31      1     10      1      4      1       8     1.6854E+02  9.260E+05  1.651E+00  4.990E-02
      33      1     10      1      6      1       8     4.3893E+01  2.502E+05  7.576E-03  1.104E-01
      36      1     10      1      9      1       8     6.3499E-01  9.253E-02  3.735E-06  8.098E-02
      41      1     11      1      7      1       8     4.2397E+01  8.824E+05  5.577E-02  5.489E-02
      43      1     11      1     10      1       8     2.8907E-02  7.280E-07  1.510E-08  6.799E-02
      45      1     12      1      3      1       8     1.8712E+02  8.674E+03  5.413E-03  1.130E-01
      46      1     12      1      4      1       8     1.8692E+02  1.712E+04  1.066E-02  1.130E-01
      48      1     12      1      6      1       8     6.2272E+01  5.620E+03  9.619E-05  1.800E-01
      51      1     12      1      9      1       8     1.9015E+01  1.223E+03  4.795E-05  1.503E-01
      53      1     13      1      2      1       8     2.0394E+02  1.568E+05  2.067E-01  1.144E-01
      56      1     13      1      5      1       8     6.7569E+01  1.792E+04  3.953E-04  1.137E-01
      58      1     13      1      7      1       8     6.1670E+01  2.087E+03  4.488E-05  1.311E-01
      59      1     13      1      8      1       8     2.1723E+01  2.264E+03  7.329E-05  1.373E-01
      61      1     13      1     10      1       8     1.9302E+01  8.086E+02  3.246E-05  1.350E-01
      63      1     13      1     12      1       8     9.2247E-01  2.305E-01  1.587E-06  1.936E-01
      65      1     14      1      3      1       8     1.8836E+02  1.694E+05  1.356E-01  1.040E-01
      66      1     14      1      4      1       8     1.8816E+02  3.057E+05  2.681E-01  1.040E-01
      68      1     14      1      6      1       8     6.3509E+01  6.649E+04  1.212E-03  1.710E-01
      71      1     14      1      9      1       8     2.0251E+01  8.616E+03  3.277E-04  1.413E-01
      73      1     14      1     11      1       8     1.9587E+01  3.053E+02  1.384E-05  1.205E-01
      75      1     14      1     13      1       8     3.1361E-01  5.509E-03  3.390E-07  1.844E-01
      80      1     15      1      7      1       8     6.1991E+01  1.184E+05  3.159E-03  1.079E-01
      82      1     15      1     10      1       8     1.9623E+01  2.104E+04  1.005E-03  1.118E-01
      85      1     15      1     14      1       8     7.4800E-03  7.829E-09  3.358E-10  1.612E-01
      91      1     16      1     11      1       8     1.9655E+01  6.956E+04  4.443E-03  8.842E-02
      93      1     16      1     15      1       8     6.0560E-02  1.674E-06  3.516E-09  1.294E-01
      95      1     17      1      3      1       8     1.9833E+02  2.845E+03  1.264E-03  2.204E-01
      96      1     17      1      4      1       8     1.9813E+02  5.660E+03  2.499E-03  2.204E-01
      97      1     17      1      6      1       8     7.3479E+01  2.052E+03  2.281E-05  2.874E-01
      99      1     17      1      9      1       8     3.0222E+01  5.817E+02  7.143E-06  2.577E-01
     102      1     17      1     13      1       8     1.0284E+01  1.508E+02  7.025E-06  3.008E-01
     104      1     18      1      2      1       8     2.1470E+02  6.264E+04  5.217E-02  2.230E-01
     107      1     18      1      5      1       8     7.8336E+01  7.166E+03  8.984E-05  2.223E-01
     108      1     18      1      7      1       8     7.2437E+01  7.389E+02  8.820E-06  2.396E-01
     109      1     18      1      8      1       8     3.2490E+01  1.268E+03  1.437E-05  2.458E-01
     111      1     18      1     10      1       8     3.0069E+01  3.580E+02  4.511E-06  2.436E-01
     113      1     18      1     12      1       8     1.1689E+01  2.235E+02  8.345E-06  3.022E-01
     115      1     18      1     14      1       8     1.0453E+01  1.253E+02  5.834E-06  2.929E-01
     117      1     18      1     17      1       8     4.8232E-01  2.088E-02  2.465E-07  4.078E-01
     119      1     19      1      3      1       8     1.9902E+02  6.186E+04  3.080E-02  2.090E-01
     120      1     19      1      4      1       8     1.9882E+02  1.201E+05  6.104E-02  2.090E-01
     121      1     19      1      6      1       8     7.4170E+01  2.461E+04  2.895E-04  2.760E-01
     123      1     19      1      9      1       8     3.0912E+01  4.530E+03  5.710E-05  2.463E-01
     125      1     19      1     11      1       8     3.0248E+01  1.151E+02  1.582E-06  2.254E-01
     127      1     19      1     13      1       8     1.0975E+01  7.982E+02  3.462E-05  2.894E-01
     129      1     19      1     15      1       8     1.0654E+01  7.395E+01  3.672E-06  2.662E-01
     132      1     19      1     18      1       8     2.0831E-01  1.355E-03  8.725E-08  3.963E-01
     136      1     20      1      7      1       8     7.2924E+01  3.769E+04  5.424E-04  2.045E-01
     138      1     20      1     10      1       8     3.0556E+01  9.536E+03  1.378E-04  2.085E-01
     141      1     20      1     14      1       8     1.0940E+01  2.004E+03  9.757E-05  2.604E-01
     143      1     20      1     16      1       8     1.0872E+01  3.163E+01  1.779E-06  2.285E-01
     145      1     20      1     19      1       8     2.7887E-01  5.225E-04  2.034E-08  3.637E-01
     148      1     21      1     11      1       8     3.0535E+01  1.312E+04  2.302E-04  1.775E-01
